,Query,Exact,Approximate
28,wavelet transform,"{2162010601: {'relevancy': True, 'rank': 0}, 2121939561: {'relevancy': False, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': False, 'rank': 5}, 1919135125: {'relevancy': False, 'rank': 6}, 2151264347: {'relevancy': False, 'rank': 7}, 2472069284: {'relevancy': True, 'rank': 8}, 2142724104: {'relevancy': False, 'rank': 9}}","{2162010601: {'relevancy': True, 'rank': 0}, 2121939561: {'relevancy': True, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': False, 'rank': 5}, 1919135125: {'relevancy': False, 'rank': 6}, 2151264347: {'relevancy': False, 'rank': 7}, 2472069284: {'relevancy': True, 'rank': 8}, 2142724104: {'relevancy': False, 'rank': 9}}"
29,transfer of learning,"{189137728: {'relevancy': True, 'rank': 0}, 2121939561: {'relevancy': True, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': False, 'rank': 5}, 1919135125: {'relevancy': False, 'rank': 6}, 2051598476: {'relevancy': False, 'rank': 7}, 2098100626: {'relevancy': False, 'rank': 8}, 2127665774: {'relevancy': False, 'rank': 9}}","{189137728: {'relevancy': True, 'rank': 0}, 2121939561: {'relevancy': True, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': False, 'rank': 5}, 1919135125: {'relevancy': False, 'rank': 6}, 2051598476: {'relevancy': False, 'rank': 7}, 2098100626: {'relevancy': False, 'rank': 8}, 2127665774: {'relevancy': False, 'rank': 9}}"
30,topic model,"{2162010601: {'relevancy': False, 'rank': 0}, 2119539139: {'relevancy': False, 'rank': 1}, 2152766206: {'relevancy': True, 'rank': 2}, 254054780: {'relevancy': False, 'rank': 3}, 2121939561: {'relevancy': True, 'rank': 4}, 26172899: {'relevancy': False, 'rank': 5}, 1242217611: {'relevancy': False, 'rank': 6}, 313172872: {'relevancy': False, 'rank': 7}, 2139423477: {'relevancy': False, 'rank': 8}, 2065219374: {'relevancy': False, 'rank': 9}}","{2162010601: {'relevancy': False, 'rank': 0}, 2119539139: {'relevancy': False, 'rank': 1}, 2152766206: {'relevancy': True, 'rank': 2}, 254054780: {'relevancy': False, 'rank': 3}, 2121939561: {'relevancy': True, 'rank': 4}, 26172899: {'relevancy': False, 'rank': 5}, 1242217611: {'relevancy': False, 'rank': 6}, 313172872: {'relevancy': False, 'rank': 7}, 2139423477: {'relevancy': False, 'rank': 8}, 2065219374: {'relevancy': False, 'rank': 9}}"
31,clustering high-dimensional data,"{2147343253: {'relevancy': True, 'rank': 0}, 2121939561: {'relevancy': True, 'rank': 1}, 2162010601: {'relevancy': True, 'rank': 2}, 2065219374: {'relevancy': True, 'rank': 3}, 2297453548: {'relevancy': False, 'rank': 4}, 2112237679: {'relevancy': False, 'rank': 5}, 2052065285: {'relevancy': True, 'rank': 6}, 2151264347: {'relevancy': False, 'rank': 7}, 2161062602: {'relevancy': True, 'rank': 8}, 2142724104: {'relevancy': True, 'rank': 9}}","{2147343253: {'relevancy': True, 'rank': 0}, 2121939561: {'relevancy': True, 'rank': 1}, 2162010601: {'relevancy': True, 'rank': 2}, 2065219374: {'relevancy': True, 'rank': 3}, 2297453548: {'relevancy': False, 'rank': 4}, 2112237679: {'relevancy': False, 'rank': 5}, 2052065285: {'relevancy': True, 'rank': 6}, 2151264347: {'relevancy': False, 'rank': 7}, 2161062602: {'relevancy': True, 'rank': 8}, 2142724104: {'relevancy': True, 'rank': 9}}"
32,game theory,"{2162010601: {'relevancy': False, 'rank': 0}, 2121939561: {'relevancy': False, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': True, 'rank': 5}, 1919135125: {'relevancy': False, 'rank': 6}, 2151264347: {'relevancy': True, 'rank': 7}, 2472069284: {'relevancy': False, 'rank': 8}, 2142724104: {'relevancy': False, 'rank': 9}}","{2162010601: {'relevancy': False, 'rank': 0}, 2121939561: {'relevancy': False, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': True, 'rank': 5}, 1919135125: {'relevancy': False, 'rank': 6}, 2151264347: {'relevancy': True, 'rank': 7}, 2472069284: {'relevancy': False, 'rank': 8}, 2142724104: {'relevancy': False, 'rank': 9}}"
33,biometrics,"{2162010601: {'relevancy': True, 'rank': 0}, 2121939561: {'relevancy': True, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': True, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2098333203: {'relevancy': False, 'rank': 5}, 2052065285: {'relevancy': False, 'rank': 6}, 1919135125: {'relevancy': False, 'rank': 7}, 2037585042: {'relevancy': False, 'rank': 8}, 2151264347: {'relevancy': False, 'rank': 9}}","{2162010601: {'relevancy': True, 'rank': 0}, 2121939561: {'relevancy': True, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': True, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2098333203: {'relevancy': False, 'rank': 5}, 2052065285: {'relevancy': False, 'rank': 6}, 1919135125: {'relevancy': True, 'rank': 7}, 2037585042: {'relevancy': False, 'rank': 8}, 2151264347: {'relevancy': False, 'rank': 9}}"
34,constraint satisfaction,"{2034009146: {'relevancy': True, 'rank': 0}, 2155554263: {'relevancy': False, 'rank': 1}, 1986729166: {'relevancy': True, 'rank': 2}, 148197049: {'relevancy': False, 'rank': 3}, 1075592465: {'relevancy': True, 'rank': 4}, 2044175236: {'relevancy': False, 'rank': 5}, 2397241174: {'relevancy': False, 'rank': 6}, 2294981088: {'relevancy': False, 'rank': 7}, 2162010601: {'relevancy': True, 'rank': 8}, 2121939561: {'relevancy': True, 'rank': 9}}","{2034009146: {'relevancy': True, 'rank': 0}, 2155554263: {'relevancy': False, 'rank': 1}, 1986729166: {'relevancy': True, 'rank': 2}, 148197049: {'relevancy': False, 'rank': 3}, 1075592465: {'relevancy': True, 'rank': 4}, 2044175236: {'relevancy': False, 'rank': 5}, 2397241174: {'relevancy': False, 'rank': 6}, 2294981088: {'relevancy': False, 'rank': 7}, 2162010601: {'relevancy': True, 'rank': 8}, 2121939561: {'relevancy': True, 'rank': 9}}"
35,combinatorial optimization,"{2162010601: {'relevancy': False, 'rank': 0}, 2121939561: {'relevancy': False, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': False, 'rank': 5}, 1919135125: {'relevancy': False, 'rank': 6}, 2151264347: {'relevancy': False, 'rank': 7}, 2472069284: {'relevancy': True, 'rank': 8}, 2142724104: {'relevancy': True, 'rank': 9}}","{2162010601: {'relevancy': False, 'rank': 0}, 2121939561: {'relevancy': False, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': False, 'rank': 5}, 1919135125: {'relevancy': False, 'rank': 6}, 2151264347: {'relevancy': True, 'rank': 7}, 2472069284: {'relevancy': True, 'rank': 8}, 2142724104: {'relevancy': True, 'rank': 9}}"
36,speech processing,"{2162010601: {'relevancy': True, 'rank': 0}, 2121939561: {'relevancy': False, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': True, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': False, 'rank': 5}, 1919135125: {'relevancy': False, 'rank': 6}, 2151264347: {'relevancy': False, 'rank': 7}, 2472069284: {'relevancy': True, 'rank': 8}, 2142724104: {'relevancy': False, 'rank': 9}}","{2162010601: {'relevancy': True, 'rank': 0}, 2121939561: {'relevancy': True, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': True, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': False, 'rank': 5}, 1919135125: {'relevancy': False, 'rank': 6}, 2151264347: {'relevancy': False, 'rank': 7}, 2472069284: {'relevancy': True, 'rank': 8}, 2142724104: {'relevancy': True, 'rank': 9}}"
37,multi-agent system,"{2108671403: {'relevancy': True, 'rank': 0}, 2237142500: {'relevancy': True, 'rank': 1}, 2115053734: {'relevancy': True, 'rank': 2}, 2306655439: {'relevancy': True, 'rank': 3}, 2205287187: {'relevancy': False, 'rank': 4}, 2065219374: {'relevancy': False, 'rank': 5}, 2435751034: {'relevancy': False, 'rank': 6}, 2031945151: {'relevancy': False, 'rank': 7}, 2121939561: {'relevancy': False, 'rank': 8}, 2144833106: {'relevancy': False, 'rank': 9}}","{2108671403: {'relevancy': True, 'rank': 0}, 2237142500: {'relevancy': True, 'rank': 1}, 2115053734: {'relevancy': True, 'rank': 2}, 2306655439: {'relevancy': True, 'rank': 3}, 2205287187: {'relevancy': False, 'rank': 4}, 2065219374: {'relevancy': False, 'rank': 5}, 2435751034: {'relevancy': False, 'rank': 6}, 2031945151: {'relevancy': False, 'rank': 7}, 2121939561: {'relevancy': False, 'rank': 8}, 2144833106: {'relevancy': False, 'rank': 9}}"
38,mean field theory,"{2435751034: {'relevancy': True, 'rank': 0}, 229038272: {'relevancy': True, 'rank': 1}, 2160198784: {'relevancy': False, 'rank': 2}, 1972291593: {'relevancy': False, 'rank': 3}, 2058210145: {'relevancy': False, 'rank': 4}, 2162010601: {'relevancy': False, 'rank': 5}, 1618661958: {'relevancy': False, 'rank': 6}, 2121939561: {'relevancy': False, 'rank': 7}, 2065219374: {'relevancy': False, 'rank': 8}, 2297453548: {'relevancy': False, 'rank': 9}}","{2435751034: {'relevancy': True, 'rank': 0}, 229038272: {'relevancy': True, 'rank': 1}, 2160198784: {'relevancy': False, 'rank': 2}, 1972291593: {'relevancy': False, 'rank': 3}, 2058210145: {'relevancy': False, 'rank': 4}, 2162010601: {'relevancy': False, 'rank': 5}, 1618661958: {'relevancy': False, 'rank': 6}, 2121939561: {'relevancy': False, 'rank': 7}, 2065219374: {'relevancy': False, 'rank': 8}, 2297453548: {'relevancy': False, 'rank': 9}}"
39,social network,"{2162010601: {'relevancy': True, 'rank': 0}, 2125104194: {'relevancy': True, 'rank': 1}, 2121939561: {'relevancy': True, 'rank': 2}, 2065219374: {'relevancy': False, 'rank': 3}, 2297453548: {'relevancy': False, 'rank': 4}, 2112237679: {'relevancy': False, 'rank': 5}, 2147392410: {'relevancy': True, 'rank': 6}, 2103844955: {'relevancy': True, 'rank': 7}, 2149631809: {'relevancy': True, 'rank': 8}, 236175242: {'relevancy': True, 'rank': 9}}","{2162010601: {'relevancy': True, 'rank': 0}, 2125104194: {'relevancy': True, 'rank': 1}, 2121939561: {'relevancy': True, 'rank': 2}, 2065219374: {'relevancy': False, 'rank': 3}, 2297453548: {'relevancy': False, 'rank': 4}, 2112237679: {'relevancy': False, 'rank': 5}, 2147392410: {'relevancy': True, 'rank': 6}, 2103844955: {'relevancy': True, 'rank': 7}, 2149631809: {'relevancy': True, 'rank': 8}, 236175242: {'relevancy': True, 'rank': 9}}"
40,lattice model,"{2162010601: {'relevancy': False, 'rank': 0}, 229038272: {'relevancy': False, 'rank': 1}, 1182808806: {'relevancy': False, 'rank': 2}, 699272135: {'relevancy': False, 'rank': 3}, 2121939561: {'relevancy': False, 'rank': 4}, 2065219374: {'relevancy': False, 'rank': 5}, 2297453548: {'relevancy': False, 'rank': 6}, 2112237679: {'relevancy': False, 'rank': 7}, 2052065285: {'relevancy': False, 'rank': 8}, 1919135125: {'relevancy': False, 'rank': 9}}","{2162010601: {'relevancy': True, 'rank': 0}, 229038272: {'relevancy': False, 'rank': 1}, 1182808806: {'relevancy': False, 'rank': 2}, 699272135: {'relevancy': False, 'rank': 3}, 2121939561: {'relevancy': True, 'rank': 4}, 2065219374: {'relevancy': False, 'rank': 5}, 2297453548: {'relevancy': False, 'rank': 6}, 2112237679: {'relevancy': False, 'rank': 7}, 2052065285: {'relevancy': False, 'rank': 8}, 1919135125: {'relevancy': False, 'rank': 9}}"
41,automatic image annotation,"{2162010601: {'relevancy': True, 'rank': 0}, 2121939561: {'relevancy': False, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': False, 'rank': 5}, 1919135125: {'relevancy': False, 'rank': 6}, 2151264347: {'relevancy': False, 'rank': 7}, 2472069284: {'relevancy': False, 'rank': 8}, 2142724104: {'relevancy': True, 'rank': 9}}","{2162010601: {'relevancy': True, 'rank': 0}, 2121939561: {'relevancy': False, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': False, 'rank': 5}, 1919135125: {'relevancy': False, 'rank': 6}, 2151264347: {'relevancy': False, 'rank': 7}, 2472069284: {'relevancy': False, 'rank': 8}, 2142724104: {'relevancy': True, 'rank': 9}}"
42,computational geometry,"{2129128314: {'relevancy': False, 'rank': 0}, 2090152442: {'relevancy': False, 'rank': 1}, 2159007752: {'relevancy': True, 'rank': 2}, 2121939561: {'relevancy': True, 'rank': 3}, 2065219374: {'relevancy': False, 'rank': 4}, 2297453548: {'relevancy': False, 'rank': 5}, 2112237679: {'relevancy': False, 'rank': 6}, 2052065285: {'relevancy': False, 'rank': 7}, 1919135125: {'relevancy': True, 'rank': 8}, 2151264347: {'relevancy': False, 'rank': 9}}","{2129128314: {'relevancy': True, 'rank': 0}, 2090152442: {'relevancy': True, 'rank': 1}, 2159007752: {'relevancy': True, 'rank': 2}, 2121939561: {'relevancy': True, 'rank': 3}, 2065219374: {'relevancy': False, 'rank': 4}, 2297453548: {'relevancy': True, 'rank': 5}, 2112237679: {'relevancy': False, 'rank': 6}, 2052065285: {'relevancy': False, 'rank': 7}, 1919135125: {'relevancy': True, 'rank': 8}, 2151264347: {'relevancy': True, 'rank': 9}}"
43,Evolutionary algorithm,"{2162010601: {'relevancy': False, 'rank': 0}, 2155251200: {'relevancy': False, 'rank': 1}, 2034830207: {'relevancy': False, 'rank': 2}, 2104852094: {'relevancy': False, 'rank': 3}, 2045848816: {'relevancy': False, 'rank': 4}, 2121939561: {'relevancy': False, 'rank': 5}, 2065219374: {'relevancy': True, 'rank': 6}, 2297453548: {'relevancy': False, 'rank': 7}, 2112237679: {'relevancy': False, 'rank': 8}, 2052065285: {'relevancy': False, 'rank': 9}}","{2162010601: {'relevancy': True, 'rank': 0}, 2155251200: {'relevancy': False, 'rank': 1}, 2034830207: {'relevancy': False, 'rank': 2}, 2104852094: {'relevancy': True, 'rank': 3}, 2045848816: {'relevancy': True, 'rank': 4}, 2121939561: {'relevancy': True, 'rank': 5}, 2065219374: {'relevancy': True, 'rank': 6}, 2297453548: {'relevancy': True, 'rank': 7}, 2112237679: {'relevancy': False, 'rank': 8}, 2052065285: {'relevancy': True, 'rank': 9}}"
44,web search query,"{2162010601: {'relevancy': False, 'rank': 0}, 514836396: {'relevancy': False, 'rank': 1}, 2102216805: {'relevancy': False, 'rank': 2}, 2195048431: {'relevancy': False, 'rank': 3}, 2108126638: {'relevancy': False, 'rank': 4}, 1966117383: {'relevancy': False, 'rank': 5}, 2121939561: {'relevancy': False, 'rank': 6}, 2065219374: {'relevancy': False, 'rank': 7}, 2297453548: {'relevancy': False, 'rank': 8}, 2112237679: {'relevancy': False, 'rank': 9}}","{2162010601: {'relevancy': True, 'rank': 0}, 514836396: {'relevancy': True, 'rank': 1}, 2102216805: {'relevancy': True, 'rank': 2}, 2195048431: {'relevancy': True, 'rank': 3}, 2108126638: {'relevancy': False, 'rank': 4}, 1966117383: {'relevancy': True, 'rank': 5}, 2121939561: {'relevancy': True, 'rank': 6}, 2065219374: {'relevancy': False, 'rank': 7}, 2297453548: {'relevancy': False, 'rank': 8}, 2112237679: {'relevancy': False, 'rank': 9}}"
45,eye tracking,"{61870308: {'relevancy': False, 'rank': 0}, 2162010601: {'relevancy': False, 'rank': 1}, 2121939561: {'relevancy': False, 'rank': 2}, 2065219374: {'relevancy': False, 'rank': 3}, 2297453548: {'relevancy': False, 'rank': 4}, 2112237679: {'relevancy': False, 'rank': 5}, 2052065285: {'relevancy': False, 'rank': 6}, 1919135125: {'relevancy': False, 'rank': 7}, 2151264347: {'relevancy': False, 'rank': 8}, 2472069284: {'relevancy': False, 'rank': 9}}","{61870308: {'relevancy': False, 'rank': 0}, 2162010601: {'relevancy': False, 'rank': 1}, 2121939561: {'relevancy': False, 'rank': 2}, 2065219374: {'relevancy': False, 'rank': 3}, 2297453548: {'relevancy': False, 'rank': 4}, 2112237679: {'relevancy': False, 'rank': 5}, 2052065285: {'relevancy': False, 'rank': 6}, 1919135125: {'relevancy': False, 'rank': 7}, 2151264347: {'relevancy': False, 'rank': 8}, 2472069284: {'relevancy': False, 'rank': 9}}"
46,query optimization,"{1976298713: {'relevancy': True, 'rank': 0}, 2589970869: {'relevancy': True, 'rank': 1}, 2109621001: {'relevancy': True, 'rank': 2}, 2162010601: {'relevancy': False, 'rank': 3}, 2065219374: {'relevancy': False, 'rank': 4}, 2297453548: {'relevancy': False, 'rank': 5}, 2112237679: {'relevancy': False, 'rank': 6}, 2052065285: {'relevancy': False, 'rank': 7}, 1919135125: {'relevancy': True, 'rank': 8}, 2151264347: {'relevancy': False, 'rank': 9}}","{1976298713: {'relevancy': True, 'rank': 0}, 2589970869: {'relevancy': True, 'rank': 1}, 2109621001: {'relevancy': True, 'rank': 2}, 2162010601: {'relevancy': False, 'rank': 3}, 2065219374: {'relevancy': False, 'rank': 4}, 2297453548: {'relevancy': False, 'rank': 5}, 2112237679: {'relevancy': False, 'rank': 6}, 2052065285: {'relevancy': False, 'rank': 7}, 1919135125: {'relevancy': True, 'rank': 8}, 2151264347: {'relevancy': False, 'rank': 9}}"
47,logic programming,"{2162010601: {'relevancy': False, 'rank': 0}, 2121939561: {'relevancy': True, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': False, 'rank': 5}, 1919135125: {'relevancy': False, 'rank': 6}, 2151264347: {'relevancy': False, 'rank': 7}, 2472069284: {'relevancy': False, 'rank': 8}, 2142724104: {'relevancy': False, 'rank': 9}}","{2162010601: {'relevancy': False, 'rank': 0}, 2121939561: {'relevancy': True, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': True, 'rank': 5}, 1919135125: {'relevancy': True, 'rank': 6}, 2151264347: {'relevancy': True, 'rank': 7}, 2472069284: {'relevancy': True, 'rank': 8}, 2142724104: {'relevancy': True, 'rank': 9}}"
48,Hyperspectral imaging,"{2162010601: {'relevancy': True, 'rank': 0}, 2121939561: {'relevancy': False, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': True, 'rank': 5}, 1919135125: {'relevancy': False, 'rank': 6}, 2151264347: {'relevancy': False, 'rank': 7}, 2472069284: {'relevancy': False, 'rank': 8}, 2142724104: {'relevancy': False, 'rank': 9}}","{2162010601: {'relevancy': True, 'rank': 0}, 2121939561: {'relevancy': False, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': True, 'rank': 5}, 1919135125: {'relevancy': False, 'rank': 6}, 2151264347: {'relevancy': False, 'rank': 7}, 2472069284: {'relevancy': False, 'rank': 8}, 2142724104: {'relevancy': False, 'rank': 9}}"
49,Bayesian statistics,"{1221219011: {'relevancy': False, 'rank': 0}, 2044882565: {'relevancy': False, 'rank': 1}, 2162010601: {'relevancy': False, 'rank': 2}, 2121939561: {'relevancy': False, 'rank': 3}, 2065219374: {'relevancy': False, 'rank': 4}, 2297453548: {'relevancy': False, 'rank': 5}, 2112237679: {'relevancy': False, 'rank': 6}, 2052065285: {'relevancy': True, 'rank': 7}, 1919135125: {'relevancy': False, 'rank': 8}, 2151264347: {'relevancy': False, 'rank': 9}}","{1221219011: {'relevancy': True, 'rank': 0}, 2044882565: {'relevancy': True, 'rank': 1}, 2162010601: {'relevancy': True, 'rank': 2}, 2121939561: {'relevancy': True, 'rank': 3}, 2065219374: {'relevancy': True, 'rank': 4}, 2297453548: {'relevancy': True, 'rank': 5}, 2112237679: {'relevancy': True, 'rank': 6}, 2052065285: {'relevancy': True, 'rank': 7}, 1919135125: {'relevancy': True, 'rank': 8}, 2151264347: {'relevancy': False, 'rank': 9}}"
50,kernel density estimation,"{2162010601: {'relevancy': True, 'rank': 0}, 167589996: {'relevancy': False, 'rank': 1}, 2033403132: {'relevancy': False, 'rank': 2}, 1941968271: {'relevancy': True, 'rank': 3}, 168172700: {'relevancy': False, 'rank': 4}, 193906486: {'relevancy': False, 'rank': 5}, 2435751034: {'relevancy': True, 'rank': 6}, 2141500565: {'relevancy': False, 'rank': 7}, 2157503142: {'relevancy': False, 'rank': 8}, 2121939561: {'relevancy': True, 'rank': 9}}","{2162010601: {'relevancy': True, 'rank': 0}, 167589996: {'relevancy': True, 'rank': 1}, 2033403132: {'relevancy': True, 'rank': 2}, 1941968271: {'relevancy': True, 'rank': 3}, 168172700: {'relevancy': True, 'rank': 4}, 193906486: {'relevancy': True, 'rank': 5}, 2435751034: {'relevancy': True, 'rank': 6}, 2141500565: {'relevancy': True, 'rank': 7}, 2157503142: {'relevancy': True, 'rank': 8}, 2121939561: {'relevancy': True, 'rank': 9}}"
51,learning to rank,"{2162010601: {'relevancy': False, 'rank': 0}, 2229075028: {'relevancy': True, 'rank': 1}, 2121939561: {'relevancy': False, 'rank': 2}, 2065219374: {'relevancy': False, 'rank': 3}, 2297453548: {'relevancy': False, 'rank': 4}, 2112237679: {'relevancy': False, 'rank': 5}, 2052065285: {'relevancy': False, 'rank': 6}, 1919135125: {'relevancy': False, 'rank': 7}, 713704318: {'relevancy': True, 'rank': 8}, 180556512: {'relevancy': False, 'rank': 9}}","{2162010601: {'relevancy': False, 'rank': 0}, 2229075028: {'relevancy': True, 'rank': 1}, 2121939561: {'relevancy': False, 'rank': 2}, 2065219374: {'relevancy': False, 'rank': 3}, 2297453548: {'relevancy': False, 'rank': 4}, 2112237679: {'relevancy': False, 'rank': 5}, 2052065285: {'relevancy': False, 'rank': 6}, 1919135125: {'relevancy': False, 'rank': 7}, 713704318: {'relevancy': True, 'rank': 8}, 180556512: {'relevancy': False, 'rank': 9}}"
52,relational database,"{2162010601: {'relevancy': True, 'rank': 0}, 237419955: {'relevancy': True, 'rank': 1}, 2121939561: {'relevancy': True, 'rank': 2}, 2065219374: {'relevancy': False, 'rank': 3}, 2297453548: {'relevancy': False, 'rank': 4}, 2112237679: {'relevancy': False, 'rank': 5}, 2052065285: {'relevancy': True, 'rank': 6}, 152493642: {'relevancy': True, 'rank': 7}, 703301073: {'relevancy': True, 'rank': 8}, 2120394816: {'relevancy': False, 'rank': 9}}","{2162010601: {'relevancy': True, 'rank': 0}, 237419955: {'relevancy': True, 'rank': 1}, 2121939561: {'relevancy': True, 'rank': 2}, 2065219374: {'relevancy': True, 'rank': 3}, 2297453548: {'relevancy': True, 'rank': 4}, 2112237679: {'relevancy': True, 'rank': 5}, 2052065285: {'relevancy': True, 'rank': 6}, 152493642: {'relevancy': True, 'rank': 7}, 703301073: {'relevancy': True, 'rank': 8}, 2120394816: {'relevancy': True, 'rank': 9}}"
53,activity recognition,"{2162010601: {'relevancy': False, 'rank': 0}, 2121939561: {'relevancy': False, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': False, 'rank': 5}, 1919135125: {'relevancy': False, 'rank': 6}, 2151264347: {'relevancy': False, 'rank': 7}, 2472069284: {'relevancy': False, 'rank': 8}, 2142724104: {'relevancy': False, 'rank': 9}}","{2162010601: {'relevancy': False, 'rank': 0}, 2121939561: {'relevancy': False, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': False, 'rank': 5}, 1919135125: {'relevancy': False, 'rank': 6}, 2151264347: {'relevancy': False, 'rank': 7}, 2472069284: {'relevancy': True, 'rank': 8}, 2142724104: {'relevancy': False, 'rank': 9}}"
54,wearable computer,"{2155888323: {'relevancy': False, 'rank': 0}, 2162010601: {'relevancy': False, 'rank': 1}, 263878853: {'relevancy': False, 'rank': 2}, 1656275121: {'relevancy': False, 'rank': 3}, 2042485724: {'relevancy': False, 'rank': 4}, 2121939561: {'relevancy': False, 'rank': 5}, 2065219374: {'relevancy': False, 'rank': 6}, 2297453548: {'relevancy': False, 'rank': 7}, 2112237679: {'relevancy': False, 'rank': 8}, 2052065285: {'relevancy': False, 'rank': 9}}","{2155888323: {'relevancy': False, 'rank': 0}, 2162010601: {'relevancy': False, 'rank': 1}, 263878853: {'relevancy': False, 'rank': 2}, 1656275121: {'relevancy': False, 'rank': 3}, 2042485724: {'relevancy': False, 'rank': 4}, 2121939561: {'relevancy': False, 'rank': 5}, 2065219374: {'relevancy': False, 'rank': 6}, 2297453548: {'relevancy': False, 'rank': 7}, 2112237679: {'relevancy': False, 'rank': 8}, 2052065285: {'relevancy': False, 'rank': 9}}"
55,big data,"{2121939561: {'relevancy': True, 'rank': 0}, 2157503142: {'relevancy': False, 'rank': 1}, 360112113: {'relevancy': True, 'rank': 2}, 1997993096: {'relevancy': False, 'rank': 3}, 2111678102: {'relevancy': True, 'rank': 4}, 2228247353: {'relevancy': True, 'rank': 5}, 2669793351: {'relevancy': False, 'rank': 6}, 2162010601: {'relevancy': True, 'rank': 7}, 2065219374: {'relevancy': False, 'rank': 8}, 2297453548: {'relevancy': True, 'rank': 9}}","{2121939561: {'relevancy': True, 'rank': 0}, 2157503142: {'relevancy': False, 'rank': 1}, 360112113: {'relevancy': True, 'rank': 2}, 1997993096: {'relevancy': False, 'rank': 3}, 2111678102: {'relevancy': True, 'rank': 4}, 2228247353: {'relevancy': True, 'rank': 5}, 2669793351: {'relevancy': False, 'rank': 6}, 2162010601: {'relevancy': True, 'rank': 7}, 2065219374: {'relevancy': True, 'rank': 8}, 2297453548: {'relevancy': True, 'rank': 9}}"
