,Query,Exact,Approximate
28,wavelet transform,"{'1996518183': {'relevancy': True, 'rank': 0}, '313653972': {'relevancy': True, 'rank': 1}, '2109618847': {'relevancy': True, 'rank': 2}, '2073926749': {'relevancy': True, 'rank': 3}, '2142437398': {'relevancy': True, 'rank': 4}, '2108173165': {'relevancy': True, 'rank': 5}, '191026083': {'relevancy': True, 'rank': 6}, '1964599271': {'relevancy': True, 'rank': 7}, '2159371596': {'relevancy': True, 'rank': 8}, '1985097485': {'relevancy': True, 'rank': 9}}","{'1996518183': {'relevancy': True, 'rank': 0}, '313653972': {'relevancy': True, 'rank': 1}, '2109618847': {'relevancy': True, 'rank': 2}, '2073926749': {'relevancy': True, 'rank': 3}, '2142437398': {'relevancy': True, 'rank': 4}, '2108173165': {'relevancy': True, 'rank': 5}, '191026083': {'relevancy': True, 'rank': 6}, '1964599271': {'relevancy': True, 'rank': 7}, '2159371596': {'relevancy': True, 'rank': 8}, '1985097485': {'relevancy': True, 'rank': 9}}"
29,transfer of learning,"{'2109031554': {'relevancy': True, 'rank': 0}, '2120836466': {'relevancy': True, 'rank': 1}, '2147180669': {'relevancy': True, 'rank': 2}, '1269825731': {'relevancy': True, 'rank': 3}, '2139667334': {'relevancy': True, 'rank': 4}, '2240541904': {'relevancy': True, 'rank': 5}, '2119873835': {'relevancy': True, 'rank': 6}, '2167947354': {'relevancy': True, 'rank': 7}, '2152250954': {'relevancy': True, 'rank': 8}, '2125104194': {'relevancy': True, 'rank': 9}}","{'2109031554': {'relevancy': True, 'rank': 0}, '2120836466': {'relevancy': True, 'rank': 1}, '2147180669': {'relevancy': True, 'rank': 2}, '1269825731': {'relevancy': True, 'rank': 3}, '2139667334': {'relevancy': True, 'rank': 4}, '2240541904': {'relevancy': True, 'rank': 5}, '2119873835': {'relevancy': True, 'rank': 6}, '2167947354': {'relevancy': True, 'rank': 7}, '2152250954': {'relevancy': True, 'rank': 8}, '2125104194': {'relevancy': True, 'rank': 9}}"
30,topic model,"{'2137074633': {'relevancy': True, 'rank': 0}, '1994620265': {'relevancy': True, 'rank': 1}, '2289542319': {'relevancy': True, 'rank': 2}, '2124749556': {'relevancy': True, 'rank': 3}, '2149153931': {'relevancy': True, 'rank': 4}, '2041582840': {'relevancy': True, 'rank': 5}, '499903789': {'relevancy': True, 'rank': 6}, '657437189': {'relevancy': True, 'rank': 7}, '2116484384': {'relevancy': True, 'rank': 8}, '2048342219': {'relevancy': True, 'rank': 9}}","{'2137074633': {'relevancy': True, 'rank': 0}, '1994620265': {'relevancy': True, 'rank': 1}, '2289542319': {'relevancy': True, 'rank': 2}, '2124749556': {'relevancy': True, 'rank': 3}, '2149153931': {'relevancy': True, 'rank': 4}, '2041582840': {'relevancy': True, 'rank': 5}, '499903789': {'relevancy': True, 'rank': 6}, '657437189': {'relevancy': True, 'rank': 7}, '2116484384': {'relevancy': True, 'rank': 8}, '2048342219': {'relevancy': True, 'rank': 9}}"
31,clustering high-dimensional data,"{'452883177': {'relevancy': True, 'rank': 0}, '2165712131': {'relevancy': True, 'rank': 1}, '1656275121': {'relevancy': True, 'rank': 2}, '1987609480': {'relevancy': True, 'rank': 3}, '2111851554': {'relevancy': True, 'rank': 4}, '2311756312': {'relevancy': True, 'rank': 5}, '2282522104': {'relevancy': True, 'rank': 6}, '2161062602': {'relevancy': True, 'rank': 7}, '45678088': {'relevancy': True, 'rank': 8}, '1919135125': {'relevancy': True, 'rank': 9}}","{'452883177': {'relevancy': True, 'rank': 0}, '2165712131': {'relevancy': True, 'rank': 1}, '1656275121': {'relevancy': True, 'rank': 2}, '1987609480': {'relevancy': True, 'rank': 3}, '2111851554': {'relevancy': True, 'rank': 4}, '2311756312': {'relevancy': True, 'rank': 5}, '2282522104': {'relevancy': True, 'rank': 6}, '2161062602': {'relevancy': True, 'rank': 7}, '45678088': {'relevancy': True, 'rank': 8}, '1919135125': {'relevancy': True, 'rank': 9}}"
32,game theory,"{'279836095': {'relevancy': False, 'rank': 0}, '191979884': {'relevancy': True, 'rank': 1}, '2112924421': {'relevancy': True, 'rank': 2}, '2034830207': {'relevancy': True, 'rank': 3}, '184587148': {'relevancy': True, 'rank': 4}, '2172446449': {'relevancy': True, 'rank': 5}, '319365700': {'relevancy': True, 'rank': 6}, '2345025092': {'relevancy': True, 'rank': 7}, '2106214946': {'relevancy': True, 'rank': 8}, '2158263865': {'relevancy': True, 'rank': 9}}","{'279836095': {'relevancy': False, 'rank': 0}, '191979884': {'relevancy': True, 'rank': 1}, '2112924421': {'relevancy': True, 'rank': 2}, '2034830207': {'relevancy': True, 'rank': 3}, '184587148': {'relevancy': True, 'rank': 4}, '2172446449': {'relevancy': True, 'rank': 5}, '319365700': {'relevancy': True, 'rank': 6}, '2345025092': {'relevancy': True, 'rank': 7}, '2106214946': {'relevancy': True, 'rank': 8}, '2158263865': {'relevancy': True, 'rank': 9}}"
33,biometrics,"{'2162010601': {'relevancy': True, 'rank': 0}, '2156373944': {'relevancy': True, 'rank': 1}, '121916871': {'relevancy': True, 'rank': 2}, '681889526': {'relevancy': True, 'rank': 3}, '1992174135': {'relevancy': True, 'rank': 4}, '2146356590': {'relevancy': True, 'rank': 5}, '2146008257': {'relevancy': True, 'rank': 6}, '2130918525': {'relevancy': True, 'rank': 7}, '2106222798': {'relevancy': True, 'rank': 8}, '1994760379': {'relevancy': True, 'rank': 9}}","{'2162010601': {'relevancy': True, 'rank': 0}, '2156373944': {'relevancy': True, 'rank': 1}, '121916871': {'relevancy': True, 'rank': 2}, '681889526': {'relevancy': True, 'rank': 3}, '1992174135': {'relevancy': True, 'rank': 4}, '2146356590': {'relevancy': True, 'rank': 5}, '2146008257': {'relevancy': True, 'rank': 6}, '2130918525': {'relevancy': True, 'rank': 7}, '2106222798': {'relevancy': True, 'rank': 8}, '1994760379': {'relevancy': True, 'rank': 9}}"
34,constraint satisfaction,"{'1993946344': {'relevancy': True, 'rank': 0}, '21858160': {'relevancy': True, 'rank': 1}, '2071376435': {'relevancy': True, 'rank': 2}, '2034009146': {'relevancy': True, 'rank': 3}, '2164890291': {'relevancy': True, 'rank': 4}, '2145002912': {'relevancy': True, 'rank': 5}, '2304341071': {'relevancy': True, 'rank': 6}, '2250690199': {'relevancy': True, 'rank': 7}, '2111510917': {'relevancy': True, 'rank': 8}, '294129211': {'relevancy': True, 'rank': 9}}","{'1993946344': {'relevancy': True, 'rank': 0}, '21858160': {'relevancy': True, 'rank': 1}, '2071376435': {'relevancy': True, 'rank': 2}, '2034009146': {'relevancy': True, 'rank': 3}, '2164890291': {'relevancy': True, 'rank': 4}, '2145002912': {'relevancy': True, 'rank': 5}, '2304341071': {'relevancy': True, 'rank': 6}, '2250690199': {'relevancy': True, 'rank': 7}, '2111510917': {'relevancy': True, 'rank': 8}, '294129211': {'relevancy': True, 'rank': 9}}"
35,combinatorial optimization,"{'26567014': {'relevancy': False, 'rank': 0}, '2155251200': {'relevancy': False, 'rank': 1}, '2462608936': {'relevancy': False, 'rank': 2}, '2120920645': {'relevancy': True, 'rank': 3}, '1483583928': {'relevancy': True, 'rank': 4}, '2139651035': {'relevancy': False, 'rank': 5}, '2155535925': {'relevancy': False, 'rank': 6}, '2139885129': {'relevancy': True, 'rank': 7}, '2220829341': {'relevancy': True, 'rank': 8}, '2016073234': {'relevancy': True, 'rank': 9}}","{'26567014': {'relevancy': False, 'rank': 0}, '2155251200': {'relevancy': False, 'rank': 1}, '2462608936': {'relevancy': False, 'rank': 2}, '2120920645': {'relevancy': True, 'rank': 3}, '1483583928': {'relevancy': True, 'rank': 4}, '2139651035': {'relevancy': False, 'rank': 5}, '2155535925': {'relevancy': False, 'rank': 6}, '2139885129': {'relevancy': True, 'rank': 7}, '2220829341': {'relevancy': True, 'rank': 8}, '2016073234': {'relevancy': True, 'rank': 9}}"
36,speech processing,"{'316105680': {'relevancy': True, 'rank': 0}, '2125659135': {'relevancy': True, 'rank': 1}, '2153557346': {'relevancy': True, 'rank': 2}, '2171655397': {'relevancy': True, 'rank': 3}, '2114597852': {'relevancy': True, 'rank': 4}, '2098859649': {'relevancy': True, 'rank': 5}, '2120009620': {'relevancy': True, 'rank': 6}, '2102191007': {'relevancy': True, 'rank': 7}, '2102890574': {'relevancy': True, 'rank': 8}, '159845495': {'relevancy': True, 'rank': 9}}","{'316105680': {'relevancy': True, 'rank': 0}, '2125659135': {'relevancy': True, 'rank': 1}, '2153557346': {'relevancy': True, 'rank': 2}, '2171655397': {'relevancy': True, 'rank': 3}, '2114597852': {'relevancy': True, 'rank': 4}, '2098859649': {'relevancy': True, 'rank': 5}, '2120009620': {'relevancy': True, 'rank': 6}, '2102191007': {'relevancy': True, 'rank': 7}, '2102890574': {'relevancy': True, 'rank': 8}, '159845495': {'relevancy': True, 'rank': 9}}"
37,multi-agent system,"{'2345025092': {'relevancy': True, 'rank': 0}, '690764203': {'relevancy': True, 'rank': 1}, '2112978975': {'relevancy': True, 'rank': 2}, '2019073025': {'relevancy': True, 'rank': 3}, '316764885': {'relevancy': True, 'rank': 4}, '2005357825': {'relevancy': False, 'rank': 5}, '1966271946': {'relevancy': False, 'rank': 6}, '2147180669': {'relevancy': True, 'rank': 7}, '2027870957': {'relevancy': True, 'rank': 8}, '2689199354': {'relevancy': True, 'rank': 9}}","{'2345025092': {'relevancy': True, 'rank': 0}, '690764203': {'relevancy': True, 'rank': 1}, '2112978975': {'relevancy': True, 'rank': 2}, '2019073025': {'relevancy': True, 'rank': 3}, '316764885': {'relevancy': True, 'rank': 4}, '2005357825': {'relevancy': False, 'rank': 5}, '1966271946': {'relevancy': False, 'rank': 6}, '2147180669': {'relevancy': True, 'rank': 7}, '2027870957': {'relevancy': True, 'rank': 8}, '2689199354': {'relevancy': True, 'rank': 9}}"
38,mean field theory,"{'270055802': {'relevancy': True, 'rank': 0}, '2132118157': {'relevancy': False, 'rank': 1}, '2110293508': {'relevancy': False, 'rank': 2}, '2142565773': {'relevancy': False, 'rank': 3}, '2170668669': {'relevancy': False, 'rank': 4}, '2058818181': {'relevancy': False, 'rank': 5}, '2090152442': {'relevancy': False, 'rank': 6}, '1988744877': {'relevancy': False, 'rank': 7}, '2142124632': {'relevancy': False, 'rank': 8}, '2056783373': {'relevancy': True, 'rank': 9}}","{'270055802': {'relevancy': True, 'rank': 0}, '2132118157': {'relevancy': False, 'rank': 1}, '2110293508': {'relevancy': False, 'rank': 2}, '2142565773': {'relevancy': False, 'rank': 3}, '2170668669': {'relevancy': False, 'rank': 4}, '2058818181': {'relevancy': False, 'rank': 5}, '2090152442': {'relevancy': False, 'rank': 6}, '1988744877': {'relevancy': False, 'rank': 7}, '2142124632': {'relevancy': False, 'rank': 8}, '2056783373': {'relevancy': True, 'rank': 9}}"
39,social network,"{'2394749673': {'relevancy': True, 'rank': 0}, '2050186710': {'relevancy': True, 'rank': 1}, '2307118047': {'relevancy': True, 'rank': 2}, '2181857560': {'relevancy': True, 'rank': 3}, '2195478976': {'relevancy': True, 'rank': 4}, '1878631932': {'relevancy': True, 'rank': 5}, '2261367123': {'relevancy': True, 'rank': 6}, '2067142896': {'relevancy': True, 'rank': 7}, '1242291496': {'relevancy': True, 'rank': 8}, '2149865473': {'relevancy': True, 'rank': 9}}","{'2394749673': {'relevancy': True, 'rank': 0}, '2050186710': {'relevancy': True, 'rank': 1}, '2307118047': {'relevancy': True, 'rank': 2}, '2181857560': {'relevancy': True, 'rank': 3}, '2195478976': {'relevancy': True, 'rank': 4}, '1878631932': {'relevancy': True, 'rank': 5}, '2261367123': {'relevancy': True, 'rank': 6}, '2067142896': {'relevancy': True, 'rank': 7}, '1242291496': {'relevancy': True, 'rank': 8}, '2149865473': {'relevancy': True, 'rank': 9}}"
40,lattice model,"{'2137015694': {'relevancy': False, 'rank': 0}, '25748148': {'relevancy': False, 'rank': 1}, '2111325340': {'relevancy': False, 'rank': 2}, '2271754566': {'relevancy': False, 'rank': 3}, '1997627650': {'relevancy': False, 'rank': 4}, '2310251615': {'relevancy': False, 'rank': 5}, '700659135': {'relevancy': False, 'rank': 6}, '2157809153': {'relevancy': True, 'rank': 7}, '2252330778': {'relevancy': False, 'rank': 8}, '2234091823': {'relevancy': False, 'rank': 9}}","{'2137015694': {'relevancy': True, 'rank': 0}, '25748148': {'relevancy': True, 'rank': 1}, '2111325340': {'relevancy': False, 'rank': 2}, '2271754566': {'relevancy': False, 'rank': 3}, '1997627650': {'relevancy': False, 'rank': 4}, '2310251615': {'relevancy': False, 'rank': 5}, '700659135': {'relevancy': False, 'rank': 6}, '2157809153': {'relevancy': True, 'rank': 7}, '2252330778': {'relevancy': False, 'rank': 8}, '2234091823': {'relevancy': False, 'rank': 9}}"
41,automatic image annotation,"{'2515194545': {'relevancy': True, 'rank': 0}, '2157343420': {'relevancy': True, 'rank': 1}, '2242053196': {'relevancy': True, 'rank': 2}, '2119526225': {'relevancy': True, 'rank': 3}, '2102216805': {'relevancy': True, 'rank': 4}, '2160722999': {'relevancy': True, 'rank': 5}, '1969768610': {'relevancy': True, 'rank': 6}, '2181724469': {'relevancy': True, 'rank': 7}, '2160611682': {'relevancy': True, 'rank': 8}, '2105541630': {'relevancy': True, 'rank': 9}}","{'2515194545': {'relevancy': True, 'rank': 0}, '2157343420': {'relevancy': True, 'rank': 1}, '2242053196': {'relevancy': True, 'rank': 2}, '2119526225': {'relevancy': True, 'rank': 3}, '2102216805': {'relevancy': True, 'rank': 4}, '2160722999': {'relevancy': True, 'rank': 5}, '1969768610': {'relevancy': True, 'rank': 6}, '2181724469': {'relevancy': True, 'rank': 7}, '2160611682': {'relevancy': True, 'rank': 8}, '2105541630': {'relevancy': True, 'rank': 9}}"
42,computational geometry,"{'2047782467': {'relevancy': True, 'rank': 0}, '2138371963': {'relevancy': True, 'rank': 1}, '2107884648': {'relevancy': False, 'rank': 2}, '2149857775': {'relevancy': True, 'rank': 3}, '692150028': {'relevancy': True, 'rank': 4}, '2469405535': {'relevancy': True, 'rank': 5}, '2299795829': {'relevancy': True, 'rank': 6}, '2111218445': {'relevancy': True, 'rank': 7}, '2140069900': {'relevancy': True, 'rank': 8}, '2219636482': {'relevancy': False, 'rank': 9}}","{'2047782467': {'relevancy': True, 'rank': 0}, '2138371963': {'relevancy': True, 'rank': 1}, '2107884648': {'relevancy': True, 'rank': 2}, '2149857775': {'relevancy': True, 'rank': 3}, '692150028': {'relevancy': True, 'rank': 4}, '2469405535': {'relevancy': True, 'rank': 5}, '2299795829': {'relevancy': True, 'rank': 6}, '2111218445': {'relevancy': True, 'rank': 7}, '2140069900': {'relevancy': True, 'rank': 8}, '2219636482': {'relevancy': True, 'rank': 9}}"
43,Evolutionary algorithm,"{'55380488': {'relevancy': True, 'rank': 0}, '2172446449': {'relevancy': True, 'rank': 1}, '1448039523': {'relevancy': True, 'rank': 2}, '2234086281': {'relevancy': True, 'rank': 3}, '2116333191': {'relevancy': True, 'rank': 4}, '89424581': {'relevancy': True, 'rank': 5}, '2150011549': {'relevancy': True, 'rank': 6}, '736634564': {'relevancy': True, 'rank': 7}, '1236055431': {'relevancy': True, 'rank': 8}, '2139431149': {'relevancy': False, 'rank': 9}}","{'55380488': {'relevancy': True, 'rank': 0}, '2172446449': {'relevancy': True, 'rank': 1}, '1448039523': {'relevancy': True, 'rank': 2}, '2234086281': {'relevancy': True, 'rank': 3}, '2116333191': {'relevancy': True, 'rank': 4}, '89424581': {'relevancy': True, 'rank': 5}, '2150011549': {'relevancy': True, 'rank': 6}, '736634564': {'relevancy': True, 'rank': 7}, '1236055431': {'relevancy': True, 'rank': 8}, '2139431149': {'relevancy': True, 'rank': 9}}"
44,web search query,"{'677858554': {'relevancy': False, 'rank': 0}, '2157265451': {'relevancy': False, 'rank': 1}, '2637163715': {'relevancy': False, 'rank': 2}, '2167033418': {'relevancy': False, 'rank': 3}, '1804802447': {'relevancy': False, 'rank': 4}, '2251396636': {'relevancy': False, 'rank': 5}, '2499585358': {'relevancy': False, 'rank': 6}, '2107589688': {'relevancy': False, 'rank': 7}, '2031005049': {'relevancy': False, 'rank': 8}, '2149813270': {'relevancy': False, 'rank': 9}}","{'677858554': {'relevancy': True, 'rank': 0}, '2157265451': {'relevancy': True, 'rank': 1}, '2637163715': {'relevancy': True, 'rank': 2}, '2167033418': {'relevancy': True, 'rank': 3}, '1804802447': {'relevancy': True, 'rank': 4}, '2251396636': {'relevancy': True, 'rank': 5}, '2499585358': {'relevancy': True, 'rank': 6}, '2107589688': {'relevancy': True, 'rank': 7}, '2031005049': {'relevancy': True, 'rank': 8}, '2149813270': {'relevancy': True, 'rank': 9}}"
45,eye tracking,"{'2139380868': {'relevancy': True, 'rank': 0}, '2157095084': {'relevancy': True, 'rank': 1}, '2141883181': {'relevancy': True, 'rank': 2}, '2109948406': {'relevancy': True, 'rank': 3}, '58434540': {'relevancy': True, 'rank': 4}, '173135979': {'relevancy': True, 'rank': 5}, '2011491954': {'relevancy': False, 'rank': 6}, '66820806': {'relevancy': True, 'rank': 7}, '2130837540': {'relevancy': True, 'rank': 8}, '2468729768': {'relevancy': True, 'rank': 9}}","{'2139380868': {'relevancy': True, 'rank': 0}, '2157095084': {'relevancy': True, 'rank': 1}, '2141883181': {'relevancy': True, 'rank': 2}, '2109948406': {'relevancy': True, 'rank': 3}, '58434540': {'relevancy': True, 'rank': 4}, '173135979': {'relevancy': True, 'rank': 5}, '2011491954': {'relevancy': False, 'rank': 6}, '66820806': {'relevancy': True, 'rank': 7}, '2130837540': {'relevancy': True, 'rank': 8}, '2468729768': {'relevancy': True, 'rank': 9}}"
46,query optimization,"{'2163909284': {'relevancy': True, 'rank': 0}, '2127889770': {'relevancy': True, 'rank': 1}, '2308649827': {'relevancy': True, 'rank': 2}, '336997814': {'relevancy': False, 'rank': 3}, '2149813270': {'relevancy': False, 'rank': 4}, '2128739099': {'relevancy': False, 'rank': 5}, '281079088': {'relevancy': True, 'rank': 6}, '188367230': {'relevancy': True, 'rank': 7}, '2310124346': {'relevancy': False, 'rank': 8}, '528588921': {'relevancy': False, 'rank': 9}}","{'2163909284': {'relevancy': True, 'rank': 0}, '2127889770': {'relevancy': True, 'rank': 1}, '2308649827': {'relevancy': True, 'rank': 2}, '336997814': {'relevancy': True, 'rank': 3}, '2149813270': {'relevancy': True, 'rank': 4}, '2128739099': {'relevancy': True, 'rank': 5}, '281079088': {'relevancy': True, 'rank': 6}, '188367230': {'relevancy': True, 'rank': 7}, '2310124346': {'relevancy': True, 'rank': 8}, '528588921': {'relevancy': True, 'rank': 9}}"
47,logic programming,"{'1839139939': {'relevancy': True, 'rank': 0}, '2308495877': {'relevancy': True, 'rank': 1}, '1989537430': {'relevancy': True, 'rank': 2}, '189137728': {'relevancy': True, 'rank': 3}, '420267153': {'relevancy': True, 'rank': 4}, '2048729876': {'relevancy': True, 'rank': 5}, '2109342391': {'relevancy': True, 'rank': 6}, '2108494256': {'relevancy': True, 'rank': 7}, '1275083776': {'relevancy': True, 'rank': 8}, '2251505898': {'relevancy': True, 'rank': 9}}","{'1839139939': {'relevancy': True, 'rank': 0}, '2308495877': {'relevancy': True, 'rank': 1}, '1989537430': {'relevancy': True, 'rank': 2}, '189137728': {'relevancy': True, 'rank': 3}, '420267153': {'relevancy': True, 'rank': 4}, '2048729876': {'relevancy': True, 'rank': 5}, '2109342391': {'relevancy': True, 'rank': 6}, '2108494256': {'relevancy': True, 'rank': 7}, '1275083776': {'relevancy': True, 'rank': 8}, '2251505898': {'relevancy': True, 'rank': 9}}"
48,Hyperspectral imaging,"{'1673229304': {'relevancy': True, 'rank': 0}, '2147799597': {'relevancy': True, 'rank': 1}, '2305180640': {'relevancy': True, 'rank': 2}, '1939969103': {'relevancy': True, 'rank': 3}, '80462090': {'relevancy': True, 'rank': 4}, '2011400585': {'relevancy': True, 'rank': 5}, '2017740294': {'relevancy': True, 'rank': 6}, '2099831346': {'relevancy': True, 'rank': 7}, '1998613371': {'relevancy': True, 'rank': 8}, '1968948545': {'relevancy': True, 'rank': 9}}","{'1673229304': {'relevancy': True, 'rank': 0}, '2147799597': {'relevancy': True, 'rank': 1}, '2305180640': {'relevancy': True, 'rank': 2}, '1939969103': {'relevancy': True, 'rank': 3}, '80462090': {'relevancy': True, 'rank': 4}, '2011400585': {'relevancy': True, 'rank': 5}, '2017740294': {'relevancy': True, 'rank': 6}, '2099831346': {'relevancy': True, 'rank': 7}, '1998613371': {'relevancy': True, 'rank': 8}, '1968948545': {'relevancy': True, 'rank': 9}}"
49,Bayesian statistics,"{'2289324944': {'relevancy': True, 'rank': 0}, '2011819992': {'relevancy': True, 'rank': 1}, '617670330': {'relevancy': True, 'rank': 2}, '179778838': {'relevancy': True, 'rank': 3}, '2034095171': {'relevancy': True, 'rank': 4}, '2164300105': {'relevancy': False, 'rank': 5}, '2401920469': {'relevancy': False, 'rank': 6}, '2279618310': {'relevancy': True, 'rank': 7}, '362221392': {'relevancy': False, 'rank': 8}, '2347934206': {'relevancy': True, 'rank': 9}}","{'2289324944': {'relevancy': True, 'rank': 0}, '2011819992': {'relevancy': True, 'rank': 1}, '617670330': {'relevancy': True, 'rank': 2}, '179778838': {'relevancy': True, 'rank': 3}, '2034095171': {'relevancy': True, 'rank': 4}, '2164300105': {'relevancy': True, 'rank': 5}, '2401920469': {'relevancy': True, 'rank': 6}, '2279618310': {'relevancy': True, 'rank': 7}, '362221392': {'relevancy': True, 'rank': 8}, '2347934206': {'relevancy': True, 'rank': 9}}"
50,kernel density estimation,"{'297432538': {'relevancy': False, 'rank': 0}, '2162369918': {'relevancy': True, 'rank': 1}, '1966735589': {'relevancy': True, 'rank': 2}, '2106456978': {'relevancy': True, 'rank': 3}, '1972291593': {'relevancy': True, 'rank': 4}, '2468960519': {'relevancy': True, 'rank': 5}, '289005672': {'relevancy': True, 'rank': 6}, '2162012049': {'relevancy': False, 'rank': 7}, '1941968271': {'relevancy': True, 'rank': 8}, '2093953614': {'relevancy': False, 'rank': 9}}","{'297432538': {'relevancy': True, 'rank': 0}, '2162369918': {'relevancy': True, 'rank': 1}, '1966735589': {'relevancy': True, 'rank': 2}, '2106456978': {'relevancy': True, 'rank': 3}, '1972291593': {'relevancy': True, 'rank': 4}, '2468960519': {'relevancy': True, 'rank': 5}, '289005672': {'relevancy': True, 'rank': 6}, '2162012049': {'relevancy': False, 'rank': 7}, '1941968271': {'relevancy': True, 'rank': 8}, '2093953614': {'relevancy': True, 'rank': 9}}"
51,learning to rank,"{'2128739099': {'relevancy': True, 'rank': 0}, '2108341226': {'relevancy': True, 'rank': 1}, '2014469688': {'relevancy': True, 'rank': 2}, '2229075028': {'relevancy': True, 'rank': 3}, '2049499784': {'relevancy': True, 'rank': 4}, '2168000538': {'relevancy': True, 'rank': 5}, '2148910894': {'relevancy': True, 'rank': 6}, '336997814': {'relevancy': True, 'rank': 7}, '2154124860': {'relevancy': True, 'rank': 8}, '2598177019': {'relevancy': True, 'rank': 9}}","{'2128739099': {'relevancy': True, 'rank': 0}, '2108341226': {'relevancy': True, 'rank': 1}, '2014469688': {'relevancy': True, 'rank': 2}, '2229075028': {'relevancy': True, 'rank': 3}, '2049499784': {'relevancy': True, 'rank': 4}, '2168000538': {'relevancy': True, 'rank': 5}, '2148910894': {'relevancy': True, 'rank': 6}, '336997814': {'relevancy': True, 'rank': 7}, '2154124860': {'relevancy': True, 'rank': 8}, '2598177019': {'relevancy': True, 'rank': 9}}"
52,relational database,"{'2163909284': {'relevancy': True, 'rank': 0}, '1984940772': {'relevancy': True, 'rank': 1}, '2289364316': {'relevancy': True, 'rank': 2}, '172400696': {'relevancy': True, 'rank': 3}, '671527850': {'relevancy': True, 'rank': 4}, '2167404190': {'relevancy': True, 'rank': 5}, '2167721083': {'relevancy': True, 'rank': 6}, '2162621422': {'relevancy': True, 'rank': 7}, '2196778472': {'relevancy': True, 'rank': 8}, '2112689123': {'relevancy': True, 'rank': 9}}","{'2163909284': {'relevancy': True, 'rank': 0}, '1984940772': {'relevancy': True, 'rank': 1}, '2289364316': {'relevancy': True, 'rank': 2}, '172400696': {'relevancy': True, 'rank': 3}, '671527850': {'relevancy': True, 'rank': 4}, '2167404190': {'relevancy': True, 'rank': 5}, '2167721083': {'relevancy': True, 'rank': 6}, '2162621422': {'relevancy': True, 'rank': 7}, '2196778472': {'relevancy': True, 'rank': 8}, '2112689123': {'relevancy': True, 'rank': 9}}"
53,activity recognition,"{'2109031554': {'relevancy': True, 'rank': 0}, '2106796750': {'relevancy': True, 'rank': 1}, '1620943014': {'relevancy': True, 'rank': 2}, '1966271946': {'relevancy': True, 'rank': 3}, '2084826970': {'relevancy': True, 'rank': 4}, '2231782831': {'relevancy': True, 'rank': 5}, '2124311259': {'relevancy': True, 'rank': 6}, '2125565904': {'relevancy': True, 'rank': 7}, '2140073535': {'relevancy': True, 'rank': 8}, '2041536743': {'relevancy': True, 'rank': 9}}","{'2109031554': {'relevancy': True, 'rank': 0}, '2106796750': {'relevancy': True, 'rank': 1}, '1620943014': {'relevancy': True, 'rank': 2}, '1966271946': {'relevancy': True, 'rank': 3}, '2084826970': {'relevancy': True, 'rank': 4}, '2231782831': {'relevancy': True, 'rank': 5}, '2124311259': {'relevancy': True, 'rank': 6}, '2125565904': {'relevancy': True, 'rank': 7}, '2140073535': {'relevancy': True, 'rank': 8}, '2041536743': {'relevancy': True, 'rank': 9}}"
54,wearable computer,"{'2252586558': {'relevancy': False, 'rank': 0}, '37742912': {'relevancy': False, 'rank': 1}, '2085767126': {'relevancy': False, 'rank': 2}, '2250927587': {'relevancy': False, 'rank': 3}, '2173646266': {'relevancy': False, 'rank': 4}, '2700751320': {'relevancy': False, 'rank': 5}, '2168176072': {'relevancy': False, 'rank': 6}, '2654195611': {'relevancy': False, 'rank': 7}, '2096653912': {'relevancy': False, 'rank': 8}, '2098400666': {'relevancy': False, 'rank': 9}}","{'2252586558': {'relevancy': False, 'rank': 0}, '37742912': {'relevancy': False, 'rank': 1}, '2085767126': {'relevancy': False, 'rank': 2}, '2250927587': {'relevancy': False, 'rank': 3}, '2173646266': {'relevancy': False, 'rank': 4}, '2700751320': {'relevancy': False, 'rank': 5}, '2168176072': {'relevancy': False, 'rank': 6}, '2654195611': {'relevancy': False, 'rank': 7}, '2096653912': {'relevancy': False, 'rank': 8}, '2098400666': {'relevancy': False, 'rank': 9}}"
55,big data,"{'2141382980': {'relevancy': True, 'rank': 0}, '2001306915': {'relevancy': True, 'rank': 1}, '2120096001': {'relevancy': True, 'rank': 2}, '2571495213': {'relevancy': True, 'rank': 3}, '1979796846': {'relevancy': True, 'rank': 4}, '2614350313': {'relevancy': True, 'rank': 5}, '2274149796': {'relevancy': True, 'rank': 6}, '2146335907': {'relevancy': True, 'rank': 7}, '2011819992': {'relevancy': False, 'rank': 8}, '2149904887': {'relevancy': True, 'rank': 9}}","{'2141382980': {'relevancy': True, 'rank': 0}, '2001306915': {'relevancy': True, 'rank': 1}, '2120096001': {'relevancy': True, 'rank': 2}, '2571495213': {'relevancy': True, 'rank': 3}, '1979796846': {'relevancy': True, 'rank': 4}, '2614350313': {'relevancy': True, 'rank': 5}, '2274149796': {'relevancy': True, 'rank': 6}, '2146335907': {'relevancy': True, 'rank': 7}, '2011819992': {'relevancy': False, 'rank': 8}, '2149904887': {'relevancy': True, 'rank': 9}}"
