,Query,Exact,Approximate
28,wavelet transform,"{'1996518183': {'relevancy': True, 'rank': 0}, '313653972': {'relevancy': True, 'rank': 1}, '2108173165': {'relevancy': True, 'rank': 2}, '2157867657': {'relevancy': True, 'rank': 3}, '2083845045': {'relevancy': True, 'rank': 4}, '2109618847': {'relevancy': True, 'rank': 5}, '2009916527': {'relevancy': True, 'rank': 6}, '2305053571': {'relevancy': True, 'rank': 7}, '1983981876': {'relevancy': True, 'rank': 8}, '191026083': {'relevancy': True, 'rank': 9}}","{'1996518183': {'relevancy': True, 'rank': 0}, '313653972': {'relevancy': True, 'rank': 1}, '2108173165': {'relevancy': True, 'rank': 2}, '2157867657': {'relevancy': True, 'rank': 3}, '2083845045': {'relevancy': True, 'rank': 4}, '2109618847': {'relevancy': True, 'rank': 5}, '2009916527': {'relevancy': True, 'rank': 6}, '2305053571': {'relevancy': True, 'rank': 7}, '1983981876': {'relevancy': True, 'rank': 8}, '191026083': {'relevancy': True, 'rank': 9}}"
29,transfer of learning,"{'2109031554': {'relevancy': True, 'rank': 0}, '2120836466': {'relevancy': True, 'rank': 1}, '2139667334': {'relevancy': True, 'rank': 2}, '1269825731': {'relevancy': True, 'rank': 3}, '2240541904': {'relevancy': True, 'rank': 4}, '2648094648': {'relevancy': True, 'rank': 5}, '2119873835': {'relevancy': True, 'rank': 6}, '2167947354': {'relevancy': True, 'rank': 7}, '2147180669': {'relevancy': True, 'rank': 8}, '2557864391': {'relevancy': True, 'rank': 9}}","{'2109031554': {'relevancy': True, 'rank': 0}, '2120836466': {'relevancy': True, 'rank': 1}, '2139667334': {'relevancy': True, 'rank': 2}, '1269825731': {'relevancy': True, 'rank': 3}, '2240541904': {'relevancy': True, 'rank': 4}, '2648094648': {'relevancy': True, 'rank': 5}, '2119873835': {'relevancy': True, 'rank': 6}, '2167947354': {'relevancy': True, 'rank': 7}, '2147180669': {'relevancy': True, 'rank': 8}, '2557864391': {'relevancy': True, 'rank': 9}}"
30,topic model,"{'2289542319': {'relevancy': True, 'rank': 0}, '1976640904': {'relevancy': True, 'rank': 1}, '2048342219': {'relevancy': True, 'rank': 2}, '2152766206': {'relevancy': True, 'rank': 3}, '2131293038': {'relevancy': True, 'rank': 4}, '2125228453': {'relevancy': False, 'rank': 5}, '55402065': {'relevancy': False, 'rank': 6}, '2097030689': {'relevancy': True, 'rank': 7}, '2161651193': {'relevancy': True, 'rank': 8}, '2112690490': {'relevancy': True, 'rank': 9}}","{'2289542319': {'relevancy': True, 'rank': 0}, '1976640904': {'relevancy': True, 'rank': 1}, '2048342219': {'relevancy': True, 'rank': 2}, '2152766206': {'relevancy': True, 'rank': 3}, '2131293038': {'relevancy': True, 'rank': 4}, '2125228453': {'relevancy': False, 'rank': 5}, '55402065': {'relevancy': False, 'rank': 6}, '2097030689': {'relevancy': True, 'rank': 7}, '2161651193': {'relevancy': True, 'rank': 8}, '2112690490': {'relevancy': True, 'rank': 9}}"
31,clustering high-dimensional data,"{'452883177': {'relevancy': True, 'rank': 0}, '2146335907': {'relevancy': True, 'rank': 1}, '2147343253': {'relevancy': True, 'rank': 2}, '2111851554': {'relevancy': True, 'rank': 3}, '2311756312': {'relevancy': True, 'rank': 4}, '2165712131': {'relevancy': True, 'rank': 5}, '2282522104': {'relevancy': True, 'rank': 6}, '2125104194': {'relevancy': True, 'rank': 7}, '2464905998': {'relevancy': True, 'rank': 8}, '94223898': {'relevancy': True, 'rank': 9}}","{'452883177': {'relevancy': True, 'rank': 0}, '2146335907': {'relevancy': True, 'rank': 1}, '2147343253': {'relevancy': True, 'rank': 2}, '2111851554': {'relevancy': True, 'rank': 3}, '2311756312': {'relevancy': True, 'rank': 4}, '2165712131': {'relevancy': True, 'rank': 5}, '2282522104': {'relevancy': True, 'rank': 6}, '2125104194': {'relevancy': True, 'rank': 7}, '2464905998': {'relevancy': True, 'rank': 8}, '94223898': {'relevancy': True, 'rank': 9}}"
32,game theory,"{'279836095': {'relevancy': False, 'rank': 0}, '243521210': {'relevancy': True, 'rank': 1}, '259249205': {'relevancy': True, 'rank': 2}, '2034830207': {'relevancy': True, 'rank': 3}, '319365700': {'relevancy': True, 'rank': 4}, '2345025092': {'relevancy': True, 'rank': 5}, '2158263865': {'relevancy': True, 'rank': 6}, '2101073604': {'relevancy': True, 'rank': 7}, '2124909350': {'relevancy': True, 'rank': 8}, '2027870957': {'relevancy': True, 'rank': 9}}","{'279836095': {'relevancy': False, 'rank': 0}, '243521210': {'relevancy': True, 'rank': 1}, '259249205': {'relevancy': True, 'rank': 2}, '2034830207': {'relevancy': True, 'rank': 3}, '319365700': {'relevancy': True, 'rank': 4}, '2345025092': {'relevancy': True, 'rank': 5}, '2158263865': {'relevancy': True, 'rank': 6}, '2101073604': {'relevancy': True, 'rank': 7}, '2124909350': {'relevancy': True, 'rank': 8}, '2027870957': {'relevancy': True, 'rank': 9}}"
33,biometrics,"{'2162010601': {'relevancy': True, 'rank': 0}, '2156373944': {'relevancy': True, 'rank': 1}, '121916871': {'relevancy': True, 'rank': 2}, '2106222798': {'relevancy': True, 'rank': 3}, '681889526': {'relevancy': True, 'rank': 4}, '2146356590': {'relevancy': True, 'rank': 5}, '2130918525': {'relevancy': True, 'rank': 6}, '340012993': {'relevancy': True, 'rank': 7}, '2146008257': {'relevancy': True, 'rank': 8}, '1994760379': {'relevancy': True, 'rank': 9}}","{'2162010601': {'relevancy': True, 'rank': 0}, '2156373944': {'relevancy': True, 'rank': 1}, '121916871': {'relevancy': True, 'rank': 2}, '2106222798': {'relevancy': True, 'rank': 3}, '681889526': {'relevancy': True, 'rank': 4}, '2146356590': {'relevancy': True, 'rank': 5}, '2130918525': {'relevancy': True, 'rank': 6}, '340012993': {'relevancy': True, 'rank': 7}, '2146008257': {'relevancy': True, 'rank': 8}, '1994760379': {'relevancy': True, 'rank': 9}}"
34,constraint satisfaction,"{'2034009146': {'relevancy': True, 'rank': 0}, '21858160': {'relevancy': True, 'rank': 1}, '2145002912': {'relevancy': True, 'rank': 2}, '2071376435': {'relevancy': True, 'rank': 3}, '2304341071': {'relevancy': True, 'rank': 4}, '2164890291': {'relevancy': True, 'rank': 5}, '2250690199': {'relevancy': True, 'rank': 6}, '1993946344': {'relevancy': True, 'rank': 7}, '1981134756': {'relevancy': True, 'rank': 8}, '301883243': {'relevancy': True, 'rank': 9}}","{'2034009146': {'relevancy': True, 'rank': 0}, '21858160': {'relevancy': True, 'rank': 1}, '2145002912': {'relevancy': True, 'rank': 2}, '2071376435': {'relevancy': True, 'rank': 3}, '2304341071': {'relevancy': True, 'rank': 4}, '2164890291': {'relevancy': True, 'rank': 5}, '2250690199': {'relevancy': True, 'rank': 6}, '1993946344': {'relevancy': True, 'rank': 7}, '1981134756': {'relevancy': True, 'rank': 8}, '301883243': {'relevancy': True, 'rank': 9}}"
35,combinatorial optimization,"{'2170741153': {'relevancy': False, 'rank': 0}, '2149396904': {'relevancy': False, 'rank': 1}, '1268254517': {'relevancy': True, 'rank': 2}, '2169917266': {'relevancy': False, 'rank': 3}, '1483583928': {'relevancy': True, 'rank': 4}, '1108091966': {'relevancy': False, 'rank': 5}, '2016073234': {'relevancy': True, 'rank': 6}, '1947084394': {'relevancy': False, 'rank': 7}, '1966735589': {'relevancy': True, 'rank': 8}, '2034830207': {'relevancy': True, 'rank': 9}}","{'2170741153': {'relevancy': False, 'rank': 0}, '2149396904': {'relevancy': False, 'rank': 1}, '1268254517': {'relevancy': True, 'rank': 2}, '2169917266': {'relevancy': False, 'rank': 3}, '1483583928': {'relevancy': True, 'rank': 4}, '1108091966': {'relevancy': True, 'rank': 5}, '2016073234': {'relevancy': True, 'rank': 6}, '1947084394': {'relevancy': True, 'rank': 7}, '1966735589': {'relevancy': True, 'rank': 8}, '2034830207': {'relevancy': True, 'rank': 9}}"
36,speech processing,"{'316105680': {'relevancy': True, 'rank': 0}, '2098859649': {'relevancy': True, 'rank': 1}, '2153557346': {'relevancy': True, 'rank': 2}, '2125659135': {'relevancy': True, 'rank': 3}, '2114597852': {'relevancy': True, 'rank': 4}, '2171655397': {'relevancy': True, 'rank': 5}, '2110688502': {'relevancy': True, 'rank': 6}, '228273807': {'relevancy': False, 'rank': 7}, '2120009620': {'relevancy': True, 'rank': 8}, '2101552792': {'relevancy': True, 'rank': 9}}","{'316105680': {'relevancy': True, 'rank': 0}, '2098859649': {'relevancy': True, 'rank': 1}, '2153557346': {'relevancy': True, 'rank': 2}, '2125659135': {'relevancy': True, 'rank': 3}, '2114597852': {'relevancy': True, 'rank': 4}, '2171655397': {'relevancy': True, 'rank': 5}, '2110688502': {'relevancy': True, 'rank': 6}, '228273807': {'relevancy': True, 'rank': 7}, '2120009620': {'relevancy': True, 'rank': 8}, '2101552792': {'relevancy': True, 'rank': 9}}"
37,multi-agent system,"{'2345025092': {'relevancy': True, 'rank': 0}, '690764203': {'relevancy': True, 'rank': 1}, '2112978975': {'relevancy': True, 'rank': 2}, '2261167843': {'relevancy': True, 'rank': 3}, '333250019': {'relevancy': True, 'rank': 4}, '2019073025': {'relevancy': True, 'rank': 5}, '2098087670': {'relevancy': True, 'rank': 6}, '362231347': {'relevancy': True, 'rank': 7}, '217919293': {'relevancy': True, 'rank': 8}, '2193073850': {'relevancy': True, 'rank': 9}}","{'2345025092': {'relevancy': True, 'rank': 0}, '690764203': {'relevancy': True, 'rank': 1}, '2112978975': {'relevancy': True, 'rank': 2}, '2261167843': {'relevancy': True, 'rank': 3}, '333250019': {'relevancy': True, 'rank': 4}, '2019073025': {'relevancy': True, 'rank': 5}, '2098087670': {'relevancy': True, 'rank': 6}, '362231347': {'relevancy': True, 'rank': 7}, '217919293': {'relevancy': True, 'rank': 8}, '2193073850': {'relevancy': True, 'rank': 9}}"
38,mean field theory,"{'2435751034': {'relevancy': True, 'rank': 0}, '2118015058': {'relevancy': True, 'rank': 1}, '243346321': {'relevancy': False, 'rank': 2}, '351197510': {'relevancy': True, 'rank': 3}, '1980283720': {'relevancy': False, 'rank': 4}, '2469105369': {'relevancy': True, 'rank': 5}, '2119960258': {'relevancy': False, 'rank': 6}, '2275291321': {'relevancy': False, 'rank': 7}, '1735009869': {'relevancy': False, 'rank': 8}, '229038272': {'relevancy': True, 'rank': 9}}","{'2435751034': {'relevancy': True, 'rank': 0}, '2118015058': {'relevancy': True, 'rank': 1}, '243346321': {'relevancy': False, 'rank': 2}, '351197510': {'relevancy': True, 'rank': 3}, '1980283720': {'relevancy': False, 'rank': 4}, '2469105369': {'relevancy': True, 'rank': 5}, '2119960258': {'relevancy': True, 'rank': 6}, '2275291321': {'relevancy': False, 'rank': 7}, '1735009869': {'relevancy': False, 'rank': 8}, '229038272': {'relevancy': True, 'rank': 9}}"
39,social network,"{'2394749673': {'relevancy': True, 'rank': 0}, '2577876495': {'relevancy': True, 'rank': 1}, '2146335907': {'relevancy': True, 'rank': 2}, '2195478976': {'relevancy': True, 'rank': 3}, '2307118047': {'relevancy': True, 'rank': 4}, '2050186710': {'relevancy': True, 'rank': 5}, '2138805444': {'relevancy': True, 'rank': 6}, '2108037768': {'relevancy': True, 'rank': 7}, '61728793': {'relevancy': True, 'rank': 8}, '110954821': {'relevancy': True, 'rank': 9}}","{'2394749673': {'relevancy': True, 'rank': 0}, '2577876495': {'relevancy': True, 'rank': 1}, '2146335907': {'relevancy': True, 'rank': 2}, '2195478976': {'relevancy': True, 'rank': 3}, '2307118047': {'relevancy': True, 'rank': 4}, '2050186710': {'relevancy': True, 'rank': 5}, '2138805444': {'relevancy': True, 'rank': 6}, '2108037768': {'relevancy': True, 'rank': 7}, '61728793': {'relevancy': True, 'rank': 8}, '110954821': {'relevancy': True, 'rank': 9}}"
40,lattice model,"{'2041783100': {'relevancy': False, 'rank': 0}, '2148053431': {'relevancy': False, 'rank': 1}, '335538059': {'relevancy': False, 'rank': 2}, '2092323475': {'relevancy': False, 'rank': 3}, '2157904231': {'relevancy': False, 'rank': 4}, '333320485': {'relevancy': False, 'rank': 5}, '2139051431': {'relevancy': False, 'rank': 6}, '2082255270': {'relevancy': False, 'rank': 7}, '2021640924': {'relevancy': False, 'rank': 8}, '2422299352': {'relevancy': False, 'rank': 9}}","{'2041783100': {'relevancy': True, 'rank': 0}, '2148053431': {'relevancy': True, 'rank': 1}, '335538059': {'relevancy': False, 'rank': 2}, '2092323475': {'relevancy': False, 'rank': 3}, '2157904231': {'relevancy': False, 'rank': 4}, '333320485': {'relevancy': True, 'rank': 5}, '2139051431': {'relevancy': False, 'rank': 6}, '2082255270': {'relevancy': False, 'rank': 7}, '2021640924': {'relevancy': False, 'rank': 8}, '2422299352': {'relevancy': False, 'rank': 9}}"
41,automatic image annotation,"{'2242053196': {'relevancy': True, 'rank': 0}, '2119526225': {'relevancy': True, 'rank': 1}, '2157343420': {'relevancy': True, 'rank': 2}, '2515194545': {'relevancy': True, 'rank': 3}, '2421819643': {'relevancy': True, 'rank': 4}, '1969768610': {'relevancy': True, 'rank': 5}, '2181724469': {'relevancy': True, 'rank': 6}, '2160722999': {'relevancy': True, 'rank': 7}, '1984586672': {'relevancy': True, 'rank': 8}, '2215287472': {'relevancy': True, 'rank': 9}}","{'2242053196': {'relevancy': True, 'rank': 0}, '2119526225': {'relevancy': True, 'rank': 1}, '2157343420': {'relevancy': True, 'rank': 2}, '2515194545': {'relevancy': True, 'rank': 3}, '2421819643': {'relevancy': True, 'rank': 4}, '1969768610': {'relevancy': True, 'rank': 5}, '2181724469': {'relevancy': True, 'rank': 6}, '2160722999': {'relevancy': True, 'rank': 7}, '1984586672': {'relevancy': True, 'rank': 8}, '2215287472': {'relevancy': True, 'rank': 9}}"
42,computational geometry,"{'2107884648': {'relevancy': False, 'rank': 0}, '2149857775': {'relevancy': True, 'rank': 1}, '692150028': {'relevancy': True, 'rank': 2}, '2138371963': {'relevancy': True, 'rank': 3}, '2299795829': {'relevancy': True, 'rank': 4}, '137426811': {'relevancy': True, 'rank': 5}, '2469405535': {'relevancy': True, 'rank': 6}, '2076464609': {'relevancy': True, 'rank': 7}, '2219636482': {'relevancy': False, 'rank': 8}, '177951892': {'relevancy': True, 'rank': 9}}","{'2107884648': {'relevancy': True, 'rank': 0}, '2149857775': {'relevancy': True, 'rank': 1}, '692150028': {'relevancy': True, 'rank': 2}, '2138371963': {'relevancy': True, 'rank': 3}, '2299795829': {'relevancy': True, 'rank': 4}, '137426811': {'relevancy': True, 'rank': 5}, '2469405535': {'relevancy': True, 'rank': 6}, '2076464609': {'relevancy': True, 'rank': 7}, '2219636482': {'relevancy': True, 'rank': 8}, '177951892': {'relevancy': True, 'rank': 9}}"
43,Evolutionary algorithm,"{'2172446449': {'relevancy': True, 'rank': 0}, '2234086281': {'relevancy': True, 'rank': 1}, '55380488': {'relevancy': True, 'rank': 2}, '2116333191': {'relevancy': True, 'rank': 3}, '2244449681': {'relevancy': True, 'rank': 4}, '184587148': {'relevancy': True, 'rank': 5}, '736634564': {'relevancy': True, 'rank': 6}, '2178086166': {'relevancy': True, 'rank': 7}, '1977928142': {'relevancy': True, 'rank': 8}, '2103920730': {'relevancy': True, 'rank': 9}}","{'2172446449': {'relevancy': True, 'rank': 0}, '2234086281': {'relevancy': True, 'rank': 1}, '55380488': {'relevancy': True, 'rank': 2}, '2116333191': {'relevancy': True, 'rank': 3}, '2244449681': {'relevancy': True, 'rank': 4}, '184587148': {'relevancy': True, 'rank': 5}, '736634564': {'relevancy': True, 'rank': 6}, '2178086166': {'relevancy': True, 'rank': 7}, '1977928142': {'relevancy': True, 'rank': 8}, '2103920730': {'relevancy': True, 'rank': 9}}"
44,web search query,"{'677858554': {'relevancy': False, 'rank': 0}, '2157265451': {'relevancy': False, 'rank': 1}, '2167033418': {'relevancy': False, 'rank': 2}, '2251396636': {'relevancy': False, 'rank': 3}, '2637163715': {'relevancy': False, 'rank': 4}, '1804802447': {'relevancy': False, 'rank': 5}, '237419955': {'relevancy': False, 'rank': 6}, '2107589688': {'relevancy': False, 'rank': 7}, '2442349223': {'relevancy': False, 'rank': 8}, '21977915': {'relevancy': False, 'rank': 9}}","{'677858554': {'relevancy': True, 'rank': 0}, '2157265451': {'relevancy': True, 'rank': 1}, '2167033418': {'relevancy': True, 'rank': 2}, '2251396636': {'relevancy': True, 'rank': 3}, '2637163715': {'relevancy': True, 'rank': 4}, '1804802447': {'relevancy': True, 'rank': 5}, '237419955': {'relevancy': True, 'rank': 6}, '2107589688': {'relevancy': True, 'rank': 7}, '2442349223': {'relevancy': True, 'rank': 8}, '21977915': {'relevancy': True, 'rank': 9}}"
45,eye tracking,"{'2139380868': {'relevancy': True, 'rank': 0}, '2160946927': {'relevancy': True, 'rank': 1}, '2141883181': {'relevancy': True, 'rank': 2}, '2291021666': {'relevancy': True, 'rank': 3}, '2211579681': {'relevancy': True, 'rank': 4}, '61870308': {'relevancy': False, 'rank': 5}, '2109948406': {'relevancy': True, 'rank': 6}, '2162935754': {'relevancy': True, 'rank': 7}, '2147380636': {'relevancy': True, 'rank': 8}, '2631780204': {'relevancy': True, 'rank': 9}}","{'2139380868': {'relevancy': True, 'rank': 0}, '2160946927': {'relevancy': True, 'rank': 1}, '2141883181': {'relevancy': True, 'rank': 2}, '2291021666': {'relevancy': True, 'rank': 3}, '2211579681': {'relevancy': True, 'rank': 4}, '61870308': {'relevancy': False, 'rank': 5}, '2109948406': {'relevancy': True, 'rank': 6}, '2162935754': {'relevancy': True, 'rank': 7}, '2147380636': {'relevancy': True, 'rank': 8}, '2631780204': {'relevancy': True, 'rank': 9}}"
46,query optimization,"{'2163909284': {'relevancy': True, 'rank': 0}, '2127889770': {'relevancy': True, 'rank': 1}, '360112113': {'relevancy': True, 'rank': 2}, '188367230': {'relevancy': True, 'rank': 3}, '2062009547': {'relevancy': True, 'rank': 4}, '2310124346': {'relevancy': False, 'rank': 5}, '2284116839': {'relevancy': True, 'rank': 6}, '2108746498': {'relevancy': True, 'rank': 7}, '1970689224': {'relevancy': False, 'rank': 8}, '2148633737': {'relevancy': False, 'rank': 9}}","{'2163909284': {'relevancy': True, 'rank': 0}, '2127889770': {'relevancy': True, 'rank': 1}, '360112113': {'relevancy': True, 'rank': 2}, '188367230': {'relevancy': True, 'rank': 3}, '2062009547': {'relevancy': True, 'rank': 4}, '2310124346': {'relevancy': True, 'rank': 5}, '2284116839': {'relevancy': True, 'rank': 6}, '2108746498': {'relevancy': True, 'rank': 7}, '1970689224': {'relevancy': True, 'rank': 8}, '2148633737': {'relevancy': True, 'rank': 9}}"
47,logic programming,"{'2308495877': {'relevancy': True, 'rank': 0}, '1989537430': {'relevancy': True, 'rank': 1}, '2228449327': {'relevancy': True, 'rank': 2}, '189137728': {'relevancy': True, 'rank': 3}, '1839139939': {'relevancy': True, 'rank': 4}, '2252032993': {'relevancy': True, 'rank': 5}, '2108494256': {'relevancy': True, 'rank': 6}, '420267153': {'relevancy': True, 'rank': 7}, '1208143757': {'relevancy': True, 'rank': 8}, '2295741880': {'relevancy': True, 'rank': 9}}","{'2308495877': {'relevancy': True, 'rank': 0}, '1989537430': {'relevancy': True, 'rank': 1}, '2228449327': {'relevancy': True, 'rank': 2}, '189137728': {'relevancy': True, 'rank': 3}, '1839139939': {'relevancy': True, 'rank': 4}, '2252032993': {'relevancy': True, 'rank': 5}, '2108494256': {'relevancy': True, 'rank': 6}, '420267153': {'relevancy': True, 'rank': 7}, '1208143757': {'relevancy': True, 'rank': 8}, '2295741880': {'relevancy': True, 'rank': 9}}"
48,Hyperspectral imaging,"{'2305180640': {'relevancy': True, 'rank': 0}, '2147799597': {'relevancy': True, 'rank': 1}, '2099831346': {'relevancy': True, 'rank': 2}, '2011400585': {'relevancy': True, 'rank': 3}, '2099830164': {'relevancy': True, 'rank': 4}, '2466935976': {'relevancy': True, 'rank': 5}, '2151703685': {'relevancy': True, 'rank': 6}, '1939969103': {'relevancy': True, 'rank': 7}, '1673229304': {'relevancy': True, 'rank': 8}, '2462830004': {'relevancy': True, 'rank': 9}}","{'2305180640': {'relevancy': True, 'rank': 0}, '2147799597': {'relevancy': True, 'rank': 1}, '2099831346': {'relevancy': True, 'rank': 2}, '2011400585': {'relevancy': True, 'rank': 3}, '2099830164': {'relevancy': True, 'rank': 4}, '2466935976': {'relevancy': True, 'rank': 5}, '2151703685': {'relevancy': True, 'rank': 6}, '1939969103': {'relevancy': True, 'rank': 7}, '1673229304': {'relevancy': True, 'rank': 8}, '2462830004': {'relevancy': True, 'rank': 9}}"
49,Bayesian statistics,"{'617670330': {'relevancy': True, 'rank': 0}, '2164300105': {'relevancy': False, 'rank': 1}, '2289324944': {'relevancy': True, 'rank': 2}, '2011819992': {'relevancy': True, 'rank': 3}, '2158760032': {'relevancy': False, 'rank': 4}, '2034095171': {'relevancy': True, 'rank': 5}, '2200920939': {'relevancy': True, 'rank': 6}, '2524043411': {'relevancy': False, 'rank': 7}, '2079978182': {'relevancy': False, 'rank': 8}, '144686356': {'relevancy': False, 'rank': 9}}","{'617670330': {'relevancy': True, 'rank': 0}, '2164300105': {'relevancy': True, 'rank': 1}, '2289324944': {'relevancy': True, 'rank': 2}, '2011819992': {'relevancy': True, 'rank': 3}, '2158760032': {'relevancy': True, 'rank': 4}, '2034095171': {'relevancy': True, 'rank': 5}, '2200920939': {'relevancy': True, 'rank': 6}, '2524043411': {'relevancy': True, 'rank': 7}, '2079978182': {'relevancy': True, 'rank': 8}, '144686356': {'relevancy': True, 'rank': 9}}"
50,kernel density estimation,"{'297432538': {'relevancy': False, 'rank': 0}, '2162369918': {'relevancy': True, 'rank': 1}, '2468960519': {'relevancy': True, 'rank': 2}, '289005672': {'relevancy': True, 'rank': 3}, '1966735589': {'relevancy': True, 'rank': 4}, '2093953614': {'relevancy': False, 'rank': 5}, '167589996': {'relevancy': False, 'rank': 6}, '2139408340': {'relevancy': True, 'rank': 7}, '2128194479': {'relevancy': True, 'rank': 8}, '1294330762': {'relevancy': True, 'rank': 9}}","{'297432538': {'relevancy': True, 'rank': 0}, '2162369918': {'relevancy': True, 'rank': 1}, '2468960519': {'relevancy': True, 'rank': 2}, '289005672': {'relevancy': True, 'rank': 3}, '1966735589': {'relevancy': True, 'rank': 4}, '2093953614': {'relevancy': True, 'rank': 5}, '167589996': {'relevancy': True, 'rank': 6}, '2139408340': {'relevancy': True, 'rank': 7}, '2128194479': {'relevancy': True, 'rank': 8}, '1294330762': {'relevancy': True, 'rank': 9}}"
51,learning to rank,"{'2128739099': {'relevancy': True, 'rank': 0}, '2108341226': {'relevancy': True, 'rank': 1}, '2229075028': {'relevancy': True, 'rank': 2}, '2148910894': {'relevancy': True, 'rank': 3}, '336997814': {'relevancy': True, 'rank': 4}, '2154124860': {'relevancy': True, 'rank': 5}, '2014469688': {'relevancy': True, 'rank': 6}, '2049499784': {'relevancy': True, 'rank': 7}, '297614119': {'relevancy': True, 'rank': 8}, '2581340266': {'relevancy': True, 'rank': 9}}","{'2128739099': {'relevancy': True, 'rank': 0}, '2108341226': {'relevancy': True, 'rank': 1}, '2229075028': {'relevancy': True, 'rank': 2}, '2148910894': {'relevancy': True, 'rank': 3}, '336997814': {'relevancy': True, 'rank': 4}, '2154124860': {'relevancy': True, 'rank': 5}, '2014469688': {'relevancy': True, 'rank': 6}, '2049499784': {'relevancy': True, 'rank': 7}, '297614119': {'relevancy': True, 'rank': 8}, '2581340266': {'relevancy': True, 'rank': 9}}"
52,relational database,"{'2289364316': {'relevancy': True, 'rank': 0}, '2167404190': {'relevancy': True, 'rank': 1}, '1984940772': {'relevancy': True, 'rank': 2}, '2163909284': {'relevancy': True, 'rank': 3}, '2162621422': {'relevancy': True, 'rank': 4}, '2251809919': {'relevancy': True, 'rank': 5}, '2121939561': {'relevancy': True, 'rank': 6}, '2167721083': {'relevancy': True, 'rank': 7}, '2112689123': {'relevancy': True, 'rank': 8}, '2157269769': {'relevancy': True, 'rank': 9}}","{'2289364316': {'relevancy': True, 'rank': 0}, '2167404190': {'relevancy': True, 'rank': 1}, '1984940772': {'relevancy': True, 'rank': 2}, '2163909284': {'relevancy': True, 'rank': 3}, '2162621422': {'relevancy': True, 'rank': 4}, '2251809919': {'relevancy': True, 'rank': 5}, '2121939561': {'relevancy': True, 'rank': 6}, '2167721083': {'relevancy': True, 'rank': 7}, '2112689123': {'relevancy': True, 'rank': 8}, '2157269769': {'relevancy': True, 'rank': 9}}"
53,activity recognition,"{'2106796750': {'relevancy': True, 'rank': 0}, '219806196': {'relevancy': True, 'rank': 1}, '2124311259': {'relevancy': True, 'rank': 2}, '1620943014': {'relevancy': True, 'rank': 3}, '1966271946': {'relevancy': True, 'rank': 4}, '2305540727': {'relevancy': True, 'rank': 5}, '2109031554': {'relevancy': True, 'rank': 6}, '2023840590': {'relevancy': True, 'rank': 7}, '60139091': {'relevancy': False, 'rank': 8}, '2590302369': {'relevancy': True, 'rank': 9}}","{'2106796750': {'relevancy': True, 'rank': 0}, '219806196': {'relevancy': True, 'rank': 1}, '2124311259': {'relevancy': True, 'rank': 2}, '1620943014': {'relevancy': True, 'rank': 3}, '1966271946': {'relevancy': True, 'rank': 4}, '2305540727': {'relevancy': True, 'rank': 5}, '2109031554': {'relevancy': True, 'rank': 6}, '2023840590': {'relevancy': True, 'rank': 7}, '60139091': {'relevancy': False, 'rank': 8}, '2590302369': {'relevancy': True, 'rank': 9}}"
54,wearable computer,"{'2171298838': {'relevancy': True, 'rank': 0}, '2252586558': {'relevancy': False, 'rank': 1}, '66820806': {'relevancy': True, 'rank': 2}, '2123491528': {'relevancy': True, 'rank': 3}, '2085767126': {'relevancy': False, 'rank': 4}, '2437937861': {'relevancy': False, 'rank': 5}, '1967546095': {'relevancy': True, 'rank': 6}, '136859070': {'relevancy': False, 'rank': 7}, '219819714': {'relevancy': False, 'rank': 8}, '2086686599': {'relevancy': False, 'rank': 9}}","{'2171298838': {'relevancy': True, 'rank': 0}, '2252586558': {'relevancy': False, 'rank': 1}, '66820806': {'relevancy': True, 'rank': 2}, '2123491528': {'relevancy': True, 'rank': 3}, '2085767126': {'relevancy': False, 'rank': 4}, '2437937861': {'relevancy': False, 'rank': 5}, '1967546095': {'relevancy': True, 'rank': 6}, '136859070': {'relevancy': False, 'rank': 7}, '219819714': {'relevancy': False, 'rank': 8}, '2086686599': {'relevancy': False, 'rank': 9}}"
55,big data,"{'2571495213': {'relevancy': True, 'rank': 0}, '2115844506': {'relevancy': False, 'rank': 1}, '2066523793': {'relevancy': False, 'rank': 2}, '85537834': {'relevancy': False, 'rank': 3}, '1828064762': {'relevancy': False, 'rank': 4}, '2029488433': {'relevancy': False, 'rank': 5}, '2003165903': {'relevancy': False, 'rank': 6}, '2130087974': {'relevancy': False, 'rank': 7}, '2034912444': {'relevancy': False, 'rank': 8}, '2086378055': {'relevancy': True, 'rank': 9}}","{'2571495213': {'relevancy': True, 'rank': 0}, '2115844506': {'relevancy': False, 'rank': 1}, '2066523793': {'relevancy': False, 'rank': 2}, '85537834': {'relevancy': False, 'rank': 3}, '1828064762': {'relevancy': False, 'rank': 4}, '2029488433': {'relevancy': False, 'rank': 5}, '2003165903': {'relevancy': False, 'rank': 6}, '2130087974': {'relevancy': False, 'rank': 7}, '2034912444': {'relevancy': True, 'rank': 8}, '2086378055': {'relevancy': True, 'rank': 9}}"
