,Query,Exact,Approximate
28,wavelet transform,"{'1996518183': {'relevancy': True, 'rank': 0}, '2009916527': {'relevancy': True, 'rank': 1}, '1983981876': {'relevancy': True, 'rank': 2}, '1985097485': {'relevancy': True, 'rank': 3}, '313653972': {'relevancy': True, 'rank': 4}, '256145817': {'relevancy': True, 'rank': 5}, '2073926749': {'relevancy': True, 'rank': 6}, '2164780248': {'relevancy': True, 'rank': 7}, '2250591493': {'relevancy': True, 'rank': 8}, '2545000257': {'relevancy': True, 'rank': 9}}","{'1996518183': {'relevancy': True, 'rank': 0}, '2009916527': {'relevancy': True, 'rank': 1}, '1983981876': {'relevancy': True, 'rank': 2}, '1985097485': {'relevancy': True, 'rank': 3}, '313653972': {'relevancy': True, 'rank': 4}, '256145817': {'relevancy': True, 'rank': 5}, '2073926749': {'relevancy': True, 'rank': 6}, '2164780248': {'relevancy': True, 'rank': 7}, '2250591493': {'relevancy': True, 'rank': 8}, '2545000257': {'relevancy': True, 'rank': 9}}"
29,transfer of learning,"{'2109031554': {'relevancy': True, 'rank': 0}, '2120836466': {'relevancy': True, 'rank': 1}, '2075956027': {'relevancy': False, 'rank': 2}, '2240541904': {'relevancy': True, 'rank': 3}, '2119873835': {'relevancy': True, 'rank': 4}, '2167947354': {'relevancy': True, 'rank': 5}, '2022407533': {'relevancy': False, 'rank': 6}, '2125104194': {'relevancy': True, 'rank': 7}, '2139667334': {'relevancy': True, 'rank': 8}, '2147180669': {'relevancy': True, 'rank': 9}}","{'2109031554': {'relevancy': True, 'rank': 0}, '2120836466': {'relevancy': True, 'rank': 1}, '2075956027': {'relevancy': False, 'rank': 2}, '2240541904': {'relevancy': True, 'rank': 3}, '2119873835': {'relevancy': True, 'rank': 4}, '2167947354': {'relevancy': True, 'rank': 5}, '2022407533': {'relevancy': False, 'rank': 6}, '2125104194': {'relevancy': True, 'rank': 7}, '2139667334': {'relevancy': True, 'rank': 8}, '2147180669': {'relevancy': True, 'rank': 9}}"
30,topic model,"{'1994620265': {'relevancy': True, 'rank': 0}, '2289542319': {'relevancy': True, 'rank': 1}, '2137074633': {'relevancy': True, 'rank': 2}, '2048342219': {'relevancy': True, 'rank': 3}, '2124749556': {'relevancy': True, 'rank': 4}, '2131293038': {'relevancy': True, 'rank': 5}, '1976640904': {'relevancy': True, 'rank': 6}, '2149153931': {'relevancy': True, 'rank': 7}, '2436269535': {'relevancy': True, 'rank': 8}, '2159253281': {'relevancy': False, 'rank': 9}}","{'1994620265': {'relevancy': True, 'rank': 0}, '2289542319': {'relevancy': True, 'rank': 1}, '2137074633': {'relevancy': True, 'rank': 2}, '2048342219': {'relevancy': True, 'rank': 3}, '2124749556': {'relevancy': True, 'rank': 4}, '2131293038': {'relevancy': True, 'rank': 5}, '1976640904': {'relevancy': True, 'rank': 6}, '2149153931': {'relevancy': True, 'rank': 7}, '2436269535': {'relevancy': True, 'rank': 8}, '2159253281': {'relevancy': False, 'rank': 9}}"
31,clustering high-dimensional data,"{'452883177': {'relevancy': True, 'rank': 0}, '2165712131': {'relevancy': True, 'rank': 1}, '1656275121': {'relevancy': True, 'rank': 2}, '1987609480': {'relevancy': True, 'rank': 3}, '2111851554': {'relevancy': True, 'rank': 4}, '2311756312': {'relevancy': True, 'rank': 5}, '2282522104': {'relevancy': True, 'rank': 6}, '2161062602': {'relevancy': True, 'rank': 7}, '45678088': {'relevancy': True, 'rank': 8}, '1919135125': {'relevancy': True, 'rank': 9}}","{'452883177': {'relevancy': True, 'rank': 0}, '2165712131': {'relevancy': True, 'rank': 1}, '1656275121': {'relevancy': True, 'rank': 2}, '1987609480': {'relevancy': True, 'rank': 3}, '2111851554': {'relevancy': True, 'rank': 4}, '2311756312': {'relevancy': True, 'rank': 5}, '2282522104': {'relevancy': True, 'rank': 6}, '2161062602': {'relevancy': True, 'rank': 7}, '45678088': {'relevancy': True, 'rank': 8}, '1919135125': {'relevancy': True, 'rank': 9}}"
32,game theory,"{'279836095': {'relevancy': False, 'rank': 0}, '191979884': {'relevancy': True, 'rank': 1}, '2112924421': {'relevancy': True, 'rank': 2}, '243521210': {'relevancy': True, 'rank': 3}, '2027870957': {'relevancy': True, 'rank': 4}, '259249205': {'relevancy': True, 'rank': 5}, '2034830207': {'relevancy': True, 'rank': 6}, '2166174186': {'relevancy': True, 'rank': 7}, '319365700': {'relevancy': True, 'rank': 8}, '2167404190': {'relevancy': True, 'rank': 9}}","{'279836095': {'relevancy': False, 'rank': 0}, '191979884': {'relevancy': True, 'rank': 1}, '2112924421': {'relevancy': True, 'rank': 2}, '243521210': {'relevancy': True, 'rank': 3}, '2027870957': {'relevancy': True, 'rank': 4}, '259249205': {'relevancy': True, 'rank': 5}, '2034830207': {'relevancy': True, 'rank': 6}, '2166174186': {'relevancy': True, 'rank': 7}, '319365700': {'relevancy': True, 'rank': 8}, '2167404190': {'relevancy': True, 'rank': 9}}"
33,biometrics,"{'2162010601': {'relevancy': True, 'rank': 0}, '2156373944': {'relevancy': True, 'rank': 1}, '121916871': {'relevancy': True, 'rank': 2}, '2146008257': {'relevancy': True, 'rank': 3}, '681889526': {'relevancy': True, 'rank': 4}, '2106222798': {'relevancy': True, 'rank': 5}, '2146356590': {'relevancy': True, 'rank': 6}, '1992174135': {'relevancy': True, 'rank': 7}, '340012993': {'relevancy': True, 'rank': 8}, '2130918525': {'relevancy': True, 'rank': 9}}","{'2162010601': {'relevancy': True, 'rank': 0}, '2156373944': {'relevancy': True, 'rank': 1}, '121916871': {'relevancy': True, 'rank': 2}, '2146008257': {'relevancy': True, 'rank': 3}, '681889526': {'relevancy': True, 'rank': 4}, '2106222798': {'relevancy': True, 'rank': 5}, '2146356590': {'relevancy': True, 'rank': 6}, '1992174135': {'relevancy': True, 'rank': 7}, '340012993': {'relevancy': True, 'rank': 8}, '2130918525': {'relevancy': True, 'rank': 9}}"
34,constraint satisfaction,"{'1993946344': {'relevancy': True, 'rank': 0}, '21858160': {'relevancy': True, 'rank': 1}, '2034009146': {'relevancy': True, 'rank': 2}, '2071376435': {'relevancy': True, 'rank': 3}, '2145002912': {'relevancy': True, 'rank': 4}, '2304341071': {'relevancy': True, 'rank': 5}, '2043225801': {'relevancy': True, 'rank': 6}, '2111510917': {'relevancy': True, 'rank': 7}, '2250690199': {'relevancy': True, 'rank': 8}, '1981134756': {'relevancy': True, 'rank': 9}}","{'1993946344': {'relevancy': True, 'rank': 0}, '21858160': {'relevancy': True, 'rank': 1}, '2034009146': {'relevancy': True, 'rank': 2}, '2071376435': {'relevancy': True, 'rank': 3}, '2145002912': {'relevancy': True, 'rank': 4}, '2304341071': {'relevancy': True, 'rank': 5}, '2043225801': {'relevancy': True, 'rank': 6}, '2111510917': {'relevancy': True, 'rank': 7}, '2250690199': {'relevancy': True, 'rank': 8}, '1981134756': {'relevancy': True, 'rank': 9}}"
35,combinatorial optimization,"{'2170741153': {'relevancy': False, 'rank': 0}, '2169917266': {'relevancy': False, 'rank': 1}, '122224463': {'relevancy': True, 'rank': 2}, '2010224735': {'relevancy': True, 'rank': 3}, '2102678951': {'relevancy': True, 'rank': 4}, '1977909497': {'relevancy': False, 'rank': 5}, '1483583928': {'relevancy': True, 'rank': 6}, '2093264594': {'relevancy': False, 'rank': 7}, '236175242': {'relevancy': False, 'rank': 8}, '1983817179': {'relevancy': False, 'rank': 9}}","{'2170741153': {'relevancy': False, 'rank': 0}, '2169917266': {'relevancy': False, 'rank': 1}, '122224463': {'relevancy': True, 'rank': 2}, '2010224735': {'relevancy': True, 'rank': 3}, '2102678951': {'relevancy': True, 'rank': 4}, '1977909497': {'relevancy': False, 'rank': 5}, '1483583928': {'relevancy': True, 'rank': 6}, '2093264594': {'relevancy': False, 'rank': 7}, '236175242': {'relevancy': False, 'rank': 8}, '1983817179': {'relevancy': False, 'rank': 9}}"
36,speech processing,"{'316105680': {'relevancy': True, 'rank': 0}, '2098859649': {'relevancy': True, 'rank': 1}, '2153557346': {'relevancy': True, 'rank': 2}, '2125659135': {'relevancy': True, 'rank': 3}, '2171655397': {'relevancy': True, 'rank': 4}, '2101552792': {'relevancy': True, 'rank': 5}, '2110688502': {'relevancy': True, 'rank': 6}, '2114597852': {'relevancy': True, 'rank': 7}, '2096728398': {'relevancy': True, 'rank': 8}, '2120009620': {'relevancy': True, 'rank': 9}}","{'316105680': {'relevancy': True, 'rank': 0}, '2098859649': {'relevancy': True, 'rank': 1}, '2153557346': {'relevancy': True, 'rank': 2}, '2125659135': {'relevancy': True, 'rank': 3}, '2171655397': {'relevancy': True, 'rank': 4}, '2101552792': {'relevancy': True, 'rank': 5}, '2110688502': {'relevancy': True, 'rank': 6}, '2114597852': {'relevancy': True, 'rank': 7}, '2096728398': {'relevancy': True, 'rank': 8}, '2120009620': {'relevancy': True, 'rank': 9}}"
37,multi-agent system,"{'2345025092': {'relevancy': True, 'rank': 0}, '2112978975': {'relevancy': True, 'rank': 1}, '690764203': {'relevancy': True, 'rank': 2}, '2068240882': {'relevancy': True, 'rank': 3}, '333250019': {'relevancy': True, 'rank': 4}, '2261167843': {'relevancy': True, 'rank': 5}, '345909134': {'relevancy': True, 'rank': 6}, '2019073025': {'relevancy': True, 'rank': 7}, '2136177121': {'relevancy': True, 'rank': 8}, '362231347': {'relevancy': True, 'rank': 9}}","{'2345025092': {'relevancy': True, 'rank': 0}, '2112978975': {'relevancy': True, 'rank': 1}, '690764203': {'relevancy': True, 'rank': 2}, '2068240882': {'relevancy': True, 'rank': 3}, '333250019': {'relevancy': True, 'rank': 4}, '2261167843': {'relevancy': True, 'rank': 5}, '345909134': {'relevancy': True, 'rank': 6}, '2019073025': {'relevancy': True, 'rank': 7}, '2136177121': {'relevancy': True, 'rank': 8}, '362231347': {'relevancy': True, 'rank': 9}}"
38,mean field theory,"{'2435751034': {'relevancy': True, 'rank': 0}, '2472223787': {'relevancy': True, 'rank': 1}, '1977177148': {'relevancy': True, 'rank': 2}, '2118015058': {'relevancy': True, 'rank': 3}, '603763253': {'relevancy': False, 'rank': 4}, '2045140648': {'relevancy': False, 'rank': 5}, '2143047568': {'relevancy': True, 'rank': 6}, '1624046946': {'relevancy': True, 'rank': 7}, '2112294658': {'relevancy': False, 'rank': 8}, '2035058863': {'relevancy': True, 'rank': 9}}","{'2435751034': {'relevancy': True, 'rank': 0}, '2472223787': {'relevancy': True, 'rank': 1}, '1977177148': {'relevancy': True, 'rank': 2}, '2118015058': {'relevancy': True, 'rank': 3}, '603763253': {'relevancy': False, 'rank': 4}, '2045140648': {'relevancy': False, 'rank': 5}, '2143047568': {'relevancy': True, 'rank': 6}, '1624046946': {'relevancy': True, 'rank': 7}, '2112294658': {'relevancy': False, 'rank': 8}, '2035058863': {'relevancy': True, 'rank': 9}}"
39,social network,"{'2255982538': {'relevancy': True, 'rank': 0}, '2067142896': {'relevancy': True, 'rank': 1}, '2394749673': {'relevancy': True, 'rank': 2}, '2138805444': {'relevancy': True, 'rank': 3}, '2261367123': {'relevancy': True, 'rank': 4}, '2050186710': {'relevancy': True, 'rank': 5}, '2307118047': {'relevancy': True, 'rank': 6}, '2146335907': {'relevancy': True, 'rank': 7}, '1735009869': {'relevancy': True, 'rank': 8}, '2108546761': {'relevancy': True, 'rank': 9}}","{'2255982538': {'relevancy': True, 'rank': 0}, '2067142896': {'relevancy': True, 'rank': 1}, '2394749673': {'relevancy': True, 'rank': 2}, '2138805444': {'relevancy': True, 'rank': 3}, '2261367123': {'relevancy': True, 'rank': 4}, '2050186710': {'relevancy': True, 'rank': 5}, '2307118047': {'relevancy': True, 'rank': 6}, '2146335907': {'relevancy': True, 'rank': 7}, '1735009869': {'relevancy': True, 'rank': 8}, '2108546761': {'relevancy': True, 'rank': 9}}"
40,lattice model,"{'506184112': {'relevancy': False, 'rank': 0}, '2092925238': {'relevancy': False, 'rank': 1}, '2122654740': {'relevancy': False, 'rank': 2}, '2121878995': {'relevancy': False, 'rank': 3}, '2132896614': {'relevancy': False, 'rank': 4}, '1949616356': {'relevancy': False, 'rank': 5}, '256223733': {'relevancy': False, 'rank': 6}, '1841450864': {'relevancy': False, 'rank': 7}, '2115880751': {'relevancy': False, 'rank': 8}, '2060511510': {'relevancy': False, 'rank': 9}}","{'506184112': {'relevancy': True, 'rank': 0}, '2092925238': {'relevancy': True, 'rank': 1}, '2122654740': {'relevancy': True, 'rank': 2}, '2121878995': {'relevancy': True, 'rank': 3}, '2132896614': {'relevancy': False, 'rank': 4}, '1949616356': {'relevancy': False, 'rank': 5}, '256223733': {'relevancy': True, 'rank': 6}, '1841450864': {'relevancy': True, 'rank': 7}, '2115880751': {'relevancy': False, 'rank': 8}, '2060511510': {'relevancy': True, 'rank': 9}}"
41,automatic image annotation,"{'2157343420': {'relevancy': True, 'rank': 0}, '2515194545': {'relevancy': True, 'rank': 1}, '2160722999': {'relevancy': True, 'rank': 2}, '1969768610': {'relevancy': True, 'rank': 3}, '2181724469': {'relevancy': True, 'rank': 4}, '1984586672': {'relevancy': True, 'rank': 5}, '2215287472': {'relevancy': True, 'rank': 6}, '2019867208': {'relevancy': True, 'rank': 7}, '2242053196': {'relevancy': True, 'rank': 8}, '2119526225': {'relevancy': True, 'rank': 9}}","{'2157343420': {'relevancy': True, 'rank': 0}, '2515194545': {'relevancy': True, 'rank': 1}, '2160722999': {'relevancy': True, 'rank': 2}, '1969768610': {'relevancy': True, 'rank': 3}, '2181724469': {'relevancy': True, 'rank': 4}, '1984586672': {'relevancy': True, 'rank': 5}, '2215287472': {'relevancy': True, 'rank': 6}, '2019867208': {'relevancy': True, 'rank': 7}, '2242053196': {'relevancy': True, 'rank': 8}, '2119526225': {'relevancy': True, 'rank': 9}}"
42,computational geometry,"{'2047782467': {'relevancy': True, 'rank': 0}, '2138371963': {'relevancy': True, 'rank': 1}, '2107884648': {'relevancy': False, 'rank': 2}, '2149857775': {'relevancy': True, 'rank': 3}, '692150028': {'relevancy': True, 'rank': 4}, '2469405535': {'relevancy': True, 'rank': 5}, '2299795829': {'relevancy': True, 'rank': 6}, '2111218445': {'relevancy': True, 'rank': 7}, '2140069900': {'relevancy': True, 'rank': 8}, '2219636482': {'relevancy': False, 'rank': 9}}","{'2047782467': {'relevancy': True, 'rank': 0}, '2138371963': {'relevancy': True, 'rank': 1}, '2107884648': {'relevancy': True, 'rank': 2}, '2149857775': {'relevancy': True, 'rank': 3}, '692150028': {'relevancy': True, 'rank': 4}, '2469405535': {'relevancy': True, 'rank': 5}, '2299795829': {'relevancy': True, 'rank': 6}, '2111218445': {'relevancy': True, 'rank': 7}, '2140069900': {'relevancy': True, 'rank': 8}, '2219636482': {'relevancy': True, 'rank': 9}}"
43,Evolutionary algorithm,"{'55380488': {'relevancy': True, 'rank': 0}, '1236055431': {'relevancy': True, 'rank': 1}, '2172446449': {'relevancy': True, 'rank': 2}, '1448039523': {'relevancy': True, 'rank': 3}, '2234086281': {'relevancy': True, 'rank': 4}, '2116333191': {'relevancy': True, 'rank': 5}, '184587148': {'relevancy': True, 'rank': 6}, '89424581': {'relevancy': True, 'rank': 7}, '2150011549': {'relevancy': True, 'rank': 8}, '736634564': {'relevancy': True, 'rank': 9}}","{'55380488': {'relevancy': True, 'rank': 0}, '1236055431': {'relevancy': True, 'rank': 1}, '2172446449': {'relevancy': True, 'rank': 2}, '1448039523': {'relevancy': True, 'rank': 3}, '2234086281': {'relevancy': True, 'rank': 4}, '2116333191': {'relevancy': True, 'rank': 5}, '184587148': {'relevancy': True, 'rank': 6}, '89424581': {'relevancy': True, 'rank': 7}, '2150011549': {'relevancy': True, 'rank': 8}, '736634564': {'relevancy': True, 'rank': 9}}"
44,web search query,"{'677858554': {'relevancy': False, 'rank': 0}, '2157265451': {'relevancy': False, 'rank': 1}, '2637163715': {'relevancy': False, 'rank': 2}, '2167033418': {'relevancy': False, 'rank': 3}, '1804802447': {'relevancy': False, 'rank': 4}, '2251396636': {'relevancy': False, 'rank': 5}, '2499585358': {'relevancy': False, 'rank': 6}, '2107589688': {'relevancy': False, 'rank': 7}, '2031005049': {'relevancy': False, 'rank': 8}, '2149813270': {'relevancy': False, 'rank': 9}}","{'677858554': {'relevancy': True, 'rank': 0}, '2157265451': {'relevancy': True, 'rank': 1}, '2637163715': {'relevancy': True, 'rank': 2}, '2167033418': {'relevancy': True, 'rank': 3}, '1804802447': {'relevancy': True, 'rank': 4}, '2251396636': {'relevancy': True, 'rank': 5}, '2499585358': {'relevancy': True, 'rank': 6}, '2107589688': {'relevancy': True, 'rank': 7}, '2031005049': {'relevancy': True, 'rank': 8}, '2149813270': {'relevancy': True, 'rank': 9}}"
45,eye tracking,"{'2139380868': {'relevancy': True, 'rank': 0}, '2157095084': {'relevancy': True, 'rank': 1}, '2141883181': {'relevancy': True, 'rank': 2}, '2109948406': {'relevancy': True, 'rank': 3}, '58434540': {'relevancy': True, 'rank': 4}, '173135979': {'relevancy': True, 'rank': 5}, '2011491954': {'relevancy': False, 'rank': 6}, '66820806': {'relevancy': True, 'rank': 7}, '2130837540': {'relevancy': True, 'rank': 8}, '2468729768': {'relevancy': True, 'rank': 9}}","{'2139380868': {'relevancy': True, 'rank': 0}, '2157095084': {'relevancy': True, 'rank': 1}, '2141883181': {'relevancy': True, 'rank': 2}, '2109948406': {'relevancy': True, 'rank': 3}, '58434540': {'relevancy': True, 'rank': 4}, '173135979': {'relevancy': True, 'rank': 5}, '2011491954': {'relevancy': False, 'rank': 6}, '66820806': {'relevancy': True, 'rank': 7}, '2130837540': {'relevancy': True, 'rank': 8}, '2468729768': {'relevancy': True, 'rank': 9}}"
46,query optimization,"{'2127889770': {'relevancy': True, 'rank': 0}, '2163909284': {'relevancy': True, 'rank': 1}, '188367230': {'relevancy': True, 'rank': 2}, '1986159374': {'relevancy': True, 'rank': 3}, '2308649827': {'relevancy': True, 'rank': 4}, '281079088': {'relevancy': True, 'rank': 5}, '2284116839': {'relevancy': True, 'rank': 6}, '53579654': {'relevancy': True, 'rank': 7}, '2093587599': {'relevancy': False, 'rank': 8}, '58344957': {'relevancy': True, 'rank': 9}}","{'2127889770': {'relevancy': True, 'rank': 0}, '2163909284': {'relevancy': True, 'rank': 1}, '188367230': {'relevancy': True, 'rank': 2}, '1986159374': {'relevancy': True, 'rank': 3}, '2308649827': {'relevancy': True, 'rank': 4}, '281079088': {'relevancy': True, 'rank': 5}, '2284116839': {'relevancy': True, 'rank': 6}, '53579654': {'relevancy': True, 'rank': 7}, '2093587599': {'relevancy': False, 'rank': 8}, '58344957': {'relevancy': True, 'rank': 9}}"
47,logic programming,"{'2308495877': {'relevancy': True, 'rank': 0}, '1989537430': {'relevancy': True, 'rank': 1}, '1839139939': {'relevancy': True, 'rank': 2}, '1208143757': {'relevancy': True, 'rank': 3}, '2228449327': {'relevancy': True, 'rank': 4}, '1275083776': {'relevancy': True, 'rank': 5}, '2295741880': {'relevancy': True, 'rank': 6}, '1970575723': {'relevancy': True, 'rank': 7}, '2251505898': {'relevancy': True, 'rank': 8}, '420267153': {'relevancy': True, 'rank': 9}}","{'2308495877': {'relevancy': True, 'rank': 0}, '1989537430': {'relevancy': True, 'rank': 1}, '1839139939': {'relevancy': True, 'rank': 2}, '1208143757': {'relevancy': True, 'rank': 3}, '2228449327': {'relevancy': True, 'rank': 4}, '1275083776': {'relevancy': True, 'rank': 5}, '2295741880': {'relevancy': True, 'rank': 6}, '1970575723': {'relevancy': True, 'rank': 7}, '2251505898': {'relevancy': True, 'rank': 8}, '420267153': {'relevancy': True, 'rank': 9}}"
48,Hyperspectral imaging,"{'2147799597': {'relevancy': True, 'rank': 0}, '2305180640': {'relevancy': True, 'rank': 1}, '2466935976': {'relevancy': True, 'rank': 2}, '1673229304': {'relevancy': True, 'rank': 3}, '1968948545': {'relevancy': True, 'rank': 4}, '1939969103': {'relevancy': True, 'rank': 5}, '2017740294': {'relevancy': True, 'rank': 6}, '2036349267': {'relevancy': True, 'rank': 7}, '2099831346': {'relevancy': True, 'rank': 8}, '2055799763': {'relevancy': False, 'rank': 9}}","{'2147799597': {'relevancy': True, 'rank': 0}, '2305180640': {'relevancy': True, 'rank': 1}, '2466935976': {'relevancy': True, 'rank': 2}, '1673229304': {'relevancy': True, 'rank': 3}, '1968948545': {'relevancy': True, 'rank': 4}, '1939969103': {'relevancy': True, 'rank': 5}, '2017740294': {'relevancy': True, 'rank': 6}, '2036349267': {'relevancy': True, 'rank': 7}, '2099831346': {'relevancy': True, 'rank': 8}, '2055799763': {'relevancy': False, 'rank': 9}}"
49,Bayesian statistics,"{'2011819992': {'relevancy': True, 'rank': 0}, '2289324944': {'relevancy': True, 'rank': 1}, '617670330': {'relevancy': True, 'rank': 2}, '179778838': {'relevancy': True, 'rank': 3}, '2034095171': {'relevancy': True, 'rank': 4}, '2164300105': {'relevancy': False, 'rank': 5}, '2279618310': {'relevancy': True, 'rank': 6}, '362221392': {'relevancy': False, 'rank': 7}, '2347934206': {'relevancy': True, 'rank': 8}, '1981931012': {'relevancy': False, 'rank': 9}}","{'2011819992': {'relevancy': True, 'rank': 0}, '2289324944': {'relevancy': True, 'rank': 1}, '617670330': {'relevancy': True, 'rank': 2}, '179778838': {'relevancy': True, 'rank': 3}, '2034095171': {'relevancy': True, 'rank': 4}, '2164300105': {'relevancy': True, 'rank': 5}, '2279618310': {'relevancy': True, 'rank': 6}, '362221392': {'relevancy': True, 'rank': 7}, '2347934206': {'relevancy': True, 'rank': 8}, '1981931012': {'relevancy': True, 'rank': 9}}"
50,kernel density estimation,"{'297432538': {'relevancy': False, 'rank': 0}, '2106456978': {'relevancy': True, 'rank': 1}, '2468960519': {'relevancy': True, 'rank': 2}, '1972291593': {'relevancy': True, 'rank': 3}, '2162369918': {'relevancy': True, 'rank': 4}, '1966735589': {'relevancy': True, 'rank': 5}, '289005672': {'relevancy': True, 'rank': 6}, '2093953614': {'relevancy': False, 'rank': 7}, '167589996': {'relevancy': False, 'rank': 8}, '2121310506': {'relevancy': True, 'rank': 9}}","{'297432538': {'relevancy': True, 'rank': 0}, '2106456978': {'relevancy': True, 'rank': 1}, '2468960519': {'relevancy': True, 'rank': 2}, '1972291593': {'relevancy': True, 'rank': 3}, '2162369918': {'relevancy': True, 'rank': 4}, '1966735589': {'relevancy': True, 'rank': 5}, '289005672': {'relevancy': True, 'rank': 6}, '2093953614': {'relevancy': True, 'rank': 7}, '167589996': {'relevancy': True, 'rank': 8}, '2121310506': {'relevancy': True, 'rank': 9}}"
51,learning to rank,"{'2128739099': {'relevancy': True, 'rank': 0}, '2108341226': {'relevancy': True, 'rank': 1}, '2014469688': {'relevancy': True, 'rank': 2}, '2229075028': {'relevancy': True, 'rank': 3}, '2049499784': {'relevancy': True, 'rank': 4}, '2168000538': {'relevancy': True, 'rank': 5}, '2148910894': {'relevancy': True, 'rank': 6}, '336997814': {'relevancy': True, 'rank': 7}, '2154124860': {'relevancy': True, 'rank': 8}, '2598177019': {'relevancy': True, 'rank': 9}}","{'2128739099': {'relevancy': True, 'rank': 0}, '2108341226': {'relevancy': True, 'rank': 1}, '2014469688': {'relevancy': True, 'rank': 2}, '2229075028': {'relevancy': True, 'rank': 3}, '2049499784': {'relevancy': True, 'rank': 4}, '2168000538': {'relevancy': True, 'rank': 5}, '2148910894': {'relevancy': True, 'rank': 6}, '336997814': {'relevancy': True, 'rank': 7}, '2154124860': {'relevancy': True, 'rank': 8}, '2598177019': {'relevancy': True, 'rank': 9}}"
52,relational database,"{'1984940772': {'relevancy': True, 'rank': 0}, '2167404190': {'relevancy': True, 'rank': 1}, '2289364316': {'relevancy': True, 'rank': 2}, '2163909284': {'relevancy': True, 'rank': 3}, '2162621422': {'relevancy': True, 'rank': 4}, '2154833104': {'relevancy': True, 'rank': 5}, '172400696': {'relevancy': True, 'rank': 6}, '2167721083': {'relevancy': True, 'rank': 7}, '2112689123': {'relevancy': True, 'rank': 8}, '2196778472': {'relevancy': True, 'rank': 9}}","{'1984940772': {'relevancy': True, 'rank': 0}, '2167404190': {'relevancy': True, 'rank': 1}, '2289364316': {'relevancy': True, 'rank': 2}, '2163909284': {'relevancy': True, 'rank': 3}, '2162621422': {'relevancy': True, 'rank': 4}, '2154833104': {'relevancy': True, 'rank': 5}, '172400696': {'relevancy': True, 'rank': 6}, '2167721083': {'relevancy': True, 'rank': 7}, '2112689123': {'relevancy': True, 'rank': 8}, '2196778472': {'relevancy': True, 'rank': 9}}"
53,activity recognition,"{'2109031554': {'relevancy': True, 'rank': 0}, '2106796750': {'relevancy': True, 'rank': 1}, '2084826970': {'relevancy': True, 'rank': 2}, '1618661958': {'relevancy': True, 'rank': 3}, '2124311259': {'relevancy': True, 'rank': 4}, '1620943014': {'relevancy': True, 'rank': 5}, '242199621': {'relevancy': False, 'rank': 6}, '2249793398': {'relevancy': False, 'rank': 7}, '2155463703': {'relevancy': True, 'rank': 8}, '2134797497': {'relevancy': True, 'rank': 9}}","{'2109031554': {'relevancy': True, 'rank': 0}, '2106796750': {'relevancy': True, 'rank': 1}, '2084826970': {'relevancy': True, 'rank': 2}, '1618661958': {'relevancy': True, 'rank': 3}, '2124311259': {'relevancy': True, 'rank': 4}, '1620943014': {'relevancy': True, 'rank': 5}, '242199621': {'relevancy': False, 'rank': 6}, '2249793398': {'relevancy': False, 'rank': 7}, '2155463703': {'relevancy': True, 'rank': 8}, '2134797497': {'relevancy': True, 'rank': 9}}"
54,wearable computer,"{'2029548703': {'relevancy': True, 'rank': 0}, '2252586558': {'relevancy': False, 'rank': 1}, '2250076166': {'relevancy': True, 'rank': 2}, '66820806': {'relevancy': True, 'rank': 3}, '1967546095': {'relevancy': True, 'rank': 4}, '2123491528': {'relevancy': True, 'rank': 5}, '2171298838': {'relevancy': True, 'rank': 6}, '2085767126': {'relevancy': False, 'rank': 7}, '1844378188': {'relevancy': False, 'rank': 8}, '1973965668': {'relevancy': False, 'rank': 9}}","{'2029548703': {'relevancy': True, 'rank': 0}, '2252586558': {'relevancy': False, 'rank': 1}, '2250076166': {'relevancy': True, 'rank': 2}, '66820806': {'relevancy': True, 'rank': 3}, '1967546095': {'relevancy': True, 'rank': 4}, '2123491528': {'relevancy': True, 'rank': 5}, '2171298838': {'relevancy': True, 'rank': 6}, '2085767126': {'relevancy': False, 'rank': 7}, '1844378188': {'relevancy': False, 'rank': 8}, '1973965668': {'relevancy': False, 'rank': 9}}"
55,big data,"{'2001306915': {'relevancy': True, 'rank': 0}, '2571495213': {'relevancy': True, 'rank': 1}, '2274149796': {'relevancy': True, 'rank': 2}, '2120096001': {'relevancy': True, 'rank': 3}, '2141382980': {'relevancy': True, 'rank': 4}, '2291088731': {'relevancy': False, 'rank': 5}, '2066523793': {'relevancy': False, 'rank': 6}, '2171234738': {'relevancy': False, 'rank': 7}, '2121939561': {'relevancy': True, 'rank': 8}, '2464905998': {'relevancy': False, 'rank': 9}}","{'2001306915': {'relevancy': True, 'rank': 0}, '2571495213': {'relevancy': True, 'rank': 1}, '2274149796': {'relevancy': True, 'rank': 2}, '2120096001': {'relevancy': True, 'rank': 3}, '2141382980': {'relevancy': True, 'rank': 4}, '2291088731': {'relevancy': True, 'rank': 5}, '2066523793': {'relevancy': False, 'rank': 6}, '2171234738': {'relevancy': True, 'rank': 7}, '2121939561': {'relevancy': True, 'rank': 8}, '2464905998': {'relevancy': True, 'rank': 9}}"
