,Query,Exact,Approximate
28,wavelet transform,"{'2139678231': {'relevancy': False, 'rank': 0}, '2087218416': {'relevancy': False, 'rank': 1}, '2107536430': {'relevancy': True, 'rank': 2}, '2102600924': {'relevancy': False, 'rank': 3}, '2051783555': {'relevancy': False, 'rank': 4}, '2137367110': {'relevancy': False, 'rank': 5}, '1979429815': {'relevancy': False, 'rank': 6}, '2138044776': {'relevancy': True, 'rank': 7}, '2101512657': {'relevancy': False, 'rank': 8}, '2101351394': {'relevancy': False, 'rank': 9}}","{'2139678231': {'relevancy': False, 'rank': 0}, '2087218416': {'relevancy': False, 'rank': 1}, '2107536430': {'relevancy': True, 'rank': 2}, '2102600924': {'relevancy': False, 'rank': 3}, '2051783555': {'relevancy': False, 'rank': 4}, '2137367110': {'relevancy': False, 'rank': 5}, '1979429815': {'relevancy': False, 'rank': 6}, '2138044776': {'relevancy': True, 'rank': 7}, '2101512657': {'relevancy': False, 'rank': 8}, '2101351394': {'relevancy': False, 'rank': 9}}"
29,transfer of learning,"{'2167964723': {'relevancy': True, 'rank': 0}, '3786149': {'relevancy': True, 'rank': 1}, '2482715602': {'relevancy': False, 'rank': 2}, '259249205': {'relevancy': False, 'rank': 3}, '92438100': {'relevancy': False, 'rank': 4}, '2073631992': {'relevancy': False, 'rank': 5}, '2149572011': {'relevancy': True, 'rank': 6}, '2152377557': {'relevancy': False, 'rank': 7}, '2105451568': {'relevancy': True, 'rank': 8}, '278177626': {'relevancy': False, 'rank': 9}}","{'2167964723': {'relevancy': True, 'rank': 0}, '3786149': {'relevancy': True, 'rank': 1}, '2482715602': {'relevancy': False, 'rank': 2}, '259249205': {'relevancy': False, 'rank': 3}, '92438100': {'relevancy': False, 'rank': 4}, '2073631992': {'relevancy': False, 'rank': 5}, '2149572011': {'relevancy': True, 'rank': 6}, '2152377557': {'relevancy': False, 'rank': 7}, '2105451568': {'relevancy': True, 'rank': 8}, '278177626': {'relevancy': False, 'rank': 9}}"
30,topic model,"{'2121939561': {'relevancy': True, 'rank': 0}, '2103349674': {'relevancy': False, 'rank': 1}, '2013056967': {'relevancy': False, 'rank': 2}, '2138427228': {'relevancy': False, 'rank': 3}, '2195048431': {'relevancy': False, 'rank': 4}, '2129405715': {'relevancy': False, 'rank': 5}, '2161754280': {'relevancy': True, 'rank': 6}, '2116657824': {'relevancy': True, 'rank': 7}, '2229276239': {'relevancy': False, 'rank': 8}, '2009495402': {'relevancy': True, 'rank': 9}}","{'2121939561': {'relevancy': True, 'rank': 0}, '2103349674': {'relevancy': False, 'rank': 1}, '2013056967': {'relevancy': False, 'rank': 2}, '2138427228': {'relevancy': False, 'rank': 3}, '2195048431': {'relevancy': False, 'rank': 4}, '2129405715': {'relevancy': False, 'rank': 5}, '2161754280': {'relevancy': True, 'rank': 6}, '2116657824': {'relevancy': True, 'rank': 7}, '2229276239': {'relevancy': False, 'rank': 8}, '2009495402': {'relevancy': True, 'rank': 9}}"
31,clustering high-dimensional data,"{'452883177': {'relevancy': True, 'rank': 0}, '2033403132': {'relevancy': True, 'rank': 1}, '2567655186': {'relevancy': False, 'rank': 2}, '1972492785': {'relevancy': False, 'rank': 3}, '416744812': {'relevancy': True, 'rank': 4}, '60615692': {'relevancy': True, 'rank': 5}, '2113496268': {'relevancy': True, 'rank': 6}, '2119127965': {'relevancy': False, 'rank': 7}, '2152029228': {'relevancy': False, 'rank': 8}, '2146335907': {'relevancy': True, 'rank': 9}}","{'452883177': {'relevancy': True, 'rank': 0}, '2033403132': {'relevancy': True, 'rank': 1}, '2567655186': {'relevancy': False, 'rank': 2}, '1972492785': {'relevancy': False, 'rank': 3}, '416744812': {'relevancy': True, 'rank': 4}, '60615692': {'relevancy': True, 'rank': 5}, '2113496268': {'relevancy': True, 'rank': 6}, '2119127965': {'relevancy': False, 'rank': 7}, '2152029228': {'relevancy': False, 'rank': 8}, '2146335907': {'relevancy': True, 'rank': 9}}"
32,game theory,"{'2107536430': {'relevancy': False, 'rank': 0}, '2139678231': {'relevancy': False, 'rank': 1}, '2087218416': {'relevancy': False, 'rank': 2}, '2028220477': {'relevancy': False, 'rank': 3}, '2051783555': {'relevancy': False, 'rank': 4}, '2167769188': {'relevancy': True, 'rank': 5}, '2137367110': {'relevancy': False, 'rank': 6}, '2032626575': {'relevancy': True, 'rank': 7}, '2101351394': {'relevancy': False, 'rank': 8}, '2502189634': {'relevancy': False, 'rank': 9}}","{'2107536430': {'relevancy': False, 'rank': 0}, '2139678231': {'relevancy': False, 'rank': 1}, '2087218416': {'relevancy': False, 'rank': 2}, '2028220477': {'relevancy': False, 'rank': 3}, '2051783555': {'relevancy': False, 'rank': 4}, '2167769188': {'relevancy': True, 'rank': 5}, '2137367110': {'relevancy': False, 'rank': 6}, '2032626575': {'relevancy': True, 'rank': 7}, '2101351394': {'relevancy': False, 'rank': 8}, '2502189634': {'relevancy': False, 'rank': 9}}"
33,biometrics,"{'2029719710': {'relevancy': False, 'rank': 0}, '2146008257': {'relevancy': True, 'rank': 1}, '2112462370': {'relevancy': False, 'rank': 2}, '2149631809': {'relevancy': True, 'rank': 3}, '343589990': {'relevancy': False, 'rank': 4}, '2407455571': {'relevancy': False, 'rank': 5}, '2624934458': {'relevancy': True, 'rank': 6}, '1991389521': {'relevancy': True, 'rank': 7}, '2106222798': {'relevancy': True, 'rank': 8}, '2703278678': {'relevancy': False, 'rank': 9}}","{'2029719710': {'relevancy': False, 'rank': 0}, '2146008257': {'relevancy': True, 'rank': 1}, '2112462370': {'relevancy': False, 'rank': 2}, '2149631809': {'relevancy': True, 'rank': 3}, '343589990': {'relevancy': False, 'rank': 4}, '2407455571': {'relevancy': False, 'rank': 5}, '2624934458': {'relevancy': True, 'rank': 6}, '1991389521': {'relevancy': True, 'rank': 7}, '2106222798': {'relevancy': True, 'rank': 8}, '2703278678': {'relevancy': False, 'rank': 9}}"
34,constraint satisfaction,"{'294129211': {'relevancy': True, 'rank': 0}, '2034009146': {'relevancy': True, 'rank': 1}, '2673248584': {'relevancy': True, 'rank': 2}, '2250690199': {'relevancy': True, 'rank': 3}, '2237142500': {'relevancy': True, 'rank': 4}, '2156731892': {'relevancy': True, 'rank': 5}, '39844680': {'relevancy': True, 'rank': 6}, '2304341071': {'relevancy': True, 'rank': 7}, '21858160': {'relevancy': True, 'rank': 8}, '2137468428': {'relevancy': True, 'rank': 9}}","{'294129211': {'relevancy': True, 'rank': 0}, '2034009146': {'relevancy': True, 'rank': 1}, '2673248584': {'relevancy': True, 'rank': 2}, '2250690199': {'relevancy': True, 'rank': 3}, '2237142500': {'relevancy': True, 'rank': 4}, '2156731892': {'relevancy': True, 'rank': 5}, '39844680': {'relevancy': True, 'rank': 6}, '2304341071': {'relevancy': True, 'rank': 7}, '21858160': {'relevancy': True, 'rank': 8}, '2137468428': {'relevancy': True, 'rank': 9}}"
35,combinatorial optimization,"{'2170741153': {'relevancy': False, 'rank': 0}, '2169917266': {'relevancy': False, 'rank': 1}, '2344913757': {'relevancy': False, 'rank': 2}, '2093264594': {'relevancy': False, 'rank': 3}, '2118826745': {'relevancy': True, 'rank': 4}, '2212735395': {'relevancy': True, 'rank': 5}, '1483583928': {'relevancy': True, 'rank': 6}, '430121905': {'relevancy': True, 'rank': 7}, '1033468496': {'relevancy': False, 'rank': 8}, '2170818885': {'relevancy': False, 'rank': 9}}","{'2170741153': {'relevancy': False, 'rank': 0}, '2169917266': {'relevancy': False, 'rank': 1}, '2344913757': {'relevancy': False, 'rank': 2}, '2093264594': {'relevancy': False, 'rank': 3}, '2118826745': {'relevancy': True, 'rank': 4}, '2212735395': {'relevancy': True, 'rank': 5}, '1483583928': {'relevancy': True, 'rank': 6}, '430121905': {'relevancy': True, 'rank': 7}, '1033468496': {'relevancy': False, 'rank': 8}, '2170818885': {'relevancy': False, 'rank': 9}}"
36,speech processing,"{'2101552792': {'relevancy': True, 'rank': 0}, '316105680': {'relevancy': True, 'rank': 1}, '2096728398': {'relevancy': True, 'rank': 2}, '2102890574': {'relevancy': True, 'rank': 3}, '159845495': {'relevancy': True, 'rank': 4}, '2110688502': {'relevancy': True, 'rank': 5}, '2171655397': {'relevancy': True, 'rank': 6}, '2103789662': {'relevancy': True, 'rank': 7}, '2650630892': {'relevancy': False, 'rank': 8}, '2168302059': {'relevancy': True, 'rank': 9}}","{'2101552792': {'relevancy': True, 'rank': 0}, '316105680': {'relevancy': True, 'rank': 1}, '2096728398': {'relevancy': True, 'rank': 2}, '2102890574': {'relevancy': True, 'rank': 3}, '159845495': {'relevancy': True, 'rank': 4}, '2110688502': {'relevancy': True, 'rank': 5}, '2171655397': {'relevancy': True, 'rank': 6}, '2103789662': {'relevancy': True, 'rank': 7}, '2650630892': {'relevancy': False, 'rank': 8}, '2168302059': {'relevancy': True, 'rank': 9}}"
37,multi-agent system,"{'2345025092': {'relevancy': True, 'rank': 0}, '2112978975': {'relevancy': True, 'rank': 1}, '333250019': {'relevancy': True, 'rank': 2}, '2261167843': {'relevancy': True, 'rank': 3}, '2068240882': {'relevancy': True, 'rank': 4}, '2115869250': {'relevancy': True, 'rank': 5}, '345909134': {'relevancy': True, 'rank': 6}, '690764203': {'relevancy': True, 'rank': 7}, '217919293': {'relevancy': True, 'rank': 8}, '2193073850': {'relevancy': True, 'rank': 9}}","{'2345025092': {'relevancy': True, 'rank': 0}, '2112978975': {'relevancy': True, 'rank': 1}, '333250019': {'relevancy': True, 'rank': 2}, '2261167843': {'relevancy': True, 'rank': 3}, '2068240882': {'relevancy': True, 'rank': 4}, '2115869250': {'relevancy': True, 'rank': 5}, '345909134': {'relevancy': True, 'rank': 6}, '690764203': {'relevancy': True, 'rank': 7}, '217919293': {'relevancy': True, 'rank': 8}, '2193073850': {'relevancy': True, 'rank': 9}}"
38,mean field theory,"{'699617729': {'relevancy': False, 'rank': 0}, '2171367185': {'relevancy': True, 'rank': 1}, '2330451': {'relevancy': True, 'rank': 2}, '297432538': {'relevancy': False, 'rank': 3}, '2107833897': {'relevancy': False, 'rank': 4}, '2435751034': {'relevancy': True, 'rank': 5}, '2111596939': {'relevancy': False, 'rank': 6}, '2022463567': {'relevancy': False, 'rank': 7}, '161269817': {'relevancy': True, 'rank': 8}, '2171156164': {'relevancy': False, 'rank': 9}}","{'699617729': {'relevancy': False, 'rank': 0}, '2171367185': {'relevancy': True, 'rank': 1}, '2330451': {'relevancy': True, 'rank': 2}, '297432538': {'relevancy': False, 'rank': 3}, '2107833897': {'relevancy': False, 'rank': 4}, '2435751034': {'relevancy': True, 'rank': 5}, '2111596939': {'relevancy': False, 'rank': 6}, '2022463567': {'relevancy': False, 'rank': 7}, '161269817': {'relevancy': True, 'rank': 8}, '2171156164': {'relevancy': False, 'rank': 9}}"
39,social network,"{'1898876239': {'relevancy': False, 'rank': 0}, '2557472754': {'relevancy': False, 'rank': 1}, '1987215117': {'relevancy': False, 'rank': 2}, '2470647563': {'relevancy': False, 'rank': 3}, '2620464556': {'relevancy': False, 'rank': 4}, '2149572011': {'relevancy': False, 'rank': 5}, '2122351653': {'relevancy': False, 'rank': 6}, '2289542319': {'relevancy': True, 'rank': 7}, '231646703': {'relevancy': False, 'rank': 8}, '2293784410': {'relevancy': False, 'rank': 9}}","{'1898876239': {'relevancy': False, 'rank': 0}, '2557472754': {'relevancy': False, 'rank': 1}, '1987215117': {'relevancy': False, 'rank': 2}, '2470647563': {'relevancy': False, 'rank': 3}, '2620464556': {'relevancy': True, 'rank': 4}, '2149572011': {'relevancy': True, 'rank': 5}, '2122351653': {'relevancy': True, 'rank': 6}, '2289542319': {'relevancy': True, 'rank': 7}, '231646703': {'relevancy': False, 'rank': 8}, '2293784410': {'relevancy': True, 'rank': 9}}"
40,lattice model,"{'2148053431': {'relevancy': False, 'rank': 0}, '2169073196': {'relevancy': False, 'rank': 1}, '335538059': {'relevancy': False, 'rank': 2}, '2643701781': {'relevancy': False, 'rank': 3}, '2085932010': {'relevancy': False, 'rank': 4}, '1545316753': {'relevancy': False, 'rank': 5}, '30745579': {'relevancy': False, 'rank': 6}, '1965883356': {'relevancy': False, 'rank': 7}, '2111851554': {'relevancy': False, 'rank': 8}, '2148617142': {'relevancy': False, 'rank': 9}}","{'2148053431': {'relevancy': True, 'rank': 0}, '2169073196': {'relevancy': False, 'rank': 1}, '335538059': {'relevancy': False, 'rank': 2}, '2643701781': {'relevancy': False, 'rank': 3}, '2085932010': {'relevancy': True, 'rank': 4}, '1545316753': {'relevancy': True, 'rank': 5}, '30745579': {'relevancy': False, 'rank': 6}, '1965883356': {'relevancy': False, 'rank': 7}, '2111851554': {'relevancy': False, 'rank': 8}, '2148617142': {'relevancy': False, 'rank': 9}}"
41,automatic image annotation,"{'2149341496': {'relevancy': True, 'rank': 0}, '2125758124': {'relevancy': False, 'rank': 1}, '2127815640': {'relevancy': False, 'rank': 2}, '363366491': {'relevancy': False, 'rank': 3}, '2019867208': {'relevancy': True, 'rank': 4}, '2239304286': {'relevancy': True, 'rank': 5}, '1984586672': {'relevancy': True, 'rank': 6}, '2215287472': {'relevancy': True, 'rank': 7}, '2145238836': {'relevancy': True, 'rank': 8}, '2111851554': {'relevancy': True, 'rank': 9}}","{'2149341496': {'relevancy': True, 'rank': 0}, '2125758124': {'relevancy': False, 'rank': 1}, '2127815640': {'relevancy': False, 'rank': 2}, '363366491': {'relevancy': False, 'rank': 3}, '2019867208': {'relevancy': True, 'rank': 4}, '2239304286': {'relevancy': True, 'rank': 5}, '1984586672': {'relevancy': True, 'rank': 6}, '2215287472': {'relevancy': True, 'rank': 7}, '2145238836': {'relevancy': True, 'rank': 8}, '2111851554': {'relevancy': True, 'rank': 9}}"
42,computational geometry,"{'2076464609': {'relevancy': True, 'rank': 0}, '2047782467': {'relevancy': True, 'rank': 1}, '137426811': {'relevancy': True, 'rank': 2}, '2138371963': {'relevancy': True, 'rank': 3}, '2219636482': {'relevancy': False, 'rank': 4}, '219980329': {'relevancy': False, 'rank': 5}, '2033899720': {'relevancy': False, 'rank': 6}, '393897811': {'relevancy': True, 'rank': 7}, '2424167939': {'relevancy': True, 'rank': 8}, '45556949': {'relevancy': False, 'rank': 9}}","{'2076464609': {'relevancy': True, 'rank': 0}, '2047782467': {'relevancy': True, 'rank': 1}, '137426811': {'relevancy': True, 'rank': 2}, '2138371963': {'relevancy': True, 'rank': 3}, '2219636482': {'relevancy': True, 'rank': 4}, '219980329': {'relevancy': False, 'rank': 5}, '2033899720': {'relevancy': False, 'rank': 6}, '393897811': {'relevancy': True, 'rank': 7}, '2424167939': {'relevancy': True, 'rank': 8}, '45556949': {'relevancy': False, 'rank': 9}}"
43,Evolutionary algorithm,"{'2244449681': {'relevancy': True, 'rank': 0}, '2138535417': {'relevancy': True, 'rank': 1}, '2313500324': {'relevancy': False, 'rank': 2}, '2413348207': {'relevancy': False, 'rank': 3}, '2096558818': {'relevancy': True, 'rank': 4}, '2150011549': {'relevancy': True, 'rank': 5}, '2167934000': {'relevancy': True, 'rank': 6}, '1965416076': {'relevancy': True, 'rank': 7}, '2068775632': {'relevancy': False, 'rank': 8}, '131836571': {'relevancy': False, 'rank': 9}}","{'2244449681': {'relevancy': True, 'rank': 0}, '2138535417': {'relevancy': True, 'rank': 1}, '2313500324': {'relevancy': True, 'rank': 2}, '2413348207': {'relevancy': False, 'rank': 3}, '2096558818': {'relevancy': True, 'rank': 4}, '2150011549': {'relevancy': True, 'rank': 5}, '2167934000': {'relevancy': True, 'rank': 6}, '1965416076': {'relevancy': True, 'rank': 7}, '2068775632': {'relevancy': False, 'rank': 8}, '131836571': {'relevancy': True, 'rank': 9}}"
44,web search query,"{'2157265451': {'relevancy': False, 'rank': 0}, '677858554': {'relevancy': False, 'rank': 1}, '2251396636': {'relevancy': False, 'rank': 2}, '1804802447': {'relevancy': False, 'rank': 3}, '2637163715': {'relevancy': False, 'rank': 4}, '2149813270': {'relevancy': False, 'rank': 5}, '2283615530': {'relevancy': False, 'rank': 6}, '2123654898': {'relevancy': False, 'rank': 7}, '2128739099': {'relevancy': False, 'rank': 8}, '2107589688': {'relevancy': False, 'rank': 9}}","{'2157265451': {'relevancy': True, 'rank': 0}, '677858554': {'relevancy': True, 'rank': 1}, '2251396636': {'relevancy': True, 'rank': 2}, '1804802447': {'relevancy': True, 'rank': 3}, '2637163715': {'relevancy': True, 'rank': 4}, '2149813270': {'relevancy': True, 'rank': 5}, '2283615530': {'relevancy': True, 'rank': 6}, '2123654898': {'relevancy': True, 'rank': 7}, '2128739099': {'relevancy': True, 'rank': 8}, '2107589688': {'relevancy': True, 'rank': 9}}"
45,eye tracking,"{'2139380868': {'relevancy': True, 'rank': 0}, '66820806': {'relevancy': True, 'rank': 1}, '2109948406': {'relevancy': True, 'rank': 2}, '2141883181': {'relevancy': True, 'rank': 3}, '173135979': {'relevancy': True, 'rank': 4}, '58434540': {'relevancy': True, 'rank': 5}, '2157904231': {'relevancy': True, 'rank': 6}, '2468729768': {'relevancy': True, 'rank': 7}, '2130837540': {'relevancy': True, 'rank': 8}, '2126779359': {'relevancy': True, 'rank': 9}}","{'2139380868': {'relevancy': True, 'rank': 0}, '66820806': {'relevancy': True, 'rank': 1}, '2109948406': {'relevancy': True, 'rank': 2}, '2141883181': {'relevancy': True, 'rank': 3}, '173135979': {'relevancy': True, 'rank': 4}, '58434540': {'relevancy': True, 'rank': 5}, '2157904231': {'relevancy': True, 'rank': 6}, '2468729768': {'relevancy': True, 'rank': 7}, '2130837540': {'relevancy': True, 'rank': 8}, '2126779359': {'relevancy': True, 'rank': 9}}"
46,query optimization,"{'2049563512': {'relevancy': False, 'rank': 0}, '2074066684': {'relevancy': False, 'rank': 1}, '2163909284': {'relevancy': True, 'rank': 2}, '2096749051': {'relevancy': True, 'rank': 3}, '2523407221': {'relevancy': True, 'rank': 4}, '2019828590': {'relevancy': True, 'rank': 5}, '2435751034': {'relevancy': False, 'rank': 6}, '2098984663': {'relevancy': True, 'rank': 7}, '2139913828': {'relevancy': True, 'rank': 8}, '2063640528': {'relevancy': True, 'rank': 9}}","{'2049563512': {'relevancy': True, 'rank': 0}, '2074066684': {'relevancy': False, 'rank': 1}, '2163909284': {'relevancy': True, 'rank': 2}, '2096749051': {'relevancy': True, 'rank': 3}, '2523407221': {'relevancy': True, 'rank': 4}, '2019828590': {'relevancy': True, 'rank': 5}, '2435751034': {'relevancy': False, 'rank': 6}, '2098984663': {'relevancy': True, 'rank': 7}, '2139913828': {'relevancy': True, 'rank': 8}, '2063640528': {'relevancy': True, 'rank': 9}}"
47,logic programming,"{'1989537430': {'relevancy': True, 'rank': 0}, '1839139939': {'relevancy': True, 'rank': 1}, '2308495877': {'relevancy': True, 'rank': 2}, '1208143757': {'relevancy': True, 'rank': 3}, '2108494256': {'relevancy': True, 'rank': 4}, '1275083776': {'relevancy': True, 'rank': 5}, '2228449327': {'relevancy': True, 'rank': 6}, '473205244': {'relevancy': True, 'rank': 7}, '420267153': {'relevancy': True, 'rank': 8}, '2048729876': {'relevancy': True, 'rank': 9}}","{'1989537430': {'relevancy': True, 'rank': 0}, '1839139939': {'relevancy': True, 'rank': 1}, '2308495877': {'relevancy': True, 'rank': 2}, '1208143757': {'relevancy': True, 'rank': 3}, '2108494256': {'relevancy': True, 'rank': 4}, '1275083776': {'relevancy': True, 'rank': 5}, '2228449327': {'relevancy': True, 'rank': 6}, '473205244': {'relevancy': True, 'rank': 7}, '420267153': {'relevancy': True, 'rank': 8}, '2048729876': {'relevancy': True, 'rank': 9}}"
48,Hyperspectral imaging,"{'2043898183': {'relevancy': False, 'rank': 0}, '2099830164': {'relevancy': True, 'rank': 1}, '2036349267': {'relevancy': True, 'rank': 2}, '2466935976': {'relevancy': True, 'rank': 3}, '1673229304': {'relevancy': True, 'rank': 4}, '1939969103': {'relevancy': True, 'rank': 5}, '2309878022': {'relevancy': True, 'rank': 6}, '2092200936': {'relevancy': False, 'rank': 7}, '2035765329': {'relevancy': False, 'rank': 8}, '95080423': {'relevancy': False, 'rank': 9}}","{'2043898183': {'relevancy': False, 'rank': 0}, '2099830164': {'relevancy': True, 'rank': 1}, '2036349267': {'relevancy': True, 'rank': 2}, '2466935976': {'relevancy': True, 'rank': 3}, '1673229304': {'relevancy': True, 'rank': 4}, '1939969103': {'relevancy': True, 'rank': 5}, '2309878022': {'relevancy': True, 'rank': 6}, '2092200936': {'relevancy': False, 'rank': 7}, '2035765329': {'relevancy': False, 'rank': 8}, '95080423': {'relevancy': False, 'rank': 9}}"
49,Bayesian statistics,"{'2137326150': {'relevancy': True, 'rank': 0}, '716715026': {'relevancy': False, 'rank': 1}, '683375407': {'relevancy': False, 'rank': 2}, '2117668619': {'relevancy': False, 'rank': 3}, '2138142720': {'relevancy': False, 'rank': 4}, '2167404190': {'relevancy': False, 'rank': 5}, '317508920': {'relevancy': False, 'rank': 6}, '2210597463': {'relevancy': False, 'rank': 7}, '2248165042': {'relevancy': False, 'rank': 8}, '346504980': {'relevancy': False, 'rank': 9}}","{'2137326150': {'relevancy': True, 'rank': 0}, '716715026': {'relevancy': True, 'rank': 1}, '683375407': {'relevancy': True, 'rank': 2}, '2117668619': {'relevancy': True, 'rank': 3}, '2138142720': {'relevancy': True, 'rank': 4}, '2167404190': {'relevancy': True, 'rank': 5}, '317508920': {'relevancy': True, 'rank': 6}, '2210597463': {'relevancy': True, 'rank': 7}, '2248165042': {'relevancy': True, 'rank': 8}, '346504980': {'relevancy': True, 'rank': 9}}"
50,kernel density estimation,"{'2113868374': {'relevancy': False, 'rank': 0}, '657437189': {'relevancy': False, 'rank': 1}, '2307553828': {'relevancy': False, 'rank': 2}, '2131257786': {'relevancy': False, 'rank': 3}, '2028784970': {'relevancy': False, 'rank': 4}, '167589996': {'relevancy': False, 'rank': 5}, '2140588986': {'relevancy': True, 'rank': 6}, '2289542319': {'relevancy': True, 'rank': 7}, '2468960519': {'relevancy': True, 'rank': 8}, '2662230710': {'relevancy': False, 'rank': 9}}","{'2113868374': {'relevancy': True, 'rank': 0}, '657437189': {'relevancy': True, 'rank': 1}, '2307553828': {'relevancy': False, 'rank': 2}, '2131257786': {'relevancy': True, 'rank': 3}, '2028784970': {'relevancy': False, 'rank': 4}, '167589996': {'relevancy': True, 'rank': 5}, '2140588986': {'relevancy': True, 'rank': 6}, '2289542319': {'relevancy': True, 'rank': 7}, '2468960519': {'relevancy': True, 'rank': 8}, '2662230710': {'relevancy': False, 'rank': 9}}"
51,learning to rank,"{'2108341226': {'relevancy': True, 'rank': 0}, '2128739099': {'relevancy': True, 'rank': 1}, '396705451': {'relevancy': False, 'rank': 2}, '2154949119': {'relevancy': False, 'rank': 3}, '2128721840': {'relevancy': False, 'rank': 4}, '2124413231': {'relevancy': False, 'rank': 5}, '2148910894': {'relevancy': True, 'rank': 6}, '336997814': {'relevancy': True, 'rank': 7}, '2117518659': {'relevancy': True, 'rank': 8}, '2266924332': {'relevancy': True, 'rank': 9}}","{'2108341226': {'relevancy': True, 'rank': 0}, '2128739099': {'relevancy': True, 'rank': 1}, '396705451': {'relevancy': False, 'rank': 2}, '2154949119': {'relevancy': False, 'rank': 3}, '2128721840': {'relevancy': False, 'rank': 4}, '2124413231': {'relevancy': False, 'rank': 5}, '2148910894': {'relevancy': True, 'rank': 6}, '336997814': {'relevancy': True, 'rank': 7}, '2117518659': {'relevancy': True, 'rank': 8}, '2266924332': {'relevancy': True, 'rank': 9}}"
52,relational database,"{'2167404190': {'relevancy': True, 'rank': 0}, '1984940772': {'relevancy': True, 'rank': 1}, '2162621422': {'relevancy': True, 'rank': 2}, '2154833104': {'relevancy': True, 'rank': 3}, '2163909284': {'relevancy': True, 'rank': 4}, '2032102379': {'relevancy': True, 'rank': 5}, '2289364316': {'relevancy': True, 'rank': 6}, '2167721083': {'relevancy': True, 'rank': 7}, '2196778472': {'relevancy': True, 'rank': 8}, '2893888': {'relevancy': True, 'rank': 9}}","{'2167404190': {'relevancy': True, 'rank': 0}, '1984940772': {'relevancy': True, 'rank': 1}, '2162621422': {'relevancy': True, 'rank': 2}, '2154833104': {'relevancy': True, 'rank': 3}, '2163909284': {'relevancy': True, 'rank': 4}, '2032102379': {'relevancy': True, 'rank': 5}, '2289364316': {'relevancy': True, 'rank': 6}, '2167721083': {'relevancy': True, 'rank': 7}, '2196778472': {'relevancy': True, 'rank': 8}, '2893888': {'relevancy': True, 'rank': 9}}"
53,activity recognition,"{'2295741880': {'relevancy': False, 'rank': 0}, '2345025092': {'relevancy': False, 'rank': 1}, '2112978975': {'relevancy': False, 'rank': 2}, '2243591905': {'relevancy': False, 'rank': 3}, '1782944713': {'relevancy': False, 'rank': 4}, '2676601693': {'relevancy': False, 'rank': 5}, '2305337498': {'relevancy': False, 'rank': 6}, '2689199354': {'relevancy': False, 'rank': 7}, '2143669057': {'relevancy': False, 'rank': 8}, '2116749196': {'relevancy': False, 'rank': 9}}","{'2295741880': {'relevancy': False, 'rank': 0}, '2345025092': {'relevancy': False, 'rank': 1}, '2112978975': {'relevancy': False, 'rank': 2}, '2243591905': {'relevancy': False, 'rank': 3}, '1782944713': {'relevancy': False, 'rank': 4}, '2676601693': {'relevancy': False, 'rank': 5}, '2305337498': {'relevancy': False, 'rank': 6}, '2689199354': {'relevancy': False, 'rank': 7}, '2143669057': {'relevancy': False, 'rank': 8}, '2116749196': {'relevancy': False, 'rank': 9}}"
54,wearable computer,"{'2171298838': {'relevancy': True, 'rank': 0}, '2029548703': {'relevancy': True, 'rank': 1}, '2123491528': {'relevancy': True, 'rank': 2}, '1560725665': {'relevancy': True, 'rank': 3}, '1157737953': {'relevancy': True, 'rank': 4}, '2139913828': {'relevancy': False, 'rank': 5}, '1967546095': {'relevancy': True, 'rank': 6}, '2168200088': {'relevancy': True, 'rank': 7}, '2098553916': {'relevancy': True, 'rank': 8}, '2148014207': {'relevancy': False, 'rank': 9}}","{'2171298838': {'relevancy': True, 'rank': 0}, '2029548703': {'relevancy': True, 'rank': 1}, '2123491528': {'relevancy': True, 'rank': 2}, '1560725665': {'relevancy': True, 'rank': 3}, '1157737953': {'relevancy': True, 'rank': 4}, '2139913828': {'relevancy': False, 'rank': 5}, '1967546095': {'relevancy': True, 'rank': 6}, '2168200088': {'relevancy': True, 'rank': 7}, '2098553916': {'relevancy': True, 'rank': 8}, '2148014207': {'relevancy': False, 'rank': 9}}"
55,big data,"{'85537834': {'relevancy': False, 'rank': 0}, '1828064762': {'relevancy': False, 'rank': 1}, '2029488433': {'relevancy': False, 'rank': 2}, '2003165903': {'relevancy': False, 'rank': 3}, '2130087974': {'relevancy': False, 'rank': 4}, '2034912444': {'relevancy': False, 'rank': 5}, '2171231935': {'relevancy': False, 'rank': 6}, '1998613371': {'relevancy': False, 'rank': 7}, '2104129307': {'relevancy': True, 'rank': 8}, '1891606473': {'relevancy': True, 'rank': 9}}","{'85537834': {'relevancy': False, 'rank': 0}, '1828064762': {'relevancy': False, 'rank': 1}, '2029488433': {'relevancy': False, 'rank': 2}, '2003165903': {'relevancy': False, 'rank': 3}, '2130087974': {'relevancy': False, 'rank': 4}, '2034912444': {'relevancy': True, 'rank': 5}, '2171231935': {'relevancy': False, 'rank': 6}, '1998613371': {'relevancy': False, 'rank': 7}, '2104129307': {'relevancy': True, 'rank': 8}, '1891606473': {'relevancy': True, 'rank': 9}}"
