,Query,Exact,Approximate
28,wavelet transform,"{2162010601: {'relevancy': True, 'rank': 0}, 2121939561: {'relevancy': False, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': False, 'rank': 5}, 2151264347: {'relevancy': False, 'rank': 6}, 1919135125: {'relevancy': False, 'rank': 7}, 2161062602: {'relevancy': False, 'rank': 8}, 2472069284: {'relevancy': True, 'rank': 9}}","{2162010601: {'relevancy': True, 'rank': 0}, 2121939561: {'relevancy': True, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': False, 'rank': 5}, 2151264347: {'relevancy': False, 'rank': 6}, 1919135125: {'relevancy': False, 'rank': 7}, 2161062602: {'relevancy': False, 'rank': 8}, 2472069284: {'relevancy': True, 'rank': 9}}"
29,transfer of learning,"{2121939561: {'relevancy': True, 'rank': 0}, 2167964723: {'relevancy': True, 'rank': 1}, 716715026: {'relevancy': False, 'rank': 2}, 2051598476: {'relevancy': False, 'rank': 3}, 92438100: {'relevancy': False, 'rank': 4}, 2162010601: {'relevancy': True, 'rank': 5}, 2065219374: {'relevancy': False, 'rank': 6}, 2297453548: {'relevancy': False, 'rank': 7}, 2112237679: {'relevancy': False, 'rank': 8}, 2052065285: {'relevancy': False, 'rank': 9}}","{2121939561: {'relevancy': True, 'rank': 0}, 2167964723: {'relevancy': True, 'rank': 1}, 716715026: {'relevancy': False, 'rank': 2}, 2051598476: {'relevancy': False, 'rank': 3}, 92438100: {'relevancy': False, 'rank': 4}, 2162010601: {'relevancy': True, 'rank': 5}, 2065219374: {'relevancy': False, 'rank': 6}, 2297453548: {'relevancy': False, 'rank': 7}, 2112237679: {'relevancy': False, 'rank': 8}, 2052065285: {'relevancy': False, 'rank': 9}}"
30,topic model,"{2162010601: {'relevancy': False, 'rank': 0}, 2121939561: {'relevancy': True, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': False, 'rank': 5}, 2151264347: {'relevancy': False, 'rank': 6}, 1919135125: {'relevancy': False, 'rank': 7}, 2161062602: {'relevancy': False, 'rank': 8}, 2472069284: {'relevancy': True, 'rank': 9}}","{2162010601: {'relevancy': False, 'rank': 0}, 2121939561: {'relevancy': True, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': False, 'rank': 5}, 2151264347: {'relevancy': False, 'rank': 6}, 1919135125: {'relevancy': False, 'rank': 7}, 2161062602: {'relevancy': False, 'rank': 8}, 2472069284: {'relevancy': True, 'rank': 9}}"
31,clustering high-dimensional data,"{2121939561: {'relevancy': True, 'rank': 0}, 2157503142: {'relevancy': True, 'rank': 1}, 2162010601: {'relevancy': True, 'rank': 2}, 2065219374: {'relevancy': True, 'rank': 3}, 2297453548: {'relevancy': False, 'rank': 4}, 2112237679: {'relevancy': False, 'rank': 5}, 2052065285: {'relevancy': True, 'rank': 6}, 2151264347: {'relevancy': False, 'rank': 7}, 2161062602: {'relevancy': True, 'rank': 8}, 2472069284: {'relevancy': True, 'rank': 9}}","{2121939561: {'relevancy': True, 'rank': 0}, 2157503142: {'relevancy': True, 'rank': 1}, 2162010601: {'relevancy': True, 'rank': 2}, 2065219374: {'relevancy': True, 'rank': 3}, 2297453548: {'relevancy': False, 'rank': 4}, 2112237679: {'relevancy': False, 'rank': 5}, 2052065285: {'relevancy': True, 'rank': 6}, 2151264347: {'relevancy': False, 'rank': 7}, 2161062602: {'relevancy': True, 'rank': 8}, 2472069284: {'relevancy': True, 'rank': 9}}"
32,game theory,"{2162010601: {'relevancy': False, 'rank': 0}, 2121939561: {'relevancy': False, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': True, 'rank': 5}, 2151264347: {'relevancy': True, 'rank': 6}, 1919135125: {'relevancy': False, 'rank': 7}, 2161062602: {'relevancy': True, 'rank': 8}, 2472069284: {'relevancy': False, 'rank': 9}}","{2162010601: {'relevancy': False, 'rank': 0}, 2121939561: {'relevancy': False, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': True, 'rank': 5}, 2151264347: {'relevancy': True, 'rank': 6}, 1919135125: {'relevancy': False, 'rank': 7}, 2161062602: {'relevancy': True, 'rank': 8}, 2472069284: {'relevancy': False, 'rank': 9}}"
33,biometrics,"{2162010601: {'relevancy': True, 'rank': 0}, 2121939561: {'relevancy': True, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': True, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': False, 'rank': 5}, 2151264347: {'relevancy': False, 'rank': 6}, 1919135125: {'relevancy': False, 'rank': 7}, 2161062602: {'relevancy': False, 'rank': 8}, 2472069284: {'relevancy': True, 'rank': 9}}","{2162010601: {'relevancy': True, 'rank': 0}, 2121939561: {'relevancy': True, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': True, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': False, 'rank': 5}, 2151264347: {'relevancy': False, 'rank': 6}, 1919135125: {'relevancy': True, 'rank': 7}, 2161062602: {'relevancy': True, 'rank': 8}, 2472069284: {'relevancy': True, 'rank': 9}}"
34,constraint satisfaction,"{2155554263: {'relevancy': False, 'rank': 0}, 1213091022: {'relevancy': False, 'rank': 1}, 2294981088: {'relevancy': False, 'rank': 2}, 2162010601: {'relevancy': True, 'rank': 3}, 2121939561: {'relevancy': True, 'rank': 4}, 2065219374: {'relevancy': False, 'rank': 5}, 2297453548: {'relevancy': True, 'rank': 6}, 2112237679: {'relevancy': False, 'rank': 7}, 2052065285: {'relevancy': False, 'rank': 8}, 2151264347: {'relevancy': False, 'rank': 9}}","{2155554263: {'relevancy': False, 'rank': 0}, 1213091022: {'relevancy': True, 'rank': 1}, 2294981088: {'relevancy': False, 'rank': 2}, 2162010601: {'relevancy': True, 'rank': 3}, 2121939561: {'relevancy': True, 'rank': 4}, 2065219374: {'relevancy': False, 'rank': 5}, 2297453548: {'relevancy': True, 'rank': 6}, 2112237679: {'relevancy': False, 'rank': 7}, 2052065285: {'relevancy': False, 'rank': 8}, 2151264347: {'relevancy': False, 'rank': 9}}"
35,combinatorial optimization,"{2162010601: {'relevancy': False, 'rank': 0}, 2121939561: {'relevancy': False, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': False, 'rank': 5}, 2151264347: {'relevancy': False, 'rank': 6}, 1919135125: {'relevancy': False, 'rank': 7}, 2161062602: {'relevancy': True, 'rank': 8}, 2472069284: {'relevancy': True, 'rank': 9}}","{2162010601: {'relevancy': False, 'rank': 0}, 2121939561: {'relevancy': False, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': False, 'rank': 5}, 2151264347: {'relevancy': True, 'rank': 6}, 1919135125: {'relevancy': False, 'rank': 7}, 2161062602: {'relevancy': True, 'rank': 8}, 2472069284: {'relevancy': True, 'rank': 9}}"
36,speech processing,"{2162010601: {'relevancy': True, 'rank': 0}, 2121939561: {'relevancy': False, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': True, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': False, 'rank': 5}, 2151264347: {'relevancy': False, 'rank': 6}, 1919135125: {'relevancy': False, 'rank': 7}, 2161062602: {'relevancy': False, 'rank': 8}, 2472069284: {'relevancy': True, 'rank': 9}}","{2162010601: {'relevancy': True, 'rank': 0}, 2121939561: {'relevancy': True, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': True, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': False, 'rank': 5}, 2151264347: {'relevancy': False, 'rank': 6}, 1919135125: {'relevancy': False, 'rank': 7}, 2161062602: {'relevancy': False, 'rank': 8}, 2472069284: {'relevancy': True, 'rank': 9}}"
37,multi-agent system,"{2237142500: {'relevancy': True, 'rank': 0}, 2096665950: {'relevancy': True, 'rank': 1}, 2261167843: {'relevancy': True, 'rank': 2}, 2065219374: {'relevancy': False, 'rank': 3}, 2121939561: {'relevancy': False, 'rank': 4}, 2102216805: {'relevancy': False, 'rank': 5}, 344142878: {'relevancy': False, 'rank': 6}, 2304814744: {'relevancy': False, 'rank': 7}, 2162010601: {'relevancy': False, 'rank': 8}, 2297453548: {'relevancy': True, 'rank': 9}}","{2237142500: {'relevancy': True, 'rank': 0}, 2096665950: {'relevancy': True, 'rank': 1}, 2261167843: {'relevancy': True, 'rank': 2}, 2065219374: {'relevancy': False, 'rank': 3}, 2121939561: {'relevancy': False, 'rank': 4}, 2102216805: {'relevancy': False, 'rank': 5}, 344142878: {'relevancy': False, 'rank': 6}, 2304814744: {'relevancy': False, 'rank': 7}, 2162010601: {'relevancy': False, 'rank': 8}, 2297453548: {'relevancy': True, 'rank': 9}}"
38,mean field theory,"{229038272: {'relevancy': True, 'rank': 0}, 1624046946: {'relevancy': True, 'rank': 1}, 1988556028: {'relevancy': False, 'rank': 2}, 2110072997: {'relevancy': False, 'rank': 3}, 1970845504: {'relevancy': False, 'rank': 4}, 2162010601: {'relevancy': False, 'rank': 5}, 2065219374: {'relevancy': False, 'rank': 6}, 2297453548: {'relevancy': False, 'rank': 7}, 2112237679: {'relevancy': False, 'rank': 8}, 2151264347: {'relevancy': False, 'rank': 9}}","{229038272: {'relevancy': True, 'rank': 0}, 1624046946: {'relevancy': True, 'rank': 1}, 1988556028: {'relevancy': False, 'rank': 2}, 2110072997: {'relevancy': False, 'rank': 3}, 1970845504: {'relevancy': False, 'rank': 4}, 2162010601: {'relevancy': False, 'rank': 5}, 2065219374: {'relevancy': False, 'rank': 6}, 2297453548: {'relevancy': False, 'rank': 7}, 2112237679: {'relevancy': False, 'rank': 8}, 2151264347: {'relevancy': False, 'rank': 9}}"
39,social network,"{2162010601: {'relevancy': True, 'rank': 0}, 2147392410: {'relevancy': True, 'rank': 1}, 2121939561: {'relevancy': True, 'rank': 2}, 2065219374: {'relevancy': False, 'rank': 3}, 2297453548: {'relevancy': False, 'rank': 4}, 2112237679: {'relevancy': False, 'rank': 5}, 2052065285: {'relevancy': True, 'rank': 6}, 2151264347: {'relevancy': False, 'rank': 7}, 1919135125: {'relevancy': True, 'rank': 8}, 2142724104: {'relevancy': True, 'rank': 9}}","{2162010601: {'relevancy': True, 'rank': 0}, 2147392410: {'relevancy': True, 'rank': 1}, 2121939561: {'relevancy': True, 'rank': 2}, 2065219374: {'relevancy': False, 'rank': 3}, 2297453548: {'relevancy': False, 'rank': 4}, 2112237679: {'relevancy': False, 'rank': 5}, 2052065285: {'relevancy': True, 'rank': 6}, 2151264347: {'relevancy': False, 'rank': 7}, 1919135125: {'relevancy': True, 'rank': 8}, 2142724104: {'relevancy': True, 'rank': 9}}"
40,lattice model,"{2162010601: {'relevancy': False, 'rank': 0}, 699272135: {'relevancy': False, 'rank': 1}, 2164292938: {'relevancy': False, 'rank': 2}, 2130438778: {'relevancy': False, 'rank': 3}, 2121939561: {'relevancy': False, 'rank': 4}, 2065219374: {'relevancy': False, 'rank': 5}, 2297453548: {'relevancy': False, 'rank': 6}, 2112237679: {'relevancy': False, 'rank': 7}, 2052065285: {'relevancy': False, 'rank': 8}, 2151264347: {'relevancy': False, 'rank': 9}}","{2162010601: {'relevancy': True, 'rank': 0}, 699272135: {'relevancy': False, 'rank': 1}, 2164292938: {'relevancy': False, 'rank': 2}, 2130438778: {'relevancy': False, 'rank': 3}, 2121939561: {'relevancy': True, 'rank': 4}, 2065219374: {'relevancy': False, 'rank': 5}, 2297453548: {'relevancy': False, 'rank': 6}, 2112237679: {'relevancy': False, 'rank': 7}, 2052065285: {'relevancy': False, 'rank': 8}, 2151264347: {'relevancy': False, 'rank': 9}}"
41,automatic image annotation,"{2149631809: {'relevancy': True, 'rank': 0}, 2171003757: {'relevancy': True, 'rank': 1}, 2162010601: {'relevancy': True, 'rank': 2}, 2121939561: {'relevancy': False, 'rank': 3}, 2065219374: {'relevancy': False, 'rank': 4}, 2297453548: {'relevancy': False, 'rank': 5}, 2112237679: {'relevancy': False, 'rank': 6}, 2052065285: {'relevancy': False, 'rank': 7}, 2151264347: {'relevancy': False, 'rank': 8}, 1919135125: {'relevancy': False, 'rank': 9}}","{2149631809: {'relevancy': True, 'rank': 0}, 2171003757: {'relevancy': True, 'rank': 1}, 2162010601: {'relevancy': True, 'rank': 2}, 2121939561: {'relevancy': False, 'rank': 3}, 2065219374: {'relevancy': False, 'rank': 4}, 2297453548: {'relevancy': False, 'rank': 5}, 2112237679: {'relevancy': False, 'rank': 6}, 2052065285: {'relevancy': False, 'rank': 7}, 2151264347: {'relevancy': False, 'rank': 8}, 1919135125: {'relevancy': False, 'rank': 9}}"
42,computational geometry,"{356043702: {'relevancy': True, 'rank': 0}, 130468041: {'relevancy': True, 'rank': 1}, 2120202076: {'relevancy': True, 'rank': 2}, 2124974212: {'relevancy': False, 'rank': 3}, 2126556087: {'relevancy': False, 'rank': 4}, 2150486701: {'relevancy': False, 'rank': 5}, 2121939561: {'relevancy': True, 'rank': 6}, 2065219374: {'relevancy': False, 'rank': 7}, 2297453548: {'relevancy': False, 'rank': 8}, 2112237679: {'relevancy': False, 'rank': 9}}","{356043702: {'relevancy': True, 'rank': 0}, 130468041: {'relevancy': True, 'rank': 1}, 2120202076: {'relevancy': True, 'rank': 2}, 2124974212: {'relevancy': False, 'rank': 3}, 2126556087: {'relevancy': True, 'rank': 4}, 2150486701: {'relevancy': False, 'rank': 5}, 2121939561: {'relevancy': True, 'rank': 6}, 2065219374: {'relevancy': False, 'rank': 7}, 2297453548: {'relevancy': True, 'rank': 8}, 2112237679: {'relevancy': False, 'rank': 9}}"
43,Evolutionary algorithm,"{2162010601: {'relevancy': False, 'rank': 0}, 2112716162: {'relevancy': False, 'rank': 1}, 2034830207: {'relevancy': False, 'rank': 2}, 2155251200: {'relevancy': False, 'rank': 3}, 2435751034: {'relevancy': False, 'rank': 4}, 2121939561: {'relevancy': False, 'rank': 5}, 2065219374: {'relevancy': True, 'rank': 6}, 2297453548: {'relevancy': False, 'rank': 7}, 2112237679: {'relevancy': False, 'rank': 8}, 2052065285: {'relevancy': False, 'rank': 9}}","{2162010601: {'relevancy': True, 'rank': 0}, 2112716162: {'relevancy': True, 'rank': 1}, 2034830207: {'relevancy': False, 'rank': 2}, 2155251200: {'relevancy': False, 'rank': 3}, 2435751034: {'relevancy': True, 'rank': 4}, 2121939561: {'relevancy': True, 'rank': 5}, 2065219374: {'relevancy': True, 'rank': 6}, 2297453548: {'relevancy': True, 'rank': 7}, 2112237679: {'relevancy': False, 'rank': 8}, 2052065285: {'relevancy': True, 'rank': 9}}"
44,web search query,"{2162010601: {'relevancy': False, 'rank': 0}, 1804802447: {'relevancy': False, 'rank': 1}, 2099091510: {'relevancy': False, 'rank': 2}, 2131116857: {'relevancy': False, 'rank': 3}, 2096749051: {'relevancy': False, 'rank': 4}, 2129598186: {'relevancy': False, 'rank': 5}, 2581340266: {'relevancy': False, 'rank': 6}, 2148168557: {'relevancy': False, 'rank': 7}, 2121939561: {'relevancy': False, 'rank': 8}, 2065219374: {'relevancy': False, 'rank': 9}}","{2162010601: {'relevancy': True, 'rank': 0}, 1804802447: {'relevancy': True, 'rank': 1}, 2099091510: {'relevancy': True, 'rank': 2}, 2131116857: {'relevancy': True, 'rank': 3}, 2096749051: {'relevancy': True, 'rank': 4}, 2129598186: {'relevancy': True, 'rank': 5}, 2581340266: {'relevancy': True, 'rank': 6}, 2148168557: {'relevancy': True, 'rank': 7}, 2121939561: {'relevancy': True, 'rank': 8}, 2065219374: {'relevancy': False, 'rank': 9}}"
45,eye tracking,"{2162010601: {'relevancy': False, 'rank': 0}, 2121939561: {'relevancy': False, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': False, 'rank': 5}, 2151264347: {'relevancy': False, 'rank': 6}, 1919135125: {'relevancy': False, 'rank': 7}, 2161062602: {'relevancy': False, 'rank': 8}, 2472069284: {'relevancy': False, 'rank': 9}}","{2162010601: {'relevancy': False, 'rank': 0}, 2121939561: {'relevancy': False, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': False, 'rank': 5}, 2151264347: {'relevancy': False, 'rank': 6}, 1919135125: {'relevancy': False, 'rank': 7}, 2161062602: {'relevancy': False, 'rank': 8}, 2472069284: {'relevancy': False, 'rank': 9}}"
46,query optimization,"{2289364316: {'relevancy': True, 'rank': 0}, 23614876: {'relevancy': False, 'rank': 1}, 2128530851: {'relevancy': False, 'rank': 2}, 2102216805: {'relevancy': False, 'rank': 3}, 2106722673: {'relevancy': False, 'rank': 4}, 2162010601: {'relevancy': False, 'rank': 5}, 2128194479: {'relevancy': False, 'rank': 6}, 1994240001: {'relevancy': False, 'rank': 7}, 2131293038: {'relevancy': False, 'rank': 8}, 2121939561: {'relevancy': True, 'rank': 9}}","{2289364316: {'relevancy': True, 'rank': 0}, 23614876: {'relevancy': False, 'rank': 1}, 2128530851: {'relevancy': True, 'rank': 2}, 2102216805: {'relevancy': True, 'rank': 3}, 2106722673: {'relevancy': False, 'rank': 4}, 2162010601: {'relevancy': False, 'rank': 5}, 2128194479: {'relevancy': False, 'rank': 6}, 1994240001: {'relevancy': False, 'rank': 7}, 2131293038: {'relevancy': False, 'rank': 8}, 2121939561: {'relevancy': True, 'rank': 9}}"
47,logic programming,"{2162010601: {'relevancy': False, 'rank': 0}, 2121939561: {'relevancy': True, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': False, 'rank': 5}, 2151264347: {'relevancy': False, 'rank': 6}, 1919135125: {'relevancy': False, 'rank': 7}, 2161062602: {'relevancy': False, 'rank': 8}, 2472069284: {'relevancy': False, 'rank': 9}}","{2162010601: {'relevancy': False, 'rank': 0}, 2121939561: {'relevancy': True, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': True, 'rank': 5}, 2151264347: {'relevancy': True, 'rank': 6}, 1919135125: {'relevancy': True, 'rank': 7}, 2161062602: {'relevancy': False, 'rank': 8}, 2472069284: {'relevancy': True, 'rank': 9}}"
48,Hyperspectral imaging,"{2162010601: {'relevancy': True, 'rank': 0}, 2121939561: {'relevancy': False, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': True, 'rank': 5}, 2151264347: {'relevancy': False, 'rank': 6}, 1919135125: {'relevancy': False, 'rank': 7}, 2161062602: {'relevancy': False, 'rank': 8}, 2472069284: {'relevancy': False, 'rank': 9}}","{2162010601: {'relevancy': True, 'rank': 0}, 2121939561: {'relevancy': False, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': True, 'rank': 5}, 2151264347: {'relevancy': False, 'rank': 6}, 1919135125: {'relevancy': False, 'rank': 7}, 2161062602: {'relevancy': False, 'rank': 8}, 2472069284: {'relevancy': False, 'rank': 9}}"
49,Bayesian statistics,"{1221219011: {'relevancy': False, 'rank': 0}, 2111344783: {'relevancy': True, 'rank': 1}, 2289542319: {'relevancy': True, 'rank': 2}, 2132254683: {'relevancy': True, 'rank': 3}, 2076774498: {'relevancy': True, 'rank': 4}, 2162010601: {'relevancy': False, 'rank': 5}, 2121939561: {'relevancy': False, 'rank': 6}, 2065219374: {'relevancy': False, 'rank': 7}, 2297453548: {'relevancy': False, 'rank': 8}, 2112237679: {'relevancy': False, 'rank': 9}}","{1221219011: {'relevancy': True, 'rank': 0}, 2111344783: {'relevancy': True, 'rank': 1}, 2289542319: {'relevancy': True, 'rank': 2}, 2132254683: {'relevancy': True, 'rank': 3}, 2076774498: {'relevancy': True, 'rank': 4}, 2162010601: {'relevancy': True, 'rank': 5}, 2121939561: {'relevancy': True, 'rank': 6}, 2065219374: {'relevancy': True, 'rank': 7}, 2297453548: {'relevancy': True, 'rank': 8}, 2112237679: {'relevancy': True, 'rank': 9}}"
50,kernel density estimation,"{2162010601: {'relevancy': True, 'rank': 0}, 2135900311: {'relevancy': True, 'rank': 1}, 351197510: {'relevancy': False, 'rank': 2}, 2121939561: {'relevancy': True, 'rank': 3}, 2065219374: {'relevancy': False, 'rank': 4}, 2297453548: {'relevancy': False, 'rank': 5}, 2112237679: {'relevancy': False, 'rank': 6}, 2052065285: {'relevancy': True, 'rank': 7}, 2101552792: {'relevancy': False, 'rank': 8}, 2151264347: {'relevancy': False, 'rank': 9}}","{2162010601: {'relevancy': True, 'rank': 0}, 2135900311: {'relevancy': True, 'rank': 1}, 351197510: {'relevancy': True, 'rank': 2}, 2121939561: {'relevancy': True, 'rank': 3}, 2065219374: {'relevancy': False, 'rank': 4}, 2297453548: {'relevancy': False, 'rank': 5}, 2112237679: {'relevancy': False, 'rank': 6}, 2052065285: {'relevancy': True, 'rank': 7}, 2101552792: {'relevancy': False, 'rank': 8}, 2151264347: {'relevancy': False, 'rank': 9}}"
51,learning to rank,"{2162010601: {'relevancy': False, 'rank': 0}, 2581340266: {'relevancy': True, 'rank': 1}, 2121939561: {'relevancy': False, 'rank': 2}, 2065219374: {'relevancy': False, 'rank': 3}, 2297453548: {'relevancy': False, 'rank': 4}, 2112237679: {'relevancy': False, 'rank': 5}, 2052065285: {'relevancy': False, 'rank': 6}, 2137013502: {'relevancy': True, 'rank': 7}, 2148123616: {'relevancy': True, 'rank': 8}, 2102216805: {'relevancy': True, 'rank': 9}}","{2162010601: {'relevancy': False, 'rank': 0}, 2581340266: {'relevancy': True, 'rank': 1}, 2121939561: {'relevancy': False, 'rank': 2}, 2065219374: {'relevancy': False, 'rank': 3}, 2297453548: {'relevancy': False, 'rank': 4}, 2112237679: {'relevancy': False, 'rank': 5}, 2052065285: {'relevancy': False, 'rank': 6}, 2137013502: {'relevancy': True, 'rank': 7}, 2148123616: {'relevancy': True, 'rank': 8}, 2102216805: {'relevancy': True, 'rank': 9}}"
52,relational database,"{2162010601: {'relevancy': True, 'rank': 0}, 152493642: {'relevancy': True, 'rank': 1}, 2121939561: {'relevancy': True, 'rank': 2}, 2065219374: {'relevancy': False, 'rank': 3}, 2297453548: {'relevancy': False, 'rank': 4}, 2112237679: {'relevancy': False, 'rank': 5}, 2052065285: {'relevancy': True, 'rank': 6}, 2151264347: {'relevancy': True, 'rank': 7}, 699272135: {'relevancy': False, 'rank': 8}, 2159253281: {'relevancy': False, 'rank': 9}}","{2162010601: {'relevancy': True, 'rank': 0}, 152493642: {'relevancy': True, 'rank': 1}, 2121939561: {'relevancy': True, 'rank': 2}, 2065219374: {'relevancy': True, 'rank': 3}, 2297453548: {'relevancy': True, 'rank': 4}, 2112237679: {'relevancy': True, 'rank': 5}, 2052065285: {'relevancy': True, 'rank': 6}, 2151264347: {'relevancy': True, 'rank': 7}, 699272135: {'relevancy': True, 'rank': 8}, 2159253281: {'relevancy': True, 'rank': 9}}"
53,activity recognition,"{2162010601: {'relevancy': False, 'rank': 0}, 2121939561: {'relevancy': False, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': False, 'rank': 5}, 2151264347: {'relevancy': False, 'rank': 6}, 1919135125: {'relevancy': False, 'rank': 7}, 2161062602: {'relevancy': False, 'rank': 8}, 2472069284: {'relevancy': False, 'rank': 9}}","{2162010601: {'relevancy': False, 'rank': 0}, 2121939561: {'relevancy': False, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': False, 'rank': 5}, 2151264347: {'relevancy': False, 'rank': 6}, 1919135125: {'relevancy': False, 'rank': 7}, 2161062602: {'relevancy': False, 'rank': 8}, 2472069284: {'relevancy': True, 'rank': 9}}"
54,wearable computer,"{2155888323: {'relevancy': False, 'rank': 0}, 2162010601: {'relevancy': False, 'rank': 1}, 2341927824: {'relevancy': False, 'rank': 2}, 288512535: {'relevancy': False, 'rank': 3}, 2083845045: {'relevancy': False, 'rank': 4}, 1656275121: {'relevancy': False, 'rank': 5}, 2121939561: {'relevancy': False, 'rank': 6}, 2065219374: {'relevancy': False, 'rank': 7}, 2297453548: {'relevancy': False, 'rank': 8}, 2112237679: {'relevancy': False, 'rank': 9}}","{2155888323: {'relevancy': False, 'rank': 0}, 2162010601: {'relevancy': False, 'rank': 1}, 2341927824: {'relevancy': False, 'rank': 2}, 288512535: {'relevancy': False, 'rank': 3}, 2083845045: {'relevancy': False, 'rank': 4}, 1656275121: {'relevancy': False, 'rank': 5}, 2121939561: {'relevancy': False, 'rank': 6}, 2065219374: {'relevancy': False, 'rank': 7}, 2297453548: {'relevancy': False, 'rank': 8}, 2112237679: {'relevancy': False, 'rank': 9}}"
55,big data,"{2121939561: {'relevancy': True, 'rank': 0}, 1996789426: {'relevancy': False, 'rank': 1}, 2224270997: {'relevancy': True, 'rank': 2}, 2510375204: {'relevancy': True, 'rank': 3}, 2162010601: {'relevancy': True, 'rank': 4}, 2065219374: {'relevancy': False, 'rank': 5}, 2297453548: {'relevancy': True, 'rank': 6}, 2112237679: {'relevancy': False, 'rank': 7}, 2052065285: {'relevancy': False, 'rank': 8}, 2151264347: {'relevancy': False, 'rank': 9}}","{2121939561: {'relevancy': True, 'rank': 0}, 1996789426: {'relevancy': False, 'rank': 1}, 2224270997: {'relevancy': True, 'rank': 2}, 2510375204: {'relevancy': True, 'rank': 3}, 2162010601: {'relevancy': True, 'rank': 4}, 2065219374: {'relevancy': True, 'rank': 5}, 2297453548: {'relevancy': True, 'rank': 6}, 2112237679: {'relevancy': False, 'rank': 7}, 2052065285: {'relevancy': False, 'rank': 8}, 2151264347: {'relevancy': False, 'rank': 9}}"
