,Query,Exact,Approximate
52,relational database,"{2162010601: {'relevancy': True, 'rank': 0}, 1986159374: {'relevancy': True, 'rank': 1}, 237419955: {'relevancy': True, 'rank': 2}, 2121939561: {'relevancy': True, 'rank': 3}, 2065219374: {'relevancy': False, 'rank': 4}, 2297453548: {'relevancy': False, 'rank': 5}, 2112237679: {'relevancy': False, 'rank': 6}, 2052065285: {'relevancy': True, 'rank': 7}, 2120394816: {'relevancy': False, 'rank': 8}, 1919135125: {'relevancy': True, 'rank': 9}}","{2162010601: {'relevancy': True, 'rank': 0}, 1986159374: {'relevancy': True, 'rank': 1}, 237419955: {'relevancy': True, 'rank': 2}, 2121939561: {'relevancy': True, 'rank': 3}, 2065219374: {'relevancy': True, 'rank': 4}, 2297453548: {'relevancy': True, 'rank': 5}, 2112237679: {'relevancy': True, 'rank': 6}, 2052065285: {'relevancy': True, 'rank': 7}, 2120394816: {'relevancy': True, 'rank': 8}, 1919135125: {'relevancy': True, 'rank': 9}}"
53,activity recognition,"{2162010601: {'relevancy': False, 'rank': 0}, 2121939561: {'relevancy': False, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': False, 'rank': 5}, 1919135125: {'relevancy': False, 'rank': 6}, 2151264347: {'relevancy': False, 'rank': 7}, 2472069284: {'relevancy': False, 'rank': 8}, 2142724104: {'relevancy': False, 'rank': 9}}","{2162010601: {'relevancy': False, 'rank': 0}, 2121939561: {'relevancy': False, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': False, 'rank': 5}, 1919135125: {'relevancy': False, 'rank': 6}, 2151264347: {'relevancy': False, 'rank': 7}, 2472069284: {'relevancy': True, 'rank': 8}, 2142724104: {'relevancy': False, 'rank': 9}}"
54,wearable computer,"{2155888323: {'relevancy': False, 'rank': 0}, 2162010601: {'relevancy': False, 'rank': 1}, 263878853: {'relevancy': False, 'rank': 2}, 2149692785: {'relevancy': True, 'rank': 3}, 2042485724: {'relevancy': False, 'rank': 4}, 2121939561: {'relevancy': False, 'rank': 5}, 2065219374: {'relevancy': False, 'rank': 6}, 2297453548: {'relevancy': False, 'rank': 7}, 2112237679: {'relevancy': False, 'rank': 8}, 2052065285: {'relevancy': False, 'rank': 9}}","{2155888323: {'relevancy': False, 'rank': 0}, 2162010601: {'relevancy': False, 'rank': 1}, 263878853: {'relevancy': False, 'rank': 2}, 2149692785: {'relevancy': True, 'rank': 3}, 2042485724: {'relevancy': False, 'rank': 4}, 2121939561: {'relevancy': False, 'rank': 5}, 2065219374: {'relevancy': False, 'rank': 6}, 2297453548: {'relevancy': False, 'rank': 7}, 2112237679: {'relevancy': False, 'rank': 8}, 2052065285: {'relevancy': False, 'rank': 9}}"
55,big data,"{2121939561: {'relevancy': True, 'rank': 0}, 2157503142: {'relevancy': False, 'rank': 1}, 2167964723: {'relevancy': False, 'rank': 2}, 1997993096: {'relevancy': False, 'rank': 3}, 2111678102: {'relevancy': True, 'rank': 4}, 2127665774: {'relevancy': False, 'rank': 5}, 2228247353: {'relevancy': True, 'rank': 6}, 2669793351: {'relevancy': False, 'rank': 7}, 2099831346: {'relevancy': False, 'rank': 8}, 2157039722: {'relevancy': False, 'rank': 9}}","{2121939561: {'relevancy': True, 'rank': 0}, 2157503142: {'relevancy': False, 'rank': 1}, 2167964723: {'relevancy': False, 'rank': 2}, 1997993096: {'relevancy': False, 'rank': 3}, 2111678102: {'relevancy': True, 'rank': 4}, 2127665774: {'relevancy': False, 'rank': 5}, 2228247353: {'relevancy': True, 'rank': 6}, 2669793351: {'relevancy': False, 'rank': 7}, 2099831346: {'relevancy': True, 'rank': 8}, 2157039722: {'relevancy': False, 'rank': 9}}"
56,ensemble learning,"{2012736320: {'relevancy': True, 'rank': 0}, 2162010601: {'relevancy': False, 'rank': 1}, 2169342471: {'relevancy': False, 'rank': 2}, 2291523643: {'relevancy': False, 'rank': 3}, 2151264347: {'relevancy': False, 'rank': 4}, 2065219374: {'relevancy': False, 'rank': 5}, 2121939561: {'relevancy': True, 'rank': 6}, 2297453548: {'relevancy': False, 'rank': 7}, 2112237679: {'relevancy': False, 'rank': 8}, 2052065285: {'relevancy': False, 'rank': 9}}","{2012736320: {'relevancy': True, 'rank': 0}, 2162010601: {'relevancy': False, 'rank': 1}, 2169342471: {'relevancy': False, 'rank': 2}, 2291523643: {'relevancy': False, 'rank': 3}, 2151264347: {'relevancy': False, 'rank': 4}, 2065219374: {'relevancy': False, 'rank': 5}, 2121939561: {'relevancy': True, 'rank': 6}, 2297453548: {'relevancy': False, 'rank': 7}, 2112237679: {'relevancy': False, 'rank': 8}, 2052065285: {'relevancy': True, 'rank': 9}}"
57,wordnet,"{2162010601: {'relevancy': False, 'rank': 0}, 2157167650: {'relevancy': False, 'rank': 1}, 2110381519: {'relevancy': True, 'rank': 2}, 2250462127: {'relevancy': True, 'rank': 3}, 2121939561: {'relevancy': False, 'rank': 4}, 2065219374: {'relevancy': False, 'rank': 5}, 2297453548: {'relevancy': False, 'rank': 6}, 2112237679: {'relevancy': False, 'rank': 7}, 2052065285: {'relevancy': False, 'rank': 8}, 1919135125: {'relevancy': False, 'rank': 9}}","{2162010601: {'relevancy': False, 'rank': 0}, 2157167650: {'relevancy': False, 'rank': 1}, 2110381519: {'relevancy': True, 'rank': 2}, 2250462127: {'relevancy': True, 'rank': 3}, 2121939561: {'relevancy': False, 'rank': 4}, 2065219374: {'relevancy': False, 'rank': 5}, 2297453548: {'relevancy': False, 'rank': 6}, 2112237679: {'relevancy': False, 'rank': 7}, 2052065285: {'relevancy': False, 'rank': 8}, 1919135125: {'relevancy': False, 'rank': 9}}"
58,medical imaging,"{2162010601: {'relevancy': True, 'rank': 0}, 2121939561: {'relevancy': False, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': False, 'rank': 5}, 1919135125: {'relevancy': True, 'rank': 6}, 2151264347: {'relevancy': False, 'rank': 7}, 2472069284: {'relevancy': True, 'rank': 8}, 2142724104: {'relevancy': True, 'rank': 9}}","{2162010601: {'relevancy': True, 'rank': 0}, 2121939561: {'relevancy': True, 'rank': 1}, 2065219374: {'relevancy': True, 'rank': 2}, 2297453548: {'relevancy': True, 'rank': 3}, 2112237679: {'relevancy': True, 'rank': 4}, 2052065285: {'relevancy': True, 'rank': 5}, 1919135125: {'relevancy': True, 'rank': 6}, 2151264347: {'relevancy': False, 'rank': 7}, 2472069284: {'relevancy': True, 'rank': 8}, 2142724104: {'relevancy': True, 'rank': 9}}"
59,deconvolution,"{2162010601: {'relevancy': True, 'rank': 0}, 2121939561: {'relevancy': False, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': False, 'rank': 5}, 1919135125: {'relevancy': False, 'rank': 6}, 2151264347: {'relevancy': False, 'rank': 7}, 2472069284: {'relevancy': False, 'rank': 8}, 2142724104: {'relevancy': False, 'rank': 9}}","{2162010601: {'relevancy': True, 'rank': 0}, 2121939561: {'relevancy': True, 'rank': 1}, 2065219374: {'relevancy': True, 'rank': 2}, 2297453548: {'relevancy': True, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': True, 'rank': 5}, 1919135125: {'relevancy': True, 'rank': 6}, 2151264347: {'relevancy': False, 'rank': 7}, 2472069284: {'relevancy': True, 'rank': 8}, 2142724104: {'relevancy': True, 'rank': 9}}"
60,Latent Dirichlet allocation,"{2162010601: {'relevancy': False, 'rank': 0}, 2121939561: {'relevancy': False, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': False, 'rank': 5}, 1919135125: {'relevancy': True, 'rank': 6}, 2151264347: {'relevancy': False, 'rank': 7}, 2472069284: {'relevancy': False, 'rank': 8}, 2142724104: {'relevancy': False, 'rank': 9}}","{2162010601: {'relevancy': False, 'rank': 0}, 2121939561: {'relevancy': True, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': True, 'rank': 5}, 1919135125: {'relevancy': True, 'rank': 6}, 2151264347: {'relevancy': False, 'rank': 7}, 2472069284: {'relevancy': False, 'rank': 8}, 2142724104: {'relevancy': True, 'rank': 9}}"
61,Euclidian distance,"{2162010601: {'relevancy': False, 'rank': 0}, 2034830207: {'relevancy': False, 'rank': 1}, 205749973: {'relevancy': False, 'rank': 2}, 2171310586: {'relevancy': False, 'rank': 3}, 30757669: {'relevancy': False, 'rank': 4}, 2121939561: {'relevancy': False, 'rank': 5}, 2065219374: {'relevancy': False, 'rank': 6}, 2297453548: {'relevancy': False, 'rank': 7}, 2112237679: {'relevancy': False, 'rank': 8}, 2052065285: {'relevancy': False, 'rank': 9}}","{2162010601: {'relevancy': True, 'rank': 0}, 2034830207: {'relevancy': False, 'rank': 1}, 205749973: {'relevancy': False, 'rank': 2}, 2171310586: {'relevancy': True, 'rank': 3}, 30757669: {'relevancy': False, 'rank': 4}, 2121939561: {'relevancy': True, 'rank': 5}, 2065219374: {'relevancy': False, 'rank': 6}, 2297453548: {'relevancy': False, 'rank': 7}, 2112237679: {'relevancy': False, 'rank': 8}, 2052065285: {'relevancy': True, 'rank': 9}}"
62,web service,"{2162010601: {'relevancy': False, 'rank': 0}, 2121939561: {'relevancy': False, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': False, 'rank': 5}, 1919135125: {'relevancy': False, 'rank': 6}, 2151264347: {'relevancy': False, 'rank': 7}, 2472069284: {'relevancy': False, 'rank': 8}, 2142724104: {'relevancy': False, 'rank': 9}}","{2162010601: {'relevancy': False, 'rank': 0}, 2121939561: {'relevancy': True, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': True, 'rank': 4}, 2052065285: {'relevancy': True, 'rank': 5}, 1919135125: {'relevancy': True, 'rank': 6}, 2151264347: {'relevancy': False, 'rank': 7}, 2472069284: {'relevancy': True, 'rank': 8}, 2142724104: {'relevancy': True, 'rank': 9}}"
63,multi-task learning,"{2065219374: {'relevancy': False, 'rank': 0}, 2297453548: {'relevancy': False, 'rank': 1}, 2112237679: {'relevancy': False, 'rank': 2}, 2052065285: {'relevancy': False, 'rank': 3}, 2151264347: {'relevancy': False, 'rank': 4}, 2472069284: {'relevancy': True, 'rank': 5}, 2167964723: {'relevancy': True, 'rank': 6}, 2109031554: {'relevancy': True, 'rank': 7}, 2142724104: {'relevancy': True, 'rank': 8}, 2162010601: {'relevancy': True, 'rank': 9}}","{2065219374: {'relevancy': False, 'rank': 0}, 2297453548: {'relevancy': False, 'rank': 1}, 2112237679: {'relevancy': False, 'rank': 2}, 2052065285: {'relevancy': False, 'rank': 3}, 2151264347: {'relevancy': False, 'rank': 4}, 2472069284: {'relevancy': True, 'rank': 5}, 2167964723: {'relevancy': True, 'rank': 6}, 2109031554: {'relevancy': True, 'rank': 7}, 2142724104: {'relevancy': True, 'rank': 8}, 2162010601: {'relevancy': True, 'rank': 9}}"
64,Linear separability,"{2121939561: {'relevancy': False, 'rank': 0}, 2065219374: {'relevancy': False, 'rank': 1}, 2297453548: {'relevancy': False, 'rank': 2}, 2112237679: {'relevancy': False, 'rank': 3}, 2052065285: {'relevancy': False, 'rank': 4}, 1919135125: {'relevancy': False, 'rank': 5}, 2151264347: {'relevancy': False, 'rank': 6}, 2472069284: {'relevancy': False, 'rank': 7}, 2142724104: {'relevancy': False, 'rank': 8}, 2162010601: {'relevancy': False, 'rank': 9}}","{2121939561: {'relevancy': True, 'rank': 0}, 2065219374: {'relevancy': True, 'rank': 1}, 2297453548: {'relevancy': True, 'rank': 2}, 2112237679: {'relevancy': True, 'rank': 3}, 2052065285: {'relevancy': True, 'rank': 4}, 1919135125: {'relevancy': True, 'rank': 5}, 2151264347: {'relevancy': False, 'rank': 6}, 2472069284: {'relevancy': True, 'rank': 7}, 2142724104: {'relevancy': True, 'rank': 8}, 2162010601: {'relevancy': True, 'rank': 9}}"
65,OWL-S,"{2162010601: {'relevancy': False, 'rank': 0}, 2121939561: {'relevancy': False, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': False, 'rank': 5}, 1919135125: {'relevancy': False, 'rank': 6}, 2151264347: {'relevancy': False, 'rank': 7}, 2472069284: {'relevancy': False, 'rank': 8}, 2142724104: {'relevancy': False, 'rank': 9}}","{2162010601: {'relevancy': False, 'rank': 0}, 2121939561: {'relevancy': False, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': False, 'rank': 5}, 1919135125: {'relevancy': False, 'rank': 6}, 2151264347: {'relevancy': False, 'rank': 7}, 2472069284: {'relevancy': False, 'rank': 8}, 2142724104: {'relevancy': False, 'rank': 9}}"
66,Wireless sensor network,"{2162010601: {'relevancy': False, 'rank': 0}, 2121939561: {'relevancy': True, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': False, 'rank': 5}, 1919135125: {'relevancy': True, 'rank': 6}, 2151264347: {'relevancy': True, 'rank': 7}, 2472069284: {'relevancy': False, 'rank': 8}, 2142724104: {'relevancy': False, 'rank': 9}}","{2162010601: {'relevancy': True, 'rank': 0}, 2121939561: {'relevancy': True, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': False, 'rank': 5}, 1919135125: {'relevancy': True, 'rank': 6}, 2151264347: {'relevancy': True, 'rank': 7}, 2472069284: {'relevancy': True, 'rank': 8}, 2142724104: {'relevancy': False, 'rank': 9}}"
67,Semantic role labeling,"{2170796186: {'relevancy': False, 'rank': 0}, 2436269535: {'relevancy': True, 'rank': 1}, 2106722673: {'relevancy': False, 'rank': 2}, 2104129307: {'relevancy': False, 'rank': 3}, 2162010601: {'relevancy': False, 'rank': 4}, 2121939561: {'relevancy': False, 'rank': 5}, 2065219374: {'relevancy': False, 'rank': 6}, 2297453548: {'relevancy': False, 'rank': 7}, 2112237679: {'relevancy': False, 'rank': 8}, 2052065285: {'relevancy': False, 'rank': 9}}","{2170796186: {'relevancy': False, 'rank': 0}, 2436269535: {'relevancy': True, 'rank': 1}, 2106722673: {'relevancy': False, 'rank': 2}, 2104129307: {'relevancy': False, 'rank': 3}, 2162010601: {'relevancy': False, 'rank': 4}, 2121939561: {'relevancy': False, 'rank': 5}, 2065219374: {'relevancy': False, 'rank': 6}, 2297453548: {'relevancy': False, 'rank': 7}, 2112237679: {'relevancy': False, 'rank': 8}, 2052065285: {'relevancy': False, 'rank': 9}}"
68,Continuous-time Markov chain,"{657437189: {'relevancy': False, 'rank': 0}, 2235845892: {'relevancy': False, 'rank': 1}, 2027945657: {'relevancy': False, 'rank': 2}, 2527354082: {'relevancy': False, 'rank': 3}, 2162010601: {'relevancy': False, 'rank': 4}, 2121939561: {'relevancy': False, 'rank': 5}, 2065219374: {'relevancy': False, 'rank': 6}, 2297453548: {'relevancy': False, 'rank': 7}, 2112237679: {'relevancy': False, 'rank': 8}, 2052065285: {'relevancy': False, 'rank': 9}}","{657437189: {'relevancy': True, 'rank': 0}, 2235845892: {'relevancy': True, 'rank': 1}, 2027945657: {'relevancy': False, 'rank': 2}, 2527354082: {'relevancy': False, 'rank': 3}, 2162010601: {'relevancy': True, 'rank': 4}, 2121939561: {'relevancy': True, 'rank': 5}, 2065219374: {'relevancy': True, 'rank': 6}, 2297453548: {'relevancy': False, 'rank': 7}, 2112237679: {'relevancy': True, 'rank': 8}, 2052065285: {'relevancy': True, 'rank': 9}}"
69,Open Knowledge Base Connectivity,"{2162010601: {'relevancy': False, 'rank': 0}, 514836396: {'relevancy': False, 'rank': 1}, 2121939561: {'relevancy': False, 'rank': 2}, 2065219374: {'relevancy': False, 'rank': 3}, 2297453548: {'relevancy': False, 'rank': 4}, 2112237679: {'relevancy': False, 'rank': 5}, 2052065285: {'relevancy': False, 'rank': 6}, 1793908362: {'relevancy': False, 'rank': 7}, 2021640924: {'relevancy': False, 'rank': 8}, 2124749556: {'relevancy': False, 'rank': 9}}","{2162010601: {'relevancy': True, 'rank': 0}, 514836396: {'relevancy': True, 'rank': 1}, 2121939561: {'relevancy': True, 'rank': 2}, 2065219374: {'relevancy': False, 'rank': 3}, 2297453548: {'relevancy': True, 'rank': 4}, 2112237679: {'relevancy': False, 'rank': 5}, 2052065285: {'relevancy': True, 'rank': 6}, 1793908362: {'relevancy': False, 'rank': 7}, 2021640924: {'relevancy': True, 'rank': 8}, 2124749556: {'relevancy': True, 'rank': 9}}"
70,Propagation of uncertainty,"{2082615088: {'relevancy': True, 'rank': 0}, 2429081565: {'relevancy': False, 'rank': 1}, 2149631809: {'relevancy': False, 'rank': 2}, 2162010601: {'relevancy': False, 'rank': 3}, 2121939561: {'relevancy': False, 'rank': 4}, 2065219374: {'relevancy': False, 'rank': 5}, 2297453548: {'relevancy': False, 'rank': 6}, 2052065285: {'relevancy': False, 'rank': 7}, 2112237679: {'relevancy': False, 'rank': 8}, 1919135125: {'relevancy': False, 'rank': 9}}","{2082615088: {'relevancy': True, 'rank': 0}, 2429081565: {'relevancy': False, 'rank': 1}, 2149631809: {'relevancy': False, 'rank': 2}, 2162010601: {'relevancy': True, 'rank': 3}, 2121939561: {'relevancy': False, 'rank': 4}, 2065219374: {'relevancy': False, 'rank': 5}, 2297453548: {'relevancy': False, 'rank': 6}, 2052065285: {'relevancy': False, 'rank': 7}, 2112237679: {'relevancy': False, 'rank': 8}, 1919135125: {'relevancy': False, 'rank': 9}}"
71,Fast Fourier transform,"{2162010601: {'relevancy': True, 'rank': 0}, 2121939561: {'relevancy': False, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': False, 'rank': 5}, 1919135125: {'relevancy': False, 'rank': 6}, 2056331068: {'relevancy': True, 'rank': 7}, 2151264347: {'relevancy': False, 'rank': 8}, 2472069284: {'relevancy': True, 'rank': 9}}","{2162010601: {'relevancy': True, 'rank': 0}, 2121939561: {'relevancy': False, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': True, 'rank': 4}, 2052065285: {'relevancy': True, 'rank': 5}, 1919135125: {'relevancy': False, 'rank': 6}, 2056331068: {'relevancy': True, 'rank': 7}, 2151264347: {'relevancy': False, 'rank': 8}, 2472069284: {'relevancy': True, 'rank': 9}}"
72,Security token,"{2162010601: {'relevancy': False, 'rank': 0}, 2121939561: {'relevancy': False, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': False, 'rank': 5}, 1919135125: {'relevancy': False, 'rank': 6}, 2151264347: {'relevancy': False, 'rank': 7}, 2472069284: {'relevancy': False, 'rank': 8}, 2142724104: {'relevancy': False, 'rank': 9}}","{2162010601: {'relevancy': False, 'rank': 0}, 2121939561: {'relevancy': False, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': False, 'rank': 5}, 1919135125: {'relevancy': False, 'rank': 6}, 2151264347: {'relevancy': False, 'rank': 7}, 2472069284: {'relevancy': False, 'rank': 8}, 2142724104: {'relevancy': False, 'rank': 9}}"
73,Novelty detection,"{2435751034: {'relevancy': False, 'rank': 0}, 26130675: {'relevancy': False, 'rank': 1}, 2144812577: {'relevancy': False, 'rank': 2}, 2105410094: {'relevancy': False, 'rank': 3}, 2099661360: {'relevancy': False, 'rank': 4}, 324519408: {'relevancy': False, 'rank': 5}, 2065219374: {'relevancy': False, 'rank': 6}, 2121939561: {'relevancy': False, 'rank': 7}, 2308495877: {'relevancy': False, 'rank': 8}, 2162010601: {'relevancy': False, 'rank': 9}}","{2435751034: {'relevancy': False, 'rank': 0}, 26130675: {'relevancy': False, 'rank': 1}, 2144812577: {'relevancy': False, 'rank': 2}, 2105410094: {'relevancy': False, 'rank': 3}, 2099661360: {'relevancy': False, 'rank': 4}, 324519408: {'relevancy': False, 'rank': 5}, 2065219374: {'relevancy': False, 'rank': 6}, 2121939561: {'relevancy': False, 'rank': 7}, 2308495877: {'relevancy': False, 'rank': 8}, 2162010601: {'relevancy': False, 'rank': 9}}"
74,semantic grid,"{2121939561: {'relevancy': False, 'rank': 0}, 2159007752: {'relevancy': False, 'rank': 1}, 2044896903: {'relevancy': False, 'rank': 2}, 2059675198: {'relevancy': False, 'rank': 3}, 2159059659: {'relevancy': False, 'rank': 4}, 2308495877: {'relevancy': False, 'rank': 5}, 2162010601: {'relevancy': False, 'rank': 6}, 2065219374: {'relevancy': False, 'rank': 7}, 2297453548: {'relevancy': False, 'rank': 8}, 2112237679: {'relevancy': False, 'rank': 9}}","{2121939561: {'relevancy': True, 'rank': 0}, 2159007752: {'relevancy': False, 'rank': 1}, 2044896903: {'relevancy': False, 'rank': 2}, 2059675198: {'relevancy': True, 'rank': 3}, 2159059659: {'relevancy': False, 'rank': 4}, 2308495877: {'relevancy': True, 'rank': 5}, 2162010601: {'relevancy': True, 'rank': 6}, 2065219374: {'relevancy': False, 'rank': 7}, 2297453548: {'relevancy': False, 'rank': 8}, 2112237679: {'relevancy': False, 'rank': 9}}"
75,Knowledge extraction,"{2081156236: {'relevancy': False, 'rank': 0}, 2121939561: {'relevancy': True, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': True, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': False, 'rank': 5}, 1919135125: {'relevancy': True, 'rank': 6}, 2151264347: {'relevancy': False, 'rank': 7}, 2472069284: {'relevancy': True, 'rank': 8}, 2142724104: {'relevancy': True, 'rank': 9}}","{2081156236: {'relevancy': True, 'rank': 0}, 2121939561: {'relevancy': True, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': True, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': True, 'rank': 5}, 1919135125: {'relevancy': True, 'rank': 6}, 2151264347: {'relevancy': False, 'rank': 7}, 2472069284: {'relevancy': True, 'rank': 8}, 2142724104: {'relevancy': True, 'rank': 9}}"
76,Computational biology,"{2162010601: {'relevancy': False, 'rank': 0}, 2121939561: {'relevancy': True, 'rank': 1}, 2065219374: {'relevancy': True, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': True, 'rank': 5}, 1919135125: {'relevancy': False, 'rank': 6}, 2151264347: {'relevancy': False, 'rank': 7}, 2472069284: {'relevancy': False, 'rank': 8}, 2142724104: {'relevancy': True, 'rank': 9}}","{2162010601: {'relevancy': True, 'rank': 0}, 2121939561: {'relevancy': True, 'rank': 1}, 2065219374: {'relevancy': True, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': True, 'rank': 5}, 1919135125: {'relevancy': True, 'rank': 6}, 2151264347: {'relevancy': False, 'rank': 7}, 2472069284: {'relevancy': True, 'rank': 8}, 2142724104: {'relevancy': True, 'rank': 9}}"
77,Web 2.0,"{2144833106: {'relevancy': False, 'rank': 0}, 1975826685: {'relevancy': False, 'rank': 1}, 2124967328: {'relevancy': False, 'rank': 2}, 2149631809: {'relevancy': False, 'rank': 3}, 2338117446: {'relevancy': False, 'rank': 4}, 2162010601: {'relevancy': False, 'rank': 5}, 2121939561: {'relevancy': False, 'rank': 6}, 2065219374: {'relevancy': False, 'rank': 7}, 2297453548: {'relevancy': False, 'rank': 8}, 2112237679: {'relevancy': False, 'rank': 9}}","{2144833106: {'relevancy': False, 'rank': 0}, 1975826685: {'relevancy': False, 'rank': 1}, 2124967328: {'relevancy': False, 'rank': 2}, 2149631809: {'relevancy': False, 'rank': 3}, 2338117446: {'relevancy': False, 'rank': 4}, 2162010601: {'relevancy': False, 'rank': 5}, 2121939561: {'relevancy': False, 'rank': 6}, 2065219374: {'relevancy': False, 'rank': 7}, 2297453548: {'relevancy': False, 'rank': 8}, 2112237679: {'relevancy': False, 'rank': 9}}"
78,Network theory,"{2162010601: {'relevancy': False, 'rank': 0}, 2619839645: {'relevancy': True, 'rank': 1}, 2121939561: {'relevancy': True, 'rank': 2}, 2065219374: {'relevancy': False, 'rank': 3}, 2297453548: {'relevancy': False, 'rank': 4}, 2112237679: {'relevancy': False, 'rank': 5}, 2052065285: {'relevancy': False, 'rank': 6}, 1919135125: {'relevancy': False, 'rank': 7}, 2151264347: {'relevancy': False, 'rank': 8}, 2472069284: {'relevancy': False, 'rank': 9}}","{2162010601: {'relevancy': True, 'rank': 0}, 2619839645: {'relevancy': True, 'rank': 1}, 2121939561: {'relevancy': True, 'rank': 2}, 2065219374: {'relevancy': False, 'rank': 3}, 2297453548: {'relevancy': False, 'rank': 4}, 2112237679: {'relevancy': False, 'rank': 5}, 2052065285: {'relevancy': True, 'rank': 6}, 1919135125: {'relevancy': False, 'rank': 7}, 2151264347: {'relevancy': False, 'rank': 8}, 2472069284: {'relevancy': True, 'rank': 9}}"
79,Video denoising,"{2162010601: {'relevancy': False, 'rank': 0}, 2121939561: {'relevancy': False, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': False, 'rank': 5}, 1919135125: {'relevancy': True, 'rank': 6}, 2151264347: {'relevancy': False, 'rank': 7}, 2472069284: {'relevancy': True, 'rank': 8}, 2142724104: {'relevancy': False, 'rank': 9}}","{2162010601: {'relevancy': False, 'rank': 0}, 2121939561: {'relevancy': False, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': False, 'rank': 5}, 1919135125: {'relevancy': True, 'rank': 6}, 2151264347: {'relevancy': False, 'rank': 7}, 2472069284: {'relevancy': True, 'rank': 8}, 2142724104: {'relevancy': False, 'rank': 9}}"
