,Query,Exact,Approximate
28,wavelet transform,"{'1996518183': {'relevancy': True, 'rank': 0}, '313653972': {'relevancy': True, 'rank': 1}, '1983981876': {'relevancy': True, 'rank': 2}, '2108173165': {'relevancy': True, 'rank': 3}, '191026083': {'relevancy': True, 'rank': 4}, '2305053571': {'relevancy': True, 'rank': 5}, '2157867657': {'relevancy': True, 'rank': 6}, '2083845045': {'relevancy': True, 'rank': 7}, '2109618847': {'relevancy': True, 'rank': 8}, '1887548581': {'relevancy': True, 'rank': 9}}","{'1996518183': {'relevancy': True, 'rank': 0}, '313653972': {'relevancy': True, 'rank': 1}, '1983981876': {'relevancy': True, 'rank': 2}, '2108173165': {'relevancy': True, 'rank': 3}, '191026083': {'relevancy': True, 'rank': 4}, '2305053571': {'relevancy': True, 'rank': 5}, '2157867657': {'relevancy': True, 'rank': 6}, '2083845045': {'relevancy': True, 'rank': 7}, '2109618847': {'relevancy': True, 'rank': 8}, '1887548581': {'relevancy': True, 'rank': 9}}"
29,transfer of learning,"{'2109031554': {'relevancy': True, 'rank': 0}, '2120836466': {'relevancy': True, 'rank': 1}, '2139667334': {'relevancy': True, 'rank': 2}, '2240541904': {'relevancy': True, 'rank': 3}, '2119873835': {'relevancy': True, 'rank': 4}, '2167947354': {'relevancy': True, 'rank': 5}, '1269825731': {'relevancy': True, 'rank': 6}, '2152250954': {'relevancy': True, 'rank': 7}, '2648094648': {'relevancy': True, 'rank': 8}, '2100349271': {'relevancy': False, 'rank': 9}}","{'2109031554': {'relevancy': True, 'rank': 0}, '2120836466': {'relevancy': True, 'rank': 1}, '2139667334': {'relevancy': True, 'rank': 2}, '2240541904': {'relevancy': True, 'rank': 3}, '2119873835': {'relevancy': True, 'rank': 4}, '2167947354': {'relevancy': True, 'rank': 5}, '1269825731': {'relevancy': True, 'rank': 6}, '2152250954': {'relevancy': True, 'rank': 7}, '2648094648': {'relevancy': True, 'rank': 8}, '2100349271': {'relevancy': False, 'rank': 9}}"
30,topic model,"{'2289542319': {'relevancy': True, 'rank': 0}, '2137074633': {'relevancy': True, 'rank': 1}, '499903789': {'relevancy': True, 'rank': 2}, '2097030689': {'relevancy': True, 'rank': 3}, '2161651193': {'relevancy': True, 'rank': 4}, '2112690490': {'relevancy': True, 'rank': 5}, '657437189': {'relevancy': True, 'rank': 6}, '2590381716': {'relevancy': True, 'rank': 7}, '2150904948': {'relevancy': False, 'rank': 8}, '1976640904': {'relevancy': True, 'rank': 9}}","{'2289542319': {'relevancy': True, 'rank': 0}, '2137074633': {'relevancy': True, 'rank': 1}, '499903789': {'relevancy': True, 'rank': 2}, '2097030689': {'relevancy': True, 'rank': 3}, '2161651193': {'relevancy': True, 'rank': 4}, '2112690490': {'relevancy': True, 'rank': 5}, '657437189': {'relevancy': True, 'rank': 6}, '2590381716': {'relevancy': True, 'rank': 7}, '2150904948': {'relevancy': False, 'rank': 8}, '1976640904': {'relevancy': True, 'rank': 9}}"
31,clustering high-dimensional data,"{'2146335907': {'relevancy': True, 'rank': 0}, '452883177': {'relevancy': True, 'rank': 1}, '2125104194': {'relevancy': True, 'rank': 2}, '2111851554': {'relevancy': True, 'rank': 3}, '2311756312': {'relevancy': True, 'rank': 4}, '2165712131': {'relevancy': True, 'rank': 5}, '2282522104': {'relevancy': True, 'rank': 6}, '2464905998': {'relevancy': True, 'rank': 7}, '94223898': {'relevancy': True, 'rank': 8}, '60375861': {'relevancy': True, 'rank': 9}}","{'2146335907': {'relevancy': True, 'rank': 0}, '452883177': {'relevancy': True, 'rank': 1}, '2125104194': {'relevancy': True, 'rank': 2}, '2111851554': {'relevancy': True, 'rank': 3}, '2311756312': {'relevancy': True, 'rank': 4}, '2165712131': {'relevancy': True, 'rank': 5}, '2282522104': {'relevancy': True, 'rank': 6}, '2464905998': {'relevancy': True, 'rank': 7}, '94223898': {'relevancy': True, 'rank': 8}, '60375861': {'relevancy': True, 'rank': 9}}"
32,game theory,"{'279836095': {'relevancy': False, 'rank': 0}, '2034830207': {'relevancy': True, 'rank': 1}, '191979884': {'relevancy': True, 'rank': 2}, '259249205': {'relevancy': True, 'rank': 3}, '2112924421': {'relevancy': True, 'rank': 4}, '2220829341': {'relevancy': True, 'rank': 5}, '319365700': {'relevancy': True, 'rank': 6}, '2158263865': {'relevancy': True, 'rank': 7}, '2101073604': {'relevancy': True, 'rank': 8}, '2124909350': {'relevancy': True, 'rank': 9}}","{'279836095': {'relevancy': False, 'rank': 0}, '2034830207': {'relevancy': True, 'rank': 1}, '191979884': {'relevancy': True, 'rank': 2}, '259249205': {'relevancy': True, 'rank': 3}, '2112924421': {'relevancy': True, 'rank': 4}, '2220829341': {'relevancy': True, 'rank': 5}, '319365700': {'relevancy': True, 'rank': 6}, '2158263865': {'relevancy': True, 'rank': 7}, '2101073604': {'relevancy': True, 'rank': 8}, '2124909350': {'relevancy': True, 'rank': 9}}"
33,biometrics,"{'2162010601': {'relevancy': True, 'rank': 0}, '2156373944': {'relevancy': True, 'rank': 1}, '121916871': {'relevancy': True, 'rank': 2}, '681889526': {'relevancy': True, 'rank': 3}, '340012993': {'relevancy': True, 'rank': 4}, '2106222798': {'relevancy': True, 'rank': 5}, '2146356590': {'relevancy': True, 'rank': 6}, '2130918525': {'relevancy': True, 'rank': 7}, '2146008257': {'relevancy': True, 'rank': 8}, '1992174135': {'relevancy': True, 'rank': 9}}","{'2162010601': {'relevancy': True, 'rank': 0}, '2156373944': {'relevancy': True, 'rank': 1}, '121916871': {'relevancy': True, 'rank': 2}, '681889526': {'relevancy': True, 'rank': 3}, '340012993': {'relevancy': True, 'rank': 4}, '2106222798': {'relevancy': True, 'rank': 5}, '2146356590': {'relevancy': True, 'rank': 6}, '2130918525': {'relevancy': True, 'rank': 7}, '2146008257': {'relevancy': True, 'rank': 8}, '1992174135': {'relevancy': True, 'rank': 9}}"
34,constraint satisfaction,"{'2250690199': {'relevancy': True, 'rank': 0}, '2034009146': {'relevancy': True, 'rank': 1}, '1993946344': {'relevancy': True, 'rank': 2}, '2145002912': {'relevancy': True, 'rank': 3}, '21858160': {'relevancy': True, 'rank': 4}, '1981134756': {'relevancy': True, 'rank': 5}, '2071376435': {'relevancy': True, 'rank': 6}, '2068434845': {'relevancy': True, 'rank': 7}, '301883243': {'relevancy': True, 'rank': 8}, '2056506989': {'relevancy': True, 'rank': 9}}","{'2250690199': {'relevancy': True, 'rank': 0}, '2034009146': {'relevancy': True, 'rank': 1}, '1993946344': {'relevancy': True, 'rank': 2}, '2145002912': {'relevancy': True, 'rank': 3}, '21858160': {'relevancy': True, 'rank': 4}, '1981134756': {'relevancy': True, 'rank': 5}, '2071376435': {'relevancy': True, 'rank': 6}, '2068434845': {'relevancy': True, 'rank': 7}, '301883243': {'relevancy': True, 'rank': 8}, '2056506989': {'relevancy': True, 'rank': 9}}"
35,combinatorial optimization,"{'2149396904': {'relevancy': False, 'rank': 0}, '1268254517': {'relevancy': True, 'rank': 1}, '1108091966': {'relevancy': False, 'rank': 2}, '2016073234': {'relevancy': True, 'rank': 3}, '1947084394': {'relevancy': False, 'rank': 4}, '1966735589': {'relevancy': True, 'rank': 5}, '2034830207': {'relevancy': True, 'rank': 6}, '2136345422': {'relevancy': False, 'rank': 7}, '2168392877': {'relevancy': False, 'rank': 8}, '2037921363': {'relevancy': False, 'rank': 9}}","{'2149396904': {'relevancy': False, 'rank': 0}, '1268254517': {'relevancy': True, 'rank': 1}, '1108091966': {'relevancy': True, 'rank': 2}, '2016073234': {'relevancy': True, 'rank': 3}, '1947084394': {'relevancy': True, 'rank': 4}, '1966735589': {'relevancy': True, 'rank': 5}, '2034830207': {'relevancy': True, 'rank': 6}, '2136345422': {'relevancy': True, 'rank': 7}, '2168392877': {'relevancy': False, 'rank': 8}, '2037921363': {'relevancy': True, 'rank': 9}}"
36,speech processing,"{'316105680': {'relevancy': True, 'rank': 0}, '2171655397': {'relevancy': True, 'rank': 1}, '2098859649': {'relevancy': True, 'rank': 2}, '2125659135': {'relevancy': True, 'rank': 3}, '2153557346': {'relevancy': True, 'rank': 4}, '2102890574': {'relevancy': True, 'rank': 5}, '159845495': {'relevancy': True, 'rank': 6}, '2168302059': {'relevancy': True, 'rank': 7}, '2114597852': {'relevancy': True, 'rank': 8}, '2120009620': {'relevancy': True, 'rank': 9}}","{'316105680': {'relevancy': True, 'rank': 0}, '2171655397': {'relevancy': True, 'rank': 1}, '2098859649': {'relevancy': True, 'rank': 2}, '2125659135': {'relevancy': True, 'rank': 3}, '2153557346': {'relevancy': True, 'rank': 4}, '2102890574': {'relevancy': True, 'rank': 5}, '159845495': {'relevancy': True, 'rank': 6}, '2168302059': {'relevancy': True, 'rank': 7}, '2114597852': {'relevancy': True, 'rank': 8}, '2120009620': {'relevancy': True, 'rank': 9}}"
37,multi-agent system,"{'2345025092': {'relevancy': True, 'rank': 0}, '690764203': {'relevancy': True, 'rank': 1}, '2019073025': {'relevancy': True, 'rank': 2}, '2112978975': {'relevancy': True, 'rank': 3}, '2005357825': {'relevancy': False, 'rank': 4}, '1966271946': {'relevancy': False, 'rank': 5}, '2098087670': {'relevancy': True, 'rank': 6}, '362231347': {'relevancy': True, 'rank': 7}, '710089344': {'relevancy': False, 'rank': 8}, '178871061': {'relevancy': True, 'rank': 9}}","{'2345025092': {'relevancy': True, 'rank': 0}, '690764203': {'relevancy': True, 'rank': 1}, '2019073025': {'relevancy': True, 'rank': 2}, '2112978975': {'relevancy': True, 'rank': 3}, '2005357825': {'relevancy': False, 'rank': 4}, '1966271946': {'relevancy': False, 'rank': 5}, '2098087670': {'relevancy': True, 'rank': 6}, '362231347': {'relevancy': True, 'rank': 7}, '710089344': {'relevancy': False, 'rank': 8}, '178871061': {'relevancy': True, 'rank': 9}}"
38,mean field theory,"{'2131257786': {'relevancy': False, 'rank': 0}, '2118015058': {'relevancy': True, 'rank': 1}, '2119960258': {'relevancy': False, 'rank': 2}, '1873692482': {'relevancy': False, 'rank': 3}, '2307553828': {'relevancy': False, 'rank': 4}, '2134858009': {'relevancy': False, 'rank': 5}, '1980283720': {'relevancy': False, 'rank': 6}, '2469105369': {'relevancy': True, 'rank': 7}, '2574800851': {'relevancy': False, 'rank': 8}, '2151338116': {'relevancy': False, 'rank': 9}}","{'2131257786': {'relevancy': False, 'rank': 0}, '2118015058': {'relevancy': True, 'rank': 1}, '2119960258': {'relevancy': True, 'rank': 2}, '1873692482': {'relevancy': False, 'rank': 3}, '2307553828': {'relevancy': False, 'rank': 4}, '2134858009': {'relevancy': False, 'rank': 5}, '1980283720': {'relevancy': False, 'rank': 6}, '2469105369': {'relevancy': True, 'rank': 7}, '2574800851': {'relevancy': False, 'rank': 8}, '2151338116': {'relevancy': False, 'rank': 9}}"
39,social network,"{'2394749673': {'relevancy': True, 'rank': 0}, '2050186710': {'relevancy': True, 'rank': 1}, '2307118047': {'relevancy': True, 'rank': 2}, '2577876495': {'relevancy': True, 'rank': 3}, '2181857560': {'relevancy': True, 'rank': 4}, '2052065285': {'relevancy': True, 'rank': 5}, '2146335907': {'relevancy': True, 'rank': 6}, '2195478976': {'relevancy': True, 'rank': 7}, '2094778777': {'relevancy': True, 'rank': 8}, '2102593089': {'relevancy': True, 'rank': 9}}","{'2394749673': {'relevancy': True, 'rank': 0}, '2050186710': {'relevancy': True, 'rank': 1}, '2307118047': {'relevancy': True, 'rank': 2}, '2577876495': {'relevancy': True, 'rank': 3}, '2181857560': {'relevancy': True, 'rank': 4}, '2052065285': {'relevancy': True, 'rank': 5}, '2146335907': {'relevancy': True, 'rank': 6}, '2195478976': {'relevancy': True, 'rank': 7}, '2094778777': {'relevancy': True, 'rank': 8}, '2102593089': {'relevancy': True, 'rank': 9}}"
40,lattice model,"{'2041783100': {'relevancy': False, 'rank': 0}, '2309371965': {'relevancy': False, 'rank': 1}, '2139250770': {'relevancy': False, 'rank': 2}, '25748148': {'relevancy': False, 'rank': 3}, '70353859': {'relevancy': True, 'rank': 4}, '2131257786': {'relevancy': False, 'rank': 5}, '1978362656': {'relevancy': False, 'rank': 6}, '2092323475': {'relevancy': False, 'rank': 7}, '2157904231': {'relevancy': False, 'rank': 8}, '333320485': {'relevancy': False, 'rank': 9}}","{'2041783100': {'relevancy': True, 'rank': 0}, '2309371965': {'relevancy': False, 'rank': 1}, '2139250770': {'relevancy': True, 'rank': 2}, '25748148': {'relevancy': True, 'rank': 3}, '70353859': {'relevancy': True, 'rank': 4}, '2131257786': {'relevancy': False, 'rank': 5}, '1978362656': {'relevancy': False, 'rank': 6}, '2092323475': {'relevancy': False, 'rank': 7}, '2157904231': {'relevancy': False, 'rank': 8}, '333320485': {'relevancy': True, 'rank': 9}}"
41,automatic image annotation,"{'2157343420': {'relevancy': True, 'rank': 0}, '2242053196': {'relevancy': True, 'rank': 1}, '2119526225': {'relevancy': True, 'rank': 2}, '2515194545': {'relevancy': True, 'rank': 3}, '2421819643': {'relevancy': True, 'rank': 4}, '2239304286': {'relevancy': True, 'rank': 5}, '2160722999': {'relevancy': True, 'rank': 6}, '1969768610': {'relevancy': True, 'rank': 7}, '2181724469': {'relevancy': True, 'rank': 8}, '2144833106': {'relevancy': True, 'rank': 9}}","{'2157343420': {'relevancy': True, 'rank': 0}, '2242053196': {'relevancy': True, 'rank': 1}, '2119526225': {'relevancy': True, 'rank': 2}, '2515194545': {'relevancy': True, 'rank': 3}, '2421819643': {'relevancy': True, 'rank': 4}, '2239304286': {'relevancy': True, 'rank': 5}, '2160722999': {'relevancy': True, 'rank': 6}, '1969768610': {'relevancy': True, 'rank': 7}, '2181724469': {'relevancy': True, 'rank': 8}, '2144833106': {'relevancy': True, 'rank': 9}}"
42,computational geometry,"{'2107884648': {'relevancy': False, 'rank': 0}, '2047782467': {'relevancy': True, 'rank': 1}, '137426811': {'relevancy': True, 'rank': 2}, '2149857775': {'relevancy': True, 'rank': 3}, '692150028': {'relevancy': True, 'rank': 4}, '2138371963': {'relevancy': True, 'rank': 5}, '2076464609': {'relevancy': True, 'rank': 6}, '2219636482': {'relevancy': False, 'rank': 7}, '177951892': {'relevancy': True, 'rank': 8}, '2134176519': {'relevancy': True, 'rank': 9}}","{'2107884648': {'relevancy': True, 'rank': 0}, '2047782467': {'relevancy': True, 'rank': 1}, '137426811': {'relevancy': True, 'rank': 2}, '2149857775': {'relevancy': True, 'rank': 3}, '692150028': {'relevancy': True, 'rank': 4}, '2138371963': {'relevancy': True, 'rank': 5}, '2076464609': {'relevancy': True, 'rank': 6}, '2219636482': {'relevancy': True, 'rank': 7}, '177951892': {'relevancy': True, 'rank': 8}, '2134176519': {'relevancy': True, 'rank': 9}}"
43,Evolutionary algorithm,"{'2172446449': {'relevancy': True, 'rank': 0}, '2244449681': {'relevancy': True, 'rank': 1}, '184587148': {'relevancy': True, 'rank': 2}, '736634564': {'relevancy': True, 'rank': 3}, '2178086166': {'relevancy': True, 'rank': 4}, '2313500324': {'relevancy': False, 'rank': 5}, '2413348207': {'relevancy': False, 'rank': 6}, '2138535417': {'relevancy': True, 'rank': 7}, '2234086281': {'relevancy': True, 'rank': 8}, '55380488': {'relevancy': True, 'rank': 9}}","{'2172446449': {'relevancy': True, 'rank': 0}, '2244449681': {'relevancy': True, 'rank': 1}, '184587148': {'relevancy': True, 'rank': 2}, '736634564': {'relevancy': True, 'rank': 3}, '2178086166': {'relevancy': True, 'rank': 4}, '2313500324': {'relevancy': True, 'rank': 5}, '2413348207': {'relevancy': False, 'rank': 6}, '2138535417': {'relevancy': True, 'rank': 7}, '2234086281': {'relevancy': True, 'rank': 8}, '55380488': {'relevancy': True, 'rank': 9}}"
44,web search query,"{'677858554': {'relevancy': False, 'rank': 0}, '2157265451': {'relevancy': False, 'rank': 1}, '2251396636': {'relevancy': False, 'rank': 2}, '2167033418': {'relevancy': False, 'rank': 3}, '2637163715': {'relevancy': False, 'rank': 4}, '1804802447': {'relevancy': False, 'rank': 5}, '2107589688': {'relevancy': False, 'rank': 6}, '2442349223': {'relevancy': False, 'rank': 7}, '21977915': {'relevancy': False, 'rank': 8}, '2201039448': {'relevancy': False, 'rank': 9}}","{'677858554': {'relevancy': True, 'rank': 0}, '2157265451': {'relevancy': True, 'rank': 1}, '2251396636': {'relevancy': True, 'rank': 2}, '2167033418': {'relevancy': True, 'rank': 3}, '2637163715': {'relevancy': True, 'rank': 4}, '1804802447': {'relevancy': True, 'rank': 5}, '2107589688': {'relevancy': True, 'rank': 6}, '2442349223': {'relevancy': True, 'rank': 7}, '21977915': {'relevancy': True, 'rank': 8}, '2201039448': {'relevancy': True, 'rank': 9}}"
45,eye tracking,"{'2139380868': {'relevancy': True, 'rank': 0}, '2141883181': {'relevancy': True, 'rank': 1}, '2109948406': {'relevancy': True, 'rank': 2}, '2160946927': {'relevancy': True, 'rank': 3}, '61870308': {'relevancy': False, 'rank': 4}, '66820806': {'relevancy': True, 'rank': 5}, '2631780204': {'relevancy': True, 'rank': 6}, '58434540': {'relevancy': True, 'rank': 7}, '2468729768': {'relevancy': True, 'rank': 8}, '2133395776': {'relevancy': True, 'rank': 9}}","{'2139380868': {'relevancy': True, 'rank': 0}, '2141883181': {'relevancy': True, 'rank': 1}, '2109948406': {'relevancy': True, 'rank': 2}, '2160946927': {'relevancy': True, 'rank': 3}, '61870308': {'relevancy': False, 'rank': 4}, '66820806': {'relevancy': True, 'rank': 5}, '2631780204': {'relevancy': True, 'rank': 6}, '58434540': {'relevancy': True, 'rank': 7}, '2468729768': {'relevancy': True, 'rank': 8}, '2133395776': {'relevancy': True, 'rank': 9}}"
46,query optimization,"{'2149813270': {'relevancy': False, 'rank': 0}, '2127889770': {'relevancy': True, 'rank': 1}, '209705036': {'relevancy': False, 'rank': 2}, '16944681': {'relevancy': False, 'rank': 3}, '2308649827': {'relevancy': True, 'rank': 4}, '336997814': {'relevancy': False, 'rank': 5}, '2128739099': {'relevancy': False, 'rank': 6}, '2163909284': {'relevancy': True, 'rank': 7}, '281079088': {'relevancy': True, 'rank': 8}, '188367230': {'relevancy': True, 'rank': 9}}","{'2149813270': {'relevancy': True, 'rank': 0}, '2127889770': {'relevancy': True, 'rank': 1}, '209705036': {'relevancy': False, 'rank': 2}, '16944681': {'relevancy': True, 'rank': 3}, '2308649827': {'relevancy': True, 'rank': 4}, '336997814': {'relevancy': True, 'rank': 5}, '2128739099': {'relevancy': True, 'rank': 6}, '2163909284': {'relevancy': True, 'rank': 7}, '281079088': {'relevancy': True, 'rank': 8}, '188367230': {'relevancy': True, 'rank': 9}}"
47,logic programming,"{'1989537430': {'relevancy': True, 'rank': 0}, '1839139939': {'relevancy': True, 'rank': 1}, '189137728': {'relevancy': True, 'rank': 2}, '2228449327': {'relevancy': True, 'rank': 3}, '1275083776': {'relevancy': True, 'rank': 4}, '2434752702': {'relevancy': True, 'rank': 5}, '2308495877': {'relevancy': True, 'rank': 6}, '2295741880': {'relevancy': True, 'rank': 7}, '2251505898': {'relevancy': True, 'rank': 8}, '677825164': {'relevancy': False, 'rank': 9}}","{'1989537430': {'relevancy': True, 'rank': 0}, '1839139939': {'relevancy': True, 'rank': 1}, '189137728': {'relevancy': True, 'rank': 2}, '2228449327': {'relevancy': True, 'rank': 3}, '1275083776': {'relevancy': True, 'rank': 4}, '2434752702': {'relevancy': True, 'rank': 5}, '2308495877': {'relevancy': True, 'rank': 6}, '2295741880': {'relevancy': True, 'rank': 7}, '2251505898': {'relevancy': True, 'rank': 8}, '677825164': {'relevancy': False, 'rank': 9}}"
48,Hyperspectral imaging,"{'1673229304': {'relevancy': True, 'rank': 0}, '2147799597': {'relevancy': True, 'rank': 1}, '2305180640': {'relevancy': True, 'rank': 2}, '2155535973': {'relevancy': True, 'rank': 3}, '1939969103': {'relevancy': True, 'rank': 4}, '80462090': {'relevancy': True, 'rank': 5}, '2099831346': {'relevancy': True, 'rank': 6}, '2011400585': {'relevancy': True, 'rank': 7}, '2017740294': {'relevancy': True, 'rank': 8}, '2466935976': {'relevancy': True, 'rank': 9}}","{'1673229304': {'relevancy': True, 'rank': 0}, '2147799597': {'relevancy': True, 'rank': 1}, '2305180640': {'relevancy': True, 'rank': 2}, '2155535973': {'relevancy': True, 'rank': 3}, '1939969103': {'relevancy': True, 'rank': 4}, '80462090': {'relevancy': True, 'rank': 5}, '2099831346': {'relevancy': True, 'rank': 6}, '2011400585': {'relevancy': True, 'rank': 7}, '2017740294': {'relevancy': True, 'rank': 8}, '2466935976': {'relevancy': True, 'rank': 9}}"
49,Bayesian statistics,"{'617670330': {'relevancy': True, 'rank': 0}, '2164300105': {'relevancy': False, 'rank': 1}, '2011819992': {'relevancy': True, 'rank': 2}, '2158760032': {'relevancy': False, 'rank': 3}, '2034095171': {'relevancy': True, 'rank': 4}, '2200920939': {'relevancy': True, 'rank': 5}, '2524043411': {'relevancy': False, 'rank': 6}, '2079978182': {'relevancy': False, 'rank': 7}, '2204338601': {'relevancy': True, 'rank': 8}, '2609187939': {'relevancy': False, 'rank': 9}}","{'617670330': {'relevancy': True, 'rank': 0}, '2164300105': {'relevancy': True, 'rank': 1}, '2011819992': {'relevancy': True, 'rank': 2}, '2158760032': {'relevancy': True, 'rank': 3}, '2034095171': {'relevancy': True, 'rank': 4}, '2200920939': {'relevancy': True, 'rank': 5}, '2524043411': {'relevancy': True, 'rank': 6}, '2079978182': {'relevancy': True, 'rank': 7}, '2204338601': {'relevancy': True, 'rank': 8}, '2609187939': {'relevancy': True, 'rank': 9}}"
50,kernel density estimation,"{'297432538': {'relevancy': False, 'rank': 0}, '1972291593': {'relevancy': True, 'rank': 1}, '2162369918': {'relevancy': True, 'rank': 2}, '1966735589': {'relevancy': True, 'rank': 3}, '2106456978': {'relevancy': True, 'rank': 4}, '2468960519': {'relevancy': True, 'rank': 5}, '289005672': {'relevancy': True, 'rank': 6}, '2093953614': {'relevancy': False, 'rank': 7}, '2106500497': {'relevancy': True, 'rank': 8}, '2130456104': {'relevancy': True, 'rank': 9}}","{'297432538': {'relevancy': True, 'rank': 0}, '1972291593': {'relevancy': True, 'rank': 1}, '2162369918': {'relevancy': True, 'rank': 2}, '1966735589': {'relevancy': True, 'rank': 3}, '2106456978': {'relevancy': True, 'rank': 4}, '2468960519': {'relevancy': True, 'rank': 5}, '289005672': {'relevancy': True, 'rank': 6}, '2093953614': {'relevancy': True, 'rank': 7}, '2106500497': {'relevancy': True, 'rank': 8}, '2130456104': {'relevancy': True, 'rank': 9}}"
51,learning to rank,"{'2128739099': {'relevancy': True, 'rank': 0}, '2108341226': {'relevancy': True, 'rank': 1}, '2229075028': {'relevancy': True, 'rank': 2}, '2049499784': {'relevancy': True, 'rank': 3}, '2148910894': {'relevancy': True, 'rank': 4}, '336997814': {'relevancy': True, 'rank': 5}, '2154124860': {'relevancy': True, 'rank': 6}, '2014469688': {'relevancy': True, 'rank': 7}, '297614119': {'relevancy': True, 'rank': 8}, '2581340266': {'relevancy': True, 'rank': 9}}","{'2128739099': {'relevancy': True, 'rank': 0}, '2108341226': {'relevancy': True, 'rank': 1}, '2229075028': {'relevancy': True, 'rank': 2}, '2049499784': {'relevancy': True, 'rank': 3}, '2148910894': {'relevancy': True, 'rank': 4}, '336997814': {'relevancy': True, 'rank': 5}, '2154124860': {'relevancy': True, 'rank': 6}, '2014469688': {'relevancy': True, 'rank': 7}, '297614119': {'relevancy': True, 'rank': 8}, '2581340266': {'relevancy': True, 'rank': 9}}"
52,relational database,"{'671527850': {'relevancy': True, 'rank': 0}, '1984940772': {'relevancy': True, 'rank': 1}, '2163909284': {'relevancy': True, 'rank': 2}, '172400696': {'relevancy': True, 'rank': 3}, '2289364316': {'relevancy': True, 'rank': 4}, '2167721083': {'relevancy': True, 'rank': 5}, '2121939561': {'relevancy': True, 'rank': 6}, '2167404190': {'relevancy': True, 'rank': 7}, '2157269769': {'relevancy': True, 'rank': 8}, '2196778472': {'relevancy': True, 'rank': 9}}","{'671527850': {'relevancy': True, 'rank': 0}, '1984940772': {'relevancy': True, 'rank': 1}, '2163909284': {'relevancy': True, 'rank': 2}, '172400696': {'relevancy': True, 'rank': 3}, '2289364316': {'relevancy': True, 'rank': 4}, '2167721083': {'relevancy': True, 'rank': 5}, '2121939561': {'relevancy': True, 'rank': 6}, '2167404190': {'relevancy': True, 'rank': 7}, '2157269769': {'relevancy': True, 'rank': 8}, '2196778472': {'relevancy': True, 'rank': 9}}"
53,activity recognition,"{'2106796750': {'relevancy': True, 'rank': 0}, '1966271946': {'relevancy': True, 'rank': 1}, '2038762803': {'relevancy': True, 'rank': 2}, '2109031554': {'relevancy': True, 'rank': 3}, '2124311259': {'relevancy': True, 'rank': 4}, '219806196': {'relevancy': True, 'rank': 5}, '1620943014': {'relevancy': True, 'rank': 6}, '2305540727': {'relevancy': True, 'rank': 7}, '2023840590': {'relevancy': True, 'rank': 8}, '60139091': {'relevancy': False, 'rank': 9}}","{'2106796750': {'relevancy': True, 'rank': 0}, '1966271946': {'relevancy': True, 'rank': 1}, '2038762803': {'relevancy': True, 'rank': 2}, '2109031554': {'relevancy': True, 'rank': 3}, '2124311259': {'relevancy': True, 'rank': 4}, '219806196': {'relevancy': True, 'rank': 5}, '1620943014': {'relevancy': True, 'rank': 6}, '2305540727': {'relevancy': True, 'rank': 7}, '2023840590': {'relevancy': True, 'rank': 8}, '60139091': {'relevancy': False, 'rank': 9}}"
54,wearable computer,"{'2123491528': {'relevancy': True, 'rank': 0}, '2029548703': {'relevancy': True, 'rank': 1}, '2171298838': {'relevancy': True, 'rank': 2}, '1988808635': {'relevancy': False, 'rank': 3}, '1967546095': {'relevancy': True, 'rank': 4}, '2023840590': {'relevancy': False, 'rank': 5}, '60139091': {'relevancy': False, 'rank': 6}, '2252586558': {'relevancy': False, 'rank': 7}, '2085767126': {'relevancy': False, 'rank': 8}, '768992449': {'relevancy': True, 'rank': 9}}","{'2123491528': {'relevancy': True, 'rank': 0}, '2029548703': {'relevancy': True, 'rank': 1}, '2171298838': {'relevancy': True, 'rank': 2}, '1988808635': {'relevancy': False, 'rank': 3}, '1967546095': {'relevancy': True, 'rank': 4}, '2023840590': {'relevancy': False, 'rank': 5}, '60139091': {'relevancy': False, 'rank': 6}, '2252586558': {'relevancy': False, 'rank': 7}, '2085767126': {'relevancy': False, 'rank': 8}, '768992449': {'relevancy': True, 'rank': 9}}"
55,big data,"{'2125104194': {'relevancy': True, 'rank': 0}, '2571495213': {'relevancy': True, 'rank': 1}, '1979796846': {'relevancy': True, 'rank': 2}, '2073926749': {'relevancy': True, 'rank': 3}, '2141382980': {'relevancy': True, 'rank': 4}, '2146335907': {'relevancy': True, 'rank': 5}, '2121939561': {'relevancy': True, 'rank': 6}, '2086378055': {'relevancy': True, 'rank': 7}, '119288298': {'relevancy': True, 'rank': 8}, '360112113': {'relevancy': True, 'rank': 9}}","{'2125104194': {'relevancy': True, 'rank': 0}, '2571495213': {'relevancy': True, 'rank': 1}, '1979796846': {'relevancy': True, 'rank': 2}, '2073926749': {'relevancy': True, 'rank': 3}, '2141382980': {'relevancy': True, 'rank': 4}, '2146335907': {'relevancy': True, 'rank': 5}, '2121939561': {'relevancy': True, 'rank': 6}, '2086378055': {'relevancy': True, 'rank': 7}, '119288298': {'relevancy': True, 'rank': 8}, '360112113': {'relevancy': True, 'rank': 9}}"
